11.407515.2f,55.962798.2f,67.182238.2f,60.629748.2f,51.972843.2f,33.734206.2f,22.754690.2f,33.043453.2f,78.772585.2f,66.332442.2f,105.958354.2f,38.499423.2f,51.750745.2f,80.649593.2f,8.984054.2f,59.786196.2f,56.194769.2f,73.954144.2f,58.895813.2f,36.919026.2f,54.739250.2f,63.899607.2f,45.630752.2f,11.328159.2f,79.502059.2f,41.920168.2f,36.163070.2f,35.010596.2f,29.739865.2f,53.467386.2f
60.155009.2f,28.598792.2f,43.136803.2f,62.114459.2f,17.348282.2f,33.424163.2f,45.222560.2f,33.443011.2f,56.799073.2f,78.822807.2f,57.724052.2f,35.092351.2f,16.477742.2f,56.731948.2f,65.964866.2f,6.775569.2f,40.074571.2f,69.338968.2f,7.386671.2f,36.815963.2f,58.594494.2f,6.510424.2f,67.809290.2f,70.468614.2f,39.857573.2f,26.318368.2f,90.520578.2f,40.726555.2f,37.315379.2f,83.808438.2f
29.357284.2f,39.833636.2f,55.878226.2f,60.947080.2f,29.317417.2f,4.358130.2f,19.409852.2f,4.654124.2f,70.227374.2f,73.212908.2f,87.790927.2f,26.590994.2f,22.527492.2f,71.429209.2f,28.636919.2f,33.623137.2f,29.976310.2f,73.122230.2f,32.714096.2f,26.408630.2f,55.175653.2f,38.201298.2f,54.707486.2f,38.236371.2f,63.170126.2f,22.266671.2f,62.351952.2f,28.075421.2f,16.574214.2f,68.310623.2f
22.988383.2f,24.364843.2f,33.938962.2f,32.065914.2f,26.762000.2f,28.924021.2f,12.571946.2f,27.310006.2f,46.040198.2f,44.018783.2f,73.317730.2f,8.840024.2f,37.837820.2f,47.782170.2f,39.431731.2f,37.158909.2f,57.509958.2f,44.812214.2f,36.494066.2f,7.064961.2f,26.139608.2f,39.779518.2f,26.729118.2f,32.316230.2f,46.759736.2f,17.910074.2f,47.491089.2f,3.174942.2f,12.847908.2f,41.931710.2f
5.644320.2f,52.015130.2f,61.123487.2f,51.882697.2f,50.734052.2f,37.274021.2f,20.688835.2f,36.207280.2f,71.588039.2f,56.411016.2f,101.175473.2f,34.905281.2f,54.113093.2f,73.597993.2f,19.309794.2f,59.731751.2f,62.823426.2f,65.120115.2f,58.890444.2f,33.114852.2f,46.166932.2f,63.429611.2f,35.781596.2f,4.720148.2f,74.619890.2f,40.505067.2f,28.385235.2f,30.336837.2f,28.576598.2f,43.142192.2f
61.884201.2f,62.802846.2f,53.437209.2f,29.728719.2f,74.684637.2f,83.012026.2f,63.790436.2f,81.401501.2f,49.117344.2f,12.654488.2f,86.811864.2f,60.322479.2f,90.389689.2f,51.262940.2f,81.055354.2f,84.669256.2f,111.698154.2f,29.884794.2f,84.356516.2f,59.391154.2f,32.515934.2f,85.168718.2f,28.295093.2f,62.581629.2f,67.939704.2f,69.630873.2f,50.661684.2f,56.268822.2f,66.933825.2f,19.867586.2f
79.260870.2f,74.300613.2f,61.888321.2f,40.960730.2f,87.436907.2f,98.603187.2f,80.147957.2f,96.989716.2f,53.535617.2f,25.690127.2f,88.639325.2f,74.851440.2f,104.226558.2f,55.240942.2f,98.564484.2f,96.808751.2f,126.933185.2f,35.119253.2f,96.619683.2f,74.167815.2f,45.425563.2f,96.638309.2f,45.062212.2f,80.208724.2f,74.247644.2f,83.725254.2f,67.409807.2f,71.416229.2f,82.538401.2f,37.344339.2f
53.320317.2f,50.491990.2f,67.603414.2f,79.133361.2f,36.173796.2f,22.028363.2f,42.636401.2f,23.527593.2f,82.395948.2f,93.426018.2f,89.992939.2f,44.235776.2f,18.325371.2f,83.001175.2f,48.688930.2f,32.845660.2f,8.499616.2f,89.828162.2f,32.242298.2f,44.906749.2f,73.923956.2f,36.847433.2f,76.598993.2f,61.788819.2f,69.567558.2f,35.857150.2f,86.271701.2f,47.849479.2f,37.502551.2f,91.127520.2f
87.064064.2f,40.536350.2f,33.433658.2f,55.821196.2f,48.453598.2f,73.949650.2f,73.788442.2f,73.141235.2f,33.463913.2f,70.659214.2f,10.095894.2f,57.992190.2f,62.376300.2f,31.428886.2f,100.897519.2f,47.463055.2f,87.943659.2f,52.808707.2f,48.174033.2f,59.584210.2f,57.147975.2f,43.250392.2f,72.990053.2f,96.466905.2f,17.782847.2f,56.484539.2f,107.264744.2f,61.846464.2f,67.623936.2f,86.250889.2f
56.333495.2f,21.486620.2f,36.092441.2f,55.024191.2f,11.647316.2f,32.675275.2f,41.285079.2f,32.348291.2f,49.955585.2f,71.792959.2f,53.908201.2f,29.533164.2f,18.491287.2f,49.988358.2f,64.110822.2f,3.605802.2f,44.376749.2f,62.189521.2f,4.420089.2f,31.340559.2f,51.616061.2f,1.457119.2f,61.345095.2f,66.690053.2f,33.930096.2f,21.596099.2f,85.586329.2f,35.197342.2f,33.422366.2f,77.352903.2f
29.989797.2f,75.124635.2f,81.896309.2f,67.481166.2f,74.990051.2f,60.453262.2f,45.023203.2f,59.582133.2f,90.203870.2f,66.148967.2f,122.882864.2f,58.586785.2f,77.976252.2f,92.415864.2f,32.452311.2f,84.077505.2f,83.210562.2f,79.695305.2f,83.236263.2f,56.740891.2f,62.691226.2f,87.754224.2f,48.195504.2f,19.649897.2f,96.534180.2f,64.779647.2f,17.397373.2f,53.564049.2f,52.920069.2f,47.313542.2f
62.245539.2f,15.440472.2f,17.287049.2f,40.891251.2f,23.745147.2f,49.082962.2f,48.522093.2f,48.155521.2f,28.585795.2f,57.838518.2f,35.339168.2f,32.830942.2f,39.946729.2f,28.165008.2f,75.456128.2f,25.792971.2f,66.580221.2f,44.124237.2f,26.243822.2f,34.508911.2f,39.730453.2f,22.791035.2f,53.756002.2f,71.969308.2f,11.314204.2f,31.068630.2f,85.224207.2f,37.118755.2f,42.174465.2f,68.850189.2f
26.247541.2f,64.092165.2f,68.099298.2f,51.258181.2f,66.974213.2f,58.271837.2f,39.149775.2f,57.042545.2f,74.845088.2f,48.725107.2f,109.303501.2f,49.302738.2f,73.891190.2f,77.131619.2f,38.693175.2f,76.986298.2f,84.693445.2f,62.944025.2f,76.232845.2f,47.444326.2f,46.968339.2f,80.050861.2f,31.604467.2f,19.192171.2f,83.487488.2f,57.221772.2f,7.036828.2f,43.741923.2f,46.718299.2f,29.905020.2f
47.928580.2f,14.415789.2f,30.939277.2f,47.293888.2f,2.854087.2f,27.909796.2f,32.932151.2f,27.187326.2f,45.558130.2f,63.740102.2f,56.169667.2f,20.363387.2f,18.989937.2f,45.995229.2f,57.300708.2f,8.809561.2f,45.664962.2f,55.599224.2f,8.464804.2f,22.188145.2f,43.431641.2f,10.596828.2f,52.357822.2f,58.259424.2f,32.920615.2f,13.061344.2f,76.515687.2f,26.020408.2f,25.241090.2f,68.362077.2f
17.494248.2f,49.205643.2f,62.950718.2f,61.583670.2f,42.231737.2f,20.693049.2f,17.829683.2f,20.287912.2f,76.065975.2f,70.523473.2f,99.108896.2f,32.520564.2f,38.969359.2f,77.666295.2f,12.462495.2f,48.648387.2f,42.615162.2f,74.715463.2f,47.737157.2f,31.400075.2f,55.543376.2f,53.035008.2f,50.231174.2f,23.747717.2f,73.221319.2f,32.940879.2f,48.814499.2f,30.931418.2f,21.865800.2f,61.122839.2f
61.095707.2f,66.732648.2f,58.534958.2f,34.462816.2f,77.921138.2f,84.362313.2f,64.556907.2f,82.764938.2f,55.136243.2f,17.877156.2f,92.994836.2f,62.679536.2f,92.923953.2f,57.329232.2f,79.773423.2f,88.124732.2f,113.193600.2f,36.065611.2f,87.756558.2f,61.588449.2f,36.417717.2f,88.917030.2f,29.270480.2f,60.706475.2f,73.433324.2f,72.166719.2f,46.498626.2f,58.232965.2f,68.400672.2f,17.366215.2f
9.613103.2f,54.278711.2f,65.384178.2f,58.831598.2f,50.533808.2f,32.917389.2f,21.116423.2f,32.155834.2f,76.945923.2f,64.680037.2f,104.240928.2f,36.813497.2f,50.799654.2f,78.825161.2f,10.435385.2f,58.503045.2f,56.100178.2f,72.158014.2f,57.617452.2f,35.214662.2f,52.933698.2f,62.570593.2f,43.972097.2f,10.669866.2f,77.769623.2f,40.437914.2f,35.743177.2f,33.249783.2f,28.233961.2f,52.094487.2f
36.379755.2f,27.511525.2f,44.406874.2f,54.074422.2f,15.327446.2f,10.211859.2f,22.136895.2f,9.575653.2f,59.150304.2f,68.497874.2f,73.833055.2f,19.243095.2f,12.665936.2f,60.066954.2f,41.370308.2f,19.775734.2f,33.227261.2f,64.986826.2f,18.862357.2f,20.066893.2f,48.866205.2f,24.246127.2f,52.526616.2f,46.495688.2f,49.824487.2f,10.979638.2f,68.305054.2f,23.331245.2f,14.827899.2f,67.721278.2f
51.842465.2f,20.538441.2f,8.721328.2f,15.565637.2f,34.824142.2f,53.419190.2f,42.491448.2f,51.971793.2f,15.963048.2f,32.452583.2f,48.843511.2f,29.002419.2f,52.908346.2f,17.830955.2f,69.491826.2f,43.021313.2f,78.441362.2f,20.692918.2f,42.970156.2f,29.543008.2f,15.555736.2f,42.311504.2f,31.346333.2f,59.590872.2f,24.594866.2f,34.694237.2f,66.341969.2f,29.361771.2f,39.837330.2f,44.951842.2f
18.762728.2f,29.728482.2f,37.957934.2f,32.523859.2f,32.238142.2f,31.452633.2f,12.228847.2f,29.861413.2f,49.097208.2f,42.523011.2f,78.058199.2f,14.363364.2f,42.280552.2f,50.985247.2f,36.676774.2f,42.548747.2f,60.304302.2f,45.702267.2f,41.859110.2f,12.534962.2f,26.482964.2f,45.289366.2f,23.678916.2f,27.427137.2f,51.524870.2f,23.041629.2f,41.889868.2f,8.740746.2f,15.663034.2f,38.041742.2f
73.866555.2f,40.240047.2f,23.112484.2f,27.423938.2f,54.586118.2f,75.769353.2f,65.391017.2f,74.385006.2f,8.347256.2f,36.999224.2f,39.827020.2f,51.832586.2f,72.809700.2f,8.311011.2f,92.113640.2f,60.598378.2f,99.213733.2f,18.048352.2f,60.807692.2f,52.461713.2f,32.016932.2f,58.526195.2f,47.144529.2f,80.753110.2f,27.890886.2f,56.618479.2f,83.232142.2f,52.308588.2f,62.742351.2f,56.068577.2f
25.522207.2f,63.267082.2f,67.336551.2f,50.630199.2f,66.137900.2f,57.513212.2f,38.344124.2f,56.277598.2f,74.159209.2f,48.319221.2f,108.542652.2f,48.465464.2f,73.088995.2f,76.441777.2f,38.245889.2f,76.152845.2f,84.003375.2f,62.382202.2f,75.399954.2f,46.607044.2f,46.294705.2f,79.214669.2f,31.002427.2f,18.653084.2f,82.705518.2f,56.388565.2f,7.859971.2f,42.904969.2f,45.901334.2f,29.678117.2f
34.417755.2f,62.669868.2f,63.275402.2f,43.199546.2f,68.368085.2f,64.543310.2f,44.144862.2f,63.135051.2f,67.640954.2f,37.370966.2f,103.953504.2f,50.477157.2f,78.222820.2f,69.995928.2f,50.156590.2f,78.830150.2f,92.429318.2f,53.452014.2f,78.175024.2f,48.745222.2f,40.064103.2f,81.273376.2f,23.923774.2f,30.271236.2f,79.195048.2f,59.477958.2f,14.068633.2f,44.834358.2f,50.784817.2f,17.310749.2f
41.827877.2f,5.065512.2f,20.582739.2f,33.353427.2f,13.140815.2f,32.676234.2f,28.187156.2f,31.396092.2f,35.257437.2f,49.698787.2f,55.179784.2f,12.410318.2f,30.816539.2f,36.243287.2f,55.455427.2f,22.811778.2f,56.314469.2f,42.417038.2f,22.506927.2f,14.071422.2f,29.387720.2f,23.663239.2f,39.073009.2f,51.645623.2f,29.001555.2f,13.347074.2f,66.513376.2f,16.830323.2f,22.374087.2f,55.049755.2f
54.416593.2f,37.979003.2f,26.613886.2f,5.653912.2f,51.379413.2f,65.513361.2f,49.868700.2f,63.936662.2f,23.641870.2f,14.454404.2f,61.651366.2f,40.690165.2f,68.692638.2f,25.970851.2f,73.840576.2f,60.525125.2f,92.739733.2f,8.394701.2f,60.360646.2f,40.432382.2f,11.626480.2f,60.307176.2f,23.181572.2f,59.511160.2f,41.112180.2f,48.727932.2f,58.839107.2f,38.525890.2f,50.030945.2f,31.420271.2f
32.234115.2f,42.779849.2f,59.080575.2f,64.683688.2f,31.515604.2f,6.056912.2f,23.083294.2f,7.178756.2f,73.534498.2f,77.003854.2f,90.027653.2f,30.170439.2f,22.444608.2f,74.682377.2f,29.364453.2f,34.784054.2f,26.579798.2f,76.795576.2f,33.890067.2f,30.062680.2f,58.929920.2f,39.414171.2f,58.458218.2f,40.674462.2f,65.806208.2f,25.257072.2f,65.139395.2f,31.824807.2f,20.334047.2f,71.952549.2f
42.546213.2f,9.334314.2f,26.439768.2f,40.297950.2f,6.192847.2f,27.852837.2f,27.901519.2f,26.763083.2f,41.253216.2f,56.490125.2f,57.162172.2f,13.625858.2f,23.916143.2f,42.023408.2f,53.969650.2f,16.350436.2f,49.774065.2f,49.371800.2f,15.933708.2f,15.496562.2f,36.160444.2f,17.963643.2f,44.781210.2f,52.742964.2f,32.015985.2f,9.243063.2f,69.771347.2f,19.144276.2f,20.820375.2f,60.786721.2f
16.379190.2f,58.613218.2f,65.054826.2f,51.539359.2f,59.596208.2f,48.558209.2f,30.425728.2f,47.411355.2f,73.644767.2f,52.441925.2f,106.038203.2f,42.533303.2f,64.849127.2f,75.824291.2f,28.578588.2f,69.192568.2f,74.427410.2f,64.196359.2f,68.393164.2f,40.665575.2f,46.444715.2f,72.576340.2f,32.957625.2f,8.801575.2f,79.710464.2f,49.532522.2f,16.782479.2f,37.274498.2f,38.261598.2f,36.031320.2f
11.401157.2f,48.194123.2f,54.727754.2f,42.673819.2f,49.859536.2f,41.728435.2f,21.959913.2f,40.398980.2f,63.828628.2f,46.073563.2f,95.621287.2f,32.435399.2f,56.702206.2f,65.957098.2f,29.664389.2f,59.747561.2f,69.225285.2f,55.716853.2f,58.981921.2f,30.564464.2f,37.227237.2f,62.916628.2f,25.556244.2f,12.194998.2f,69.256055.2f,39.986215.2f,24.357083.2f,27.035562.2f,29.417343.2f,32.918210.2f
29.187978.2f,41.332588.2f,41.586458.2f,23.963606.2f,48.751886.2f,51.005882.2f,30.963784.2f,49.426525.2f,47.348894.2f,26.243947.2f,82.545975.2f,31.496452.2f,61.292753.2f,49.645159.2f,48.785898.2f,59.324552.2f,79.861897.2f,36.379372.2f,58.769137.2f,30.032142.2f,19.459242.2f,61.221300.2f,5.549234.2f,32.189926.2f,57.427630.2f,41.050389.2f,32.688019.2f,26.262915.2f,35.277848.2f,18.495139.2f
12.502783.2f,40.061617.2f,52.891103.2f,51.087814.2f,35.231857.2f,19.681017.2f,7.377186.2f,18.534868.2f,65.707381.2f,60.612681.2f,90.180925.2f,22.828221.2f,36.448650.2f,67.361008.2f,20.467016.2f,43.211140.2f,46.716458.2f,64.180160.2f,42.331512.2f,21.498148.2f,45.051214.2f,47.240069.2f,40.690849.2f,22.151298.2f,63.955326.2f,25.212036.2f,45.461463.2f,20.587894.2f,13.109168.2f,52.802549.2f
86.480269.2f,40.741789.2f,31.110522.2f,52.120480.2f,50.250047.2f,75.664194.2f,73.795079.2f,74.745789.2f,28.772017.2f,66.255380.2f,10.099368.2f,57.980823.2f,65.312167.2f,26.593233.2f,101.212986.2f,50.492091.2f,91.367384.2f,47.995884.2f,51.135258.2f,59.459857.2f,54.000089.2f,46.529359.2f,70.049743.2f,95.567714.2f,16.823844.2f,57.504165.2f,104.994482.2f,61.382576.2f,68.090238.2f,82.668486.2f
40.208887.2f,55.378530.2f,52.537189.2f,30.238634.2f,63.840986.2f,65.753575.2f,45.326613.2f,64.202287.2f,54.731620.2f,22.503671.2f,92.040521.2f,46.790601.2f,76.606842.2f,57.100782.2f,58.674939.2f,74.398417.2f,94.539323.2f,39.180718.2f,73.872840.2f,45.349305.2f,28.408892.2f,76.089208.2f,13.681550.2f,39.639537.2f,68.533563.2f,56.361284.2f,28.903512.2f,41.588044.2f,50.312532.2f,3.800209.2f
46.844584.2f,62.351244.2f,58.343310.2f,35.040086.2f,71.241300.2f,73.240081.2f,52.755799.2f,71.696513.2f,59.068475.2f,23.742714.2f,96.865069.2f,54.315440.2f,84.179479.2f,61.421637.2f,64.708143.2f,81.782636.2f,101.990777.2f,42.077744.2f,81.273245.2f,52.893846.2f,34.208061.2f,83.368269.2f,20.780579.2f,45.210384.2f,74.228662.2f,63.897235.2f,30.451075.2f,49.147485.2f,57.866960.2f,4.844732.2f
53.156922.2f,50.356114.2f,67.469019.2f,78.974502.2f,36.043959.2f,21.858357.2f,42.466359.2f,23.357341.2f,82.262684.2f,93.261386.2f,89.917080.2f,44.073019.2f,18.214147.2f,82.870904.2f,48.554938.2f,32.753206.2f,8.633048.2f,89.675825.2f,32.146848.2f,44.742136.2f,73.762759.2f,36.764821.2f,76.429779.2f,61.631325.2f,69.460913.2f,35.701484.2f,86.109641.2f,47.682666.2f,37.332790.2f,90.957241.2f
52.869521.2f,21.911552.2f,37.696963.2f,55.110258.2f,9.470711.2f,28.329473.2f,37.850384.2f,28.038186.2f,51.981472.2f,71.607148.2f,57.997564.2f,27.184334.2f,14.457788.2f,52.192267.2f,59.986257.2f,1.222439.2f,40.798013.2f,63.088880.2f,0.590821.2f,28.916555.2f,51.303502.2f,5.592990.2f,60.012370.2f,63.217823.2f,37.132933.2f,18.550639.2f,82.778487.2f,32.824585.2f,29.942319.2f,75.998767.2f
63.642669.2f,29.199643.2f,12.245395.2f,20.905918.2f,43.664475.2f,64.436526.2f,54.424828.2f,63.049965.2f,4.133933.2f,34.827702.2f,41.148584.2f,40.559303.2f,61.937771.2f,6.322394.2f,81.443067.2f,50.315083.2f,88.172073.2f,17.555335.2f,50.448345.2f,41.241599.2f,23.939790.2f,48.647101.2f,39.976349.2f,71.090932.2f,21.786328.2f,45.309232.2f,75.939336.2f,41.264032.2f,51.500510.2f,51.359667.2f
11.403844.2f,39.312679.2f,51.736412.2f,49.392857.2f,35.153238.2f,20.954966.2f,6.189547.2f,19.731342.2f,64.372803.2f,58.775685.2f,89.424128.2f,21.947169.2f,37.290048.2f,66.060017.2f,21.426137.2f,43.453980.2f,48.344326.2f,62.519890.2f,42.585809.2f,20.522822.2f,43.353331.2f,47.385404.2f,38.830391.2f,21.379378.2f,63.111697.2f,25.022592.2f,44.195371.2f,19.337959.2f,12.812008.2f,50.969343.2f
48.973225.2f,27.583353.2f,17.978059.2f,6.353076.2f,40.972577.2f,56.182916.2f,42.128848.2f,54.638066.2f,20.667751.2f,23.420073.2f,56.856155.2f,31.216838.2f,58.414571.2f,22.964091.2f,67.743771.2f,50.104621.2f,82.845674.2f,15.537834.2f,49.934630.2f,31.200768.2f,7.282783.2f,49.959316.2f,23.398510.2f,55.526596.2f,33.650537.2f,38.729538.2f,59.273767.2f,29.839111.2f,41.200669.2f,35.987990.2f
73.934288.2f,45.992935.2f,29.386677.2f,25.065934.2f,60.510704.2f,79.793532.2f,67.234226.2f,78.323955.2f,16.101134.2f,30.283544.2f,49.025772.2f,55.107049.2f,78.775820.2f,17.034714.2f,92.913187.2f,67.505559.2f,104.710989.2f,12.530773.2f,67.620187.2f,55.429534.2f,30.684444.2f,65.869128.2f,43.965357.2f,79.804073.2f,36.948449.2f,61.135359.2f,79.390413.2f,54.607141.2f,65.674826.2f,50.459066.2f
60.803866.2f,64.359543.2f,55.724770.2f,31.748022.2f,75.834941.2f,83.094763.2f,63.535071.2f,81.490279.2f,52.044559.2f,14.941741.2f,89.869330.2f,60.948807.2f,91.142003.2f,54.226552.2f,79.743425.2f,85.954902.2f,111.876650.2f,32.932241.2f,85.609167.2f,59.925072.2f,34.009906.2f,86.629305.2f,28.051738.2f,60.953239.2f,70.498351.2f,70.369579.2f,47.945903.2f,56.666077.2f,67.066409.2f,17.757547.2f
59.600687.2f,43.138348.2f,30.492670.2f,11.450011.2f,56.806026.2f,71.325279.2f,55.559557.2f,69.749031.2f,24.709436.2f,13.156400.2f,62.555811.2f,46.490402.2f,74.284905.2f,26.880605.2f,79.131080.2f,65.732127.2f,98.498077.2f,5.807415.2f,65.604104.2f,46.243662.2f,17.345751.2f,65.310133.2f,27.098032.2f,64.229713.2f,43.932871.2f,54.448731.2f,61.795161.2f,44.329021.2f,55.834951.2f,32.718784.2f
61.968232.2f,15.245772.2f,18.628153.2f,42.004423.2f,22.588445.2f,48.013342.2f,48.069725.2f,47.120999.2f,30.197399.2f,59.000652.2f,36.188716.2f,32.473541.2f,38.502891.2f,29.798311.2f,74.837241.2f,24.249791.2f,65.099295.2f,45.546327.2f,24.719328.2f,34.189396.2f,40.656809.2f,21.179564.2f,54.429473.2f,71.776043.2f,12.800758.2f,30.255123.2f,85.476550.2f,36.929549.2f,41.562239.2f,69.647581.2f
72.856630.2f,27.443845.2f,31.346738.2f,55.235458.2f,29.344346.2f,54.032009.2f,58.286742.2f,53.480952.2f,40.497435.2f,72.117487.2f,32.354412.2f,43.458193.2f,40.480413.2f,39.508393.2f,83.778569.2f,25.692863.2f,65.438432.2f,57.655841.2f,26.496833.2f,45.288709.2f,54.105809.2f,21.201567.2f,67.855082.2f,82.964688.2f,19.671821.2f,38.955607.2f,98.155080.2f,48.483164.2f,51.057639.2f,83.125601.2f
63.575509.2f,54.795047.2f,71.540010.2f,85.597968.2f,40.298482.2f,31.699140.2f,52.104587.2f,33.072228.2f,86.100819.2f,100.690646.2f,89.096321.2f,51.535915.2f,22.207085.2f,86.428486.2f,59.378125.2f,34.240770.2f,11.626579.2f,95.433394.2f,33.883578.2f,52.476788.2f,80.739010.2f,37.358231.2f,84.919213.2f,72.284238.2f,71.139636.2f,42.424432.2f,96.573150.2f,55.767292.2f,46.253074.2f,99.901627.2f
92.438567.2f,46.733663.2f,36.798785.2f,57.010110.2f,56.021377.2f,81.478347.2f,79.792248.2f,80.584304.2f,33.054804.2f,70.508402.2f,5.023445.2f,63.978638.2f,70.705428.2f,30.765383.2f,107.209839.2f,55.825104.2f,96.531666.2f,51.917957.2f,56.500397.2f,65.455667.2f,59.219285.2f,51.733225.2f,75.330285.2f,101.480741.2f,22.819271.2f,63.435186.2f,110.528569.2f,67.360859.2f,74.078463.2f,87.540542.2f
39.230503.2f,10.895036.2f,17.944358.2f,25.052601.2f,21.556811.2f,37.302125.2f,27.622000.2f,35.841210.2f,31.248949.2f,41.125978.2f,57.188782.2f,12.977819.2f,38.518516.2f,32.701556.2f,55.184922.2f,31.455992.2f,63.043556.2f,35.108792.2f,31.133685.2f,13.756391.2f,20.797220.2f,32.252978.2f,30.854982.2f,48.294774.2f,30.649331.2f,18.940811.2f,60.452209.2f,14.510685.2f,23.943214.2f,46.740461.2f
