91.136143.2f,83.271197.2f,30.077980.2f,44.932593.2f,69.264318.2f,84.365473.2f,82.367470.2f,79.590703.2f,63.680451.2f,37.982789.2f,93.408151.2f,87.275680.2f,86.966066.2f,102.752663.2f,117.340668.2f,106.949255.2f,69.643265.2f,57.386006.2f,75.558238.2f,44.853734.2f
86.355847.2f,78.160898.2f,25.101830.2f,39.804488.2f,67.488449.2f,79.776789.2f,77.287724.2f,75.847037.2f,58.546983.2f,37.348794.2f,88.374109.2f,82.678512.2f,82.691889.2f,98.980006.2f,113.646913.2f,102.397950.2f,68.854425.2f,52.252611.2f,70.439907.2f,44.431399.2f
24.943496.2f,7.155701.2f,62.493687.2f,46.231236.2f,85.086493.2f,32.180105.2f,21.169514.2f,54.776095.2f,27.552419.2f,87.920948.2f,25.716502.2f,32.027325.2f,42.578542.2f,61.972224.2f,72.448357.2f,40.876869.2f,97.822835.2f,33.690052.2f,19.952290.2f,91.451857.2f
44.448767.2f,42.321512.2f,29.912321.2f,22.178357.2f,46.901650.2f,37.376172.2f,50.279321.2f,37.049575.2f,29.261447.2f,39.215394.2f,62.130521.2f,40.283916.2f,40.802608.2f,59.169718.2f,73.990792.2f,59.987257.2f,56.444638.2f,25.276375.2f,41.738597.2f,43.628878.2f
38.689651.2f,37.803437.2f,34.229035.2f,24.098520.2f,47.400327.2f,31.669632.2f,47.456866.2f,33.164865.2f,27.072596.2f,43.498436.2f,59.135606.2f,34.569987.2f,35.535554.2f,54.599429.2f,69.374215.2f,54.304122.2f,57.958761.2f,24.191812.2f,38.884939.2f,47.348939.2f
87.640225.2f,85.970633.2f,42.444084.2f,52.536618.2f,50.524088.2f,79.135021.2f,89.906256.2f,68.520421.2f,69.151139.2f,17.691878.2f,101.678422.2f,82.016684.2f,79.043670.2f,91.156253.2f,105.031587.2f,100.700420.2f,48.672408.2f,63.306574.2f,81.998511.2f,23.742807.2f
30.217075.2f,36.996961.2f,46.423700.2f,35.332350.2f,43.170564.2f,21.489954.2f,50.917140.2f,21.645691.2f,33.130617.2f,48.074757.2f,61.800137.2f,24.390974.2f,23.611035.2f,42.427326.2f,57.184665.2f,43.609611.2f,55.452106.2f,32.307979.2f,42.689782.2f,50.328612.2f
40.036300.2f,48.715521.2f,48.760437.2f,41.097104.2f,31.691403.2f,30.265704.2f,62.040917.2f,19.435904.2f,43.105304.2f,38.582636.2f,73.170485.2f,32.938018.2f,28.528995.2f,42.560329.2f,57.240720.2f,50.468015.2f,43.742894.2f,41.128170.2f,53.653711.2f,39.865461.2f
60.653010.2f,51.463705.2f,10.975120.2f,14.563419.2f,60.359984.2f,55.147707.2f,52.322184.2f,56.406950.2f,32.347445.2f,41.264943.2f,63.937001.2f,57.962601.2f,59.817752.2f,78.621308.2f,93.439477.2f,77.723797.2f,66.962283.2f,26.152705.2f,44.802609.2f,47.717474.2f
77.023042.2f,65.610684.2f,10.359564.2f,26.417606.2f,71.426302.2f,71.817280.2f,62.771788.2f,72.351594.2f,45.256004.2f,45.766805.2f,73.548517.2f,74.616649.2f,76.474546.2f,94.912164.2f,109.739736.2f,94.355062.2f,75.544380.2f,39.003149.2f,56.413189.2f,52.913990.2f
69.356237.2f,61.689836.2f,14.623739.2f,24.754507.2f,58.853838.2f,62.993456.2f,62.635999.2f,60.959242.2f,42.769414.2f,34.789099.2f,74.171177.2f,65.879082.2f,66.472712.2f,83.849462.2f,98.644405.2f,85.643285.2f,63.429117.2f,36.573944.2f,55.202851.2f,41.751644.2f
86.863456.2f,92.120569.2f,61.335628.2f,66.618008.2f,31.724277.2f,77.023002.2f,100.664076.2f,59.998380.2f,79.456716.2f,12.276551.2f,112.569163.2f,79.614817.2f,73.623367.2f,80.058945.2f,92.308169.2f,95.808767.2f,25.445382.2f,74.627096.2f,92.184041.2f,7.112304.2f
81.246755.2f,74.698228.2f,24.811061.2f,37.580545.2f,60.507470.2f,74.224300.2f,75.468540.2f,69.235332.2f,55.814934.2f,30.969281.2f,86.884385.2f,77.140928.2f,76.620309.2f,92.393597.2f,107.004339.2f,96.759515.2f,62.240731.2f,49.598853.2f,68.171797.2f,38.131867.2f
81.198225.2f,88.311112.2f,62.739512.2f,65.998475.2f,23.475384.2f,71.160819.2f,98.213599.2f,52.930687.2f,77.195894.2f,14.369292.2f,110.031191.2f,73.641844.2f,67.023613.2f,72.325282.2f,84.315469.2f,89.092844.2f,18.101959.2f,72.818498.2f,89.657629.2f,7.215690.2f
75.189072.2f,88.392396.2f,77.018650.2f,75.847732.2f,8.393893.2f,64.934376.2f,101.931385.2f,42.629090.2f,82.317318.2f,34.824338.2f,113.144625.2f,66.814571.2f,57.889018.2f,56.750207.2f,66.540801.2f,78.359854.2f,6.879965.2f,79.372320.2f,93.477511.2f,28.765649.2f
74.039542.2f,61.834505.2f,6.340267.2f,22.620121.2f,72.126202.2f,69.228695.2f,58.581963.2f,70.995368.2f,41.356867.2f,47.941029.2f,69.314887.2f,71.985812.2f,74.338717.2f,93.275059.2f,108.093582.2f,91.653751.2f,76.964441.2f,35.143374.2f,52.317874.2f,55.009192.2f
40.939626.2f,65.657161.2f,97.602083.2f,85.323974.2f,59.677647.2f,37.655566.2f,84.864867.2f,32.836602.2f,76.411174.2f,85.874683.2f,91.301504.2f,36.071369.2f,28.917296.2f,9.803979.2f,6.926796.2f,26.874720.2f,72.148827.2f,78.648218.2f,79.484340.2f,84.059324.2f
30.488348.2f,26.960856.2f,38.189939.2f,24.181893.2f,55.841121.2f,25.648532.2f,37.903048.2f,34.872479.2f,19.157472.2f,54.353980.2f,49.276447.2f,28.311788.2f,32.379435.2f,53.412695.2f,67.735737.2f,47.877297.2f,67.289699.2f,18.603696.2f,29.442693.2f,58.108632.2f
65.625884.2f,79.746415.2f,73.415056.2f,70.353742.2f,3.985544.2f,55.404909.2f,94.049494.2f,32.874471.2f,75.061279.2f,36.736386.2f,105.023551.2f,57.206594.2f,48.136136.2f,47.447875.2f,57.989272.2f,68.569139.2f,16.160993.2f,72.621157.2f,85.702564.2f,32.027794.2f
36.476904.2f,21.645019.2f,34.126351.2f,17.844113.2f,69.154108.2f,35.246533.2f,25.753785.2f,48.576986.2f,5.159594.2f,63.342010.2f,37.619866.2f,37.358702.2f,43.927808.2f,65.546679.2f,79.336531.2f,55.358898.2f,79.973075.2f,6.404089.2f,17.224569.2f,68.087210.2f
26.570224.2f,50.667033.2f,92.010393.2f,77.732112.2f,70.230322.2f,28.240387.2f,69.629805.2f,36.964078.2f,65.235672.2f,90.902185.2f,74.514987.2f,25.600212.2f,24.798200.2f,22.660710.2f,25.773503.2f,8.218906.2f,83.674103.2f,68.782199.2f,65.545034.2f,90.629771.2f
74.127529.2f,72.983855.2f,34.867297.2f,41.750323.2f,43.334771.2f,65.692485.2f,78.115490.2f,56.193026.2f,57.046757.2f,14.666078.2f,89.998102.2f,68.583339.2f,65.953468.2f,79.152701.2f,93.364681.2f,87.418240.2f,45.102672.2f,51.480990.2f,69.967514.2f,21.791109.2f
38.198292.2f,42.230810.2f,40.816180.2f,32.004550.2f,39.985072.2f,29.633439.2f,53.961048.2f,26.152892.2f,34.324408.2f,40.523786.2f,65.381294.2f,32.534782.2f,31.142358.2f,48.480890.2f,63.308280.2f,51.677926.2f,51.191626.2f,31.996199.2f,45.455635.2f,43.312256.2f
46.624119.2f,64.915380.2f,74.446471.2f,66.612194.2f,25.109758.2f,36.964949.2f,81.680101.2f,13.730018.2f,65.587644.2f,51.758197.2f,91.543730.2f,38.121441.2f,27.948444.2f,25.681165.2f,37.807908.2f,46.845081.2f,38.331846.2f,64.945133.2f,73.974737.2f,49.305963.2f
70.845985.2f,68.327684.2f,29.397738.2f,36.161102.2f,46.108067.2f,62.841857.2f,72.795618.2f,55.280352.2f,51.824493.2f,19.888207.2f,84.650836.2f,65.756695.2f,63.935228.2f,78.417035.2f,92.876079.2f,84.949181.2f,49.190828.2f,46.145908.2f,64.727616.2f,26.849236.2f
37.293999.2f,12.678602.2f,55.006056.2f,39.511907.2f,90.225724.2f,42.552862.2f,7.109393.2f,63.264281.2f,21.182095.2f,87.884849.2f,14.830745.2f,43.113932.2f,53.081556.2f,73.721457.2f,85.143712.2f,54.488789.2f,102.123588.2f,27.301911.2f,8.960817.2f,92.349776.2f
39.426997.2f,52.374211.2f,57.487339.2f,49.435697.2f,28.079794.2f,29.161483.2f,67.389370.2f,11.987241.2f,49.693847.2f,42.734777.2f,78.028258.2f,31.402688.2f,24.447225.2f,34.972021.2f,49.405383.2f,46.629530.2f,41.298230.2f,48.422340.2f,59.255535.2f,42.613680.2f
70.214398.2f,66.196590.2f,25.007175.2f,32.558864.2f,49.845601.2f,62.656308.2f,69.697411.2f,56.749787.2f,48.941121.2f,24.310229.2f,81.489431.2f,65.578894.2f,64.478377.2f,79.910953.2f,94.511393.2f,85.022637.2f,53.426668.2f,43.087026.2f,61.778920.2f,31.281169.2f
51.907415.2f,71.734815.2f,82.649662.2f,74.912075.2f,27.564347.2f,42.832260.2f,89.006022.2f,20.602739.2f,73.507616.2f,57.376539.2f,98.546691.2f,43.571778.2f,32.981063.2f,24.612714.2f,34.079096.2f,49.273491.2f,39.463918.2f,73.059156.2f,81.481364.2f,54.121264.2f
