42.478120.2f,43.255685.2f,77.043416.2f,61.010514.2f,84.755747.2f,21.754472.2f,79.091965.2f,74.782082.2f,80.193481.2f,60.404622.2f,52.144137.2f,83.801985.2f,38.196650.2f,98.029985.2f,30.419220.2f,82.314914.2f,61.033598.2f,118.502215.2f,40.685483.2f,84.311367.2f
18.170191.2f,36.538777.2f,25.693568.2f,65.024751.2f,30.394831.2f,57.782726.2f,97.233067.2f,17.465249.2f,99.649981.2f,69.404721.2f,70.558670.2f,35.950185.2f,46.561910.2f,50.787705.2f,66.539458.2f,30.840437.2f,67.267192.2f,83.692087.2f,37.735793.2f,80.180394.2f
28.981029.2f,32.217329.2f,10.950140.2f,51.458327.2f,19.862369.2f,61.851879.2f,84.204341.2f,24.602058.2f,86.912737.2f,57.035229.2f,62.259113.2f,13.667860.2f,43.344895.2f,28.095571.2f,67.486720.2f,14.343777.2f,54.150461.2f,57.450959.2f,34.815313.2f,60.258038.2f
78.560811.2f,69.598639.2f,56.246464.2f,63.247971.2f,58.313121.2f,96.819169.2f,84.071743.2f,72.777873.2f,86.748434.2f,68.389657.2f,79.192471.2f,45.765021.2f,75.995115.2f,35.727110.2f,97.135808.2f,53.048409.2f,65.407243.2f,5.839568.2f,72.136264.2f,50.240166.2f
10.247411.2f,30.636763.2f,34.860847.2f,60.408776.2f,40.930873.2f,47.405303.2f,91.394805.2f,29.081676.2f,93.643486.2f,64.073273.2f,63.558723.2f,44.155027.2f,39.021670.2f,59.245250.2f,56.709239.2f,40.249535.2f,62.349242.2f,89.301362.2f,31.063857.2f,78.172780.2f
40.520577.2f,52.269257.2f,12.935969.2f,74.759987.2f,7.704310.2f,79.360341.2f,107.598168.2f,9.575658.2f,110.288698.2f,80.224506.2f,84.673840.2f,20.859188.2f,63.580771.2f,31.543005.2f,86.648295.2f,13.400812.2f,77.418423.2f,69.067459.2f,54.460804.2f,83.223823.2f
76.339986.2f,56.372267.2f,92.316776.2f,29.950346.2f,101.059005.2f,51.159030.2f,6.889909.2f,102.982524.2f,7.854673.2f,24.362798.2f,23.193707.2f,90.392182.2f,47.626643.2f,96.588191.2f,42.030887.2f,94.872981.2f,27.230509.2f,90.840938.2f,55.501094.2f,35.645015.2f
67.189689.2f,51.610892.2f,59.529741.2f,35.100390.2f,65.676218.2f,73.263384.2f,53.176671.2f,75.491225.2f,55.876553.2f,39.379203.2f,50.627553.2f,52.058463.2f,54.049453.2f,50.821464.2f,71.257726.2f,59.055569.2f,36.750309.2f,36.177546.2f,53.479735.2f,19.351178.2f
88.432805.2f,68.323916.2f,93.861121.2f,38.657521.2f,101.507923.2f,74.152157.2f,23.022904.2f,107.787914.2f,24.422027.2f,36.656231.2f,43.775601.2f,88.732760.2f,63.451646.2f,90.372500.2f,66.854812.2f,94.846301.2f,37.278827.2f,73.696774.2f,68.616986.2f,23.778663.2f
82.479567.2f,62.817096.2f,85.503948.2f,34.121111.2f,92.916112.2f,72.339519.2f,28.175057.2f,99.890385.2f,30.233303.2f,33.541311.2f,42.536330.2f,79.935556.2f,59.306511.2f,81.071215.2f,66.131224.2f,86.233025.2f,33.350504.2f,64.435898.2f,63.439185.2f,15.246741.2f
85.785699.2f,77.044196.2f,62.309464.2f,70.066694.2f,63.670487.2f,104.183769.2f,89.478544.2f,78.620180.2f,92.096561.2f,75.065325.2f,85.996324.2f,51.672600.2f,83.390618.2f,40.340205.2f,104.345628.2f,58.776361.2f,72.144566.2f,2.304803.2f,79.581709.2f,55.772943.2f
23.828122.2f,26.799506.2f,15.486049.2f,47.887159.2f,24.553796.2f,56.234150.2f,80.797847.2f,26.220132.2f,83.457542.2f,53.269241.2f,57.800222.2f,19.336489.2f,38.027984.2f,33.548927.2f,62.049371.2f,19.615009.2f,50.512370.2f,61.038652.2f,29.340989.2f,58.647619.2f
25.813244.2f,34.506371.2f,8.835046.2f,57.387763.2f,17.076076.2f,62.553188.2f,90.313808.2f,16.727927.2f,92.960899.2f,62.702230.2f,66.805649.2f,17.570763.2f,45.841749.2f,32.647078.2f,69.281709.2f,14.174648.2f,59.991336.2f,64.967472.2f,36.795585.2f,67.949477.2f
44.818140.2f,57.952490.2f,19.481970.2f,81.143507.2f,13.145119.2f,84.232488.2f,114.015160.2f,11.317812.2f,116.694980.2f,86.560686.2f,90.760691.2f,26.836467.2f,69.205248.2f,35.983223.2f,91.881294.2f,19.508381.2f,83.786647.2f,73.939430.2f,60.037938.2f,89.767470.2f
65.425625.2f,45.085814.2f,75.644291.2f,15.240115.2f,84.044856.2f,51.058661.2f,20.086143.2f,87.907118.2f,22.913090.2f,12.714106.2f,21.255409.2f,72.517628.2f,39.533173.2f,77.570056.2f,44.864875.2f,77.615815.2f,13.481361.2f,71.441359.2f,45.117621.2f,17.105703.2f
53.401292.2f,51.182634.2f,87.665402.2f,63.981771.2f,95.645880.2f,23.982857.2f,77.135197.2f,86.274568.2f,77.836913.2f,62.274695.2f,52.589844.2f,93.832921.2f,44.023667.2f,107.673783.2f,29.097270.2f,92.846252.2f,63.491773.2f,125.710777.2f,48.453738.2f,87.144112.2f
40.438382.2f,20.072841.2f,56.953798.2f,10.666607.2f,65.940550.2f,31.338091.2f,40.996347.2f,66.434596.2f,43.400424.2f,13.390500.2f,16.207782.2f,56.888462.2f,14.540539.2f,66.137205.2f,29.848965.2f,60.191341.2f,11.960072.2f,73.184109.2f,19.782047.2f,33.293979.2f
33.980182.2f,23.083085.2f,64.048045.2f,35.544081.2f,72.826098.2f,7.152705.2f,56.833815.2f,67.315164.2f,58.406774.2f,35.252512.2f,28.289208.2f,68.140180.2f,14.120146.2f,80.783965.2f,14.445722.2f,68.717019.2f,35.660693.2f,95.906205.2f,20.321443.2f,58.834078.2f
40.462700.2f,20.937874.2f,50.677794.2f,11.743323.2f,59.436769.2f,40.053125.2f,44.644786.2f,61.982120.2f,47.303563.2f,17.337014.2f,24.464963.2f,49.240125.2f,20.655330.2f,57.357767.2f,39.489236.2f,53.319208.2f,14.415684.2f,63.486460.2f,21.937110.2f,28.455231.2f
13.032587.2f,22.482534.2f,22.318854.2f,49.113546.2f,30.643440.2f,49.122110.2f,81.730025.2f,25.943736.2f,84.236960.2f,53.819236.2f,56.206692.2f,29.222084.2f,33.583711.2f,43.999404.2f,56.261703.2f,27.482102.2f,51.479936.2f,71.833162.2f,24.396618.2f,63.663498.2f
42.863569.2f,24.553910.2f,65.752417.2f,19.733250.2f,74.820475.2f,20.689279.2f,40.522510.2f,72.980103.2f,42.365237.2f,18.318318.2f,11.608497.2f,67.152498.2f,13.841775.2f,77.543116.2f,17.256441.2f,69.571360.2f,19.226269.2f,85.914519.2f,22.819919.2f,42.859959.2f
32.937998.2f,18.224473.2f,37.253150.2f,25.152613.2f,45.961644.2f,45.853577.2f,57.877784.2f,49.285500.2f,60.580363.2f,30.826535.2f,37.212938.2f,35.903080.2f,24.856129.2f,45.036938.2f,48.053350.2f,39.829155.2f,27.868279.2f,57.353837.2f,20.615937.2f,36.763711.2f
21.314026.2f,28.906472.2f,55.924762.2f,54.952446.2f,63.324149.2f,27.126865.2f,80.752944.2f,53.061612.2f,82.508566.2f,56.508268.2f,51.853838.2f,63.415694.2f,29.778852.2f,78.078025.2f,37.541564.2f,61.276121.2f,55.958232.2f,102.200345.2f,27.142884.2f,76.898845.2f
47.736200.2f,33.465548.2f,75.563340.2f,33.204557.2f,84.541582.2f,12.024095.2f,46.133613.2f,80.442720.2f,47.265243.2f,30.534178.2f,20.342978.2f,78.334869.2f,22.281936.2f,89.762320.2f,3.355366.2f,79.866141.2f,32.199905.2f,99.906921.2f,31.012035.2f,55.701843.2f
11.130763.2f,30.929563.2f,39.345793.2f,60.779289.2f,45.487362.2f,44.671702.2f,91.023753.2f,33.449691.2f,93.185102.2f,64.090308.2f,62.771471.2f,48.493800.2f,38.236786.2f,63.582511.2f,54.315470.2f,44.744016.2f,62.568240.2f,92.981327.2f,30.947566.2f,79.484407.2f
21.016450.2f,1.003869.2f,43.114193.2f,29.348216.2f,52.117716.2f,29.326864.2f,60.252992.2f,49.384832.2f,62.570271.2f,32.811482.2f,33.211406.2f,46.212190.2f,10.335198.2f,58.609928.2f,34.279360.2f,47.410920.2f,31.155628.2f,75.837787.2f,1.997755.2f,49.172951.2f
72.016375.2f,51.924866.2f,78.858450.2f,22.402165.2f,86.863489.2f,59.887598.2f,21.700840.2f,92.167120.2f,24.374205.2f,21.186246.2f,30.134753.2f,74.597526.2f,47.456671.2f,77.963693.2f,53.743551.2f,80.277478.2f,21.280423.2f,67.442445.2f,52.270557.2f,12.158590.2f
57.814358.2f,37.596736.2f,73.505044.2f,11.760426.2f,82.338522.2f,38.765490.2f,23.382079.2f,83.888507.2f,25.720709.2f,5.795325.2f,8.669719.2f,72.168613.2f,29.825678.2f,79.512316.2f,32.279225.2f,76.277146.2f,9.017391.2f,79.093818.2f,36.963445.2f,28.025699.2f
76.675620.2f,56.288741.2f,88.046784.2f,26.915219.2f,96.436432.2f,57.484598.2f,8.900568.2f,100.206201.2f,11.609781.2f,22.866719.2f,27.253097.2f,84.815078.2f,49.445764.2f,89.390919.2f,49.588027.2f,89.993611.2f,24.683849.2f,80.245040.2f,56.009555.2f,24.934394.2f
41.933870.2f,39.223834.2f,19.959938.2f,49.751128.2f,25.691927.2f,69.389206.2f,80.905603.2f,36.573760.2f,83.715112.2f,55.692850.2f,63.207552.2f,12.293950.2f,49.065495.2f,18.947777.2f,73.221700.2f,19.049827.2f,52.520866.2f,42.850147.2f,42.006487.2f,52.703796.2f
34.470859.2f,33.674933.2f,68.661877.2f,52.467408.2f,76.663747.2f,15.433751.2f,72.989680.2f,67.698934.2f,74.341020.2f,52.368294.2f,45.022827.2f,74.951087.2f,28.895115.2f,88.968254.2f,25.608565.2f,73.848182.2f,52.713504.2f,108.914594.2f,31.097043.2f,75.661012.2f
82.269235.2f,65.721091.2f,74.578911.2f,44.553255.2f,80.278885.2f,84.486998.2f,52.982642.2f,90.751794.2f,55.330707.2f,47.350697.2f,58.487578.2f,66.553735.2f,66.687330.2f,63.413674.2f,80.980407.2f,73.748506.2f,45.433217.2f,39.622087.2f,67.343959.2f,22.492574.2f
10.947610.2f,30.936149.2f,31.489779.2f,60.428225.2f,37.477660.2f,49.709735.2f,91.897316.2f,25.789191.2f,94.207812.2f,64.347887.2f,64.434121.2f,40.922543.2f,40.022741.2f,56.004846.2f,58.752854.2f,36.866350.2f,62.476927.2f,86.612117.2f,31.663377.2f,77.413141.2f
73.513062.2f,57.495911.2f,65.748788.2f,38.721080.2f,71.671237.2f,77.900269.2f,52.720777.2f,81.824729.2f,55.299694.2f,42.359047.2f,53.663710.2f,57.987620.2f,59.270671.2f,55.799474.2f,75.226092.2f,65.091541.2f,40.028797.2f,36.693045.2f,59.256418.2f,19.434450.2f
66.936250.2f,46.766420.2f,82.206705.2f,19.859201.2f,90.957173.2f,45.130865.2f,14.273725.2f,92.945739.2f,16.541404.2f,14.256694.2f,15.141510.2f,80.380445.2f,38.653851.2f,86.915388.2f,37.194799.2f,84.787430.2f,17.127654.2f,83.252773.2f,46.073930.2f,29.148746.2f
18.989625.2f,25.979089.2f,16.844399.2f,50.138527.2f,25.532445.2f,54.104235.2f,83.034431.2f,23.525257.2f,85.626801.2f,55.225617.2f,58.711947.2f,23.259768.2f,37.306497.2f,38.045283.2f,60.717007.2f,21.823402.2f,52.655415.2f,66.731758.2f,28.235417.2f,62.666784.2f
36.071812.2f,26.666879.2f,29.651811.2f,34.445196.2f,37.690013.2f,55.926637.2f,66.286752.2f,43.943721.2f,69.064518.2f,40.346769.2f,47.674892.2f,26.211881.2f,35.058734.2f,34.256543.2f,58.716399.2f,31.181457.2f,37.216510.2f,49.031852.2f,29.361808.2f,40.814648.2f
32.786715.2f,18.767664.2f,60.617216.2f,30.047739.2f,69.536943.2f,12.438053.2f,53.370597.2f,65.195162.2f,55.140527.2f,30.226688.2f,24.478166.2f,64.005300.2f,8.595083.2f,76.181388.2f,16.632065.2f,65.074444.2f,30.359263.2f,90.221050.2f,16.138170.2f,53.257899.2f
57.416028.2f,37.982498.2f,76.795613.2f,18.069627.2f,85.783697.2f,32.843800.2f,25.509698.2f,85.840225.2f,27.230809.2f,12.657442.2f,3.911700.2f,76.508408.2f,28.415032.2f,84.946466.2f,25.142432.2f,80.008140.2f,15.685143.2f,86.743555.2f,36.768499.2f,36.280287.2f
50.520897.2f,55.837875.2f,15.958948.2f,71.609614.2f,11.254234.2f,85.522710.2f,103.230274.2f,27.432296.2f,106.031373.2f,77.488483.2f,84.165566.2f,11.124872.2f,66.846770.2f,13.416744.2f,91.082961.2f,10.560987.2f,74.379283.2f,51.464454.2f,58.467795.2f,74.837588.2f
57.460083.2f,40.046169.2f,56.515911.2f,21.784948.2f,63.953362.2f,59.905362.2f,44.531990.2f,71.149969.2f,47.350349.2f,26.459208.2f,37.546937.2f,51.132214.2f,41.158143.2f,53.796440.2f,57.776234.2f,57.278538.2f,23.632755.2f,47.726564.2f,41.599885.2f,13.843182.2f
12.186221.2f,25.826486.2f,46.371654.2f,54.710125.2f,53.538984.2f,34.117152.2f,83.242093.2f,43.113594.2f,85.243072.2f,57.263864.2f,54.514483.2f,54.334083.2f,30.481627.2f,69.198687.2f,43.995378.2f,51.759952.2f,56.161838.2f,95.313356.2f,24.939988.2f,75.190679.2f
35.018649.2f,29.366154.2f,23.534364.2f,40.601459.2f,31.412451.2f,59.390037.2f,72.586403.2f,38.404155.2f,75.360819.2f,46.467262.2f,53.398981.2f,19.987330.2f,38.912556.2f,29.161613.2f,63.019910.2f,24.879238.2f,43.368762.2f,48.734798.2f,32.144550.2f,46.764407.2f
44.399225.2f,36.204307.2f,30.277205.2f,40.317800.2f,36.801381.2f,65.272030.2f,70.401754.2f,46.324336.2f,73.226353.2f,46.278615.2f,54.794348.2f,23.566142.2f,44.322816.2f,27.500481.2f,67.618948.2f,30.116666.2f,43.048171.2f,39.738905.2f,38.893180.2f,41.453017.2f
19.864869.2f,25.657048.2f,16.736370.2f,49.185886.2f,25.581822.2f,54.180875.2f,82.102946.2f,24.436089.2f,84.709734.2f,54.336317.2f,58.047147.2f,22.542585.2f,36.994382.2f,37.194579.2f,60.589137.2f,21.545103.2f,51.726444.2f,65.433850.2f,27.994416.2f,61.406270.2f
13.987232.2f,20.963140.2f,48.443599.2f,48.726132.2f,56.254950.2f,27.714414.2f,76.575007.2f,47.370238.2f,78.535276.2f,50.960573.2f,47.776029.2f,55.393202.2f,24.035576.2f,69.879646.2f,37.352133.2f,53.713908.2f,50.027853.2f,93.558437.2f,19.563367.2f,69.875899.2f
83.442291.2f,66.702155.2f,76.111832.2f,44.979781.2f,81.852789.2f,85.012446.2f,52.344853.2f,92.254408.2f,54.648494.2f,47.594423.2f,58.666533.2f,68.131564.2f,67.436285.2f,65.033903.2f,81.319747.2f,75.314983.2f,45.767596.2f,40.971875.2f,68.280650.2f,22.566108.2f
12.197746.2f,20.026135.2f,24.222511.2f,46.847825.2f,32.725239.2f,46.927763.2f,79.397997.2f,28.400112.2f,81.892665.2f,51.489596.2f,53.766549.2f,30.535763.2f,31.141449.2f,45.108549.2f,53.925533.2f,29.272547.2f,49.186867.2f,71.820159.2f,21.955533.2f,61.828932.2f
70.678619.2f,51.800660.2f,91.012548.2f,30.878201.2f,99.994821.2f,40.774745.2f,19.429082.2f,99.924408.2f,19.701674.2f,24.946702.2f,17.990432.2f,90.566859.2f,41.618531.2f,98.547172.2f,30.917821.2f,94.189990.2f,28.187922.2f,97.487712.2f,50.376667.2f,43.776050.2f
27.157455.2f,41.622553.2f,15.305610.2f,67.350735.2f,18.423495.2f,66.710953.2f,100.216789.2f,6.874886.2f,102.790107.2f,72.362871.2f,75.296226.2f,26.035531.2f,52.633599.2f,40.174729.2f,74.633537.2f,19.850796.2f,69.844617.2f,75.169727.2f,43.455121.2f,79.352604.2f
56.676628.2f,36.511448.2f,72.873147.2f,11.605845.2f,81.738750.2f,37.378848.2f,24.517603.2f,83.054715.2f,26.800258.2f,5.713428.2f,7.381654.2f,71.726775.2f,28.555524.2f,79.306975.2f,30.980052.2f,75.724029.2f,8.942639.2f,79.557311.2f,35.815925.2f,29.034422.2f
