51.618591.2f,25.905887.2f,13.531028.2f,44.394188.2f,28.060077.2f,68.402549.2f,67.078990.2f,68.558135.2f,36.221140.2f,25.860246.2f,43.577257.2f,43.405464.2f,4.842301.2f,59.798765.2f,37.364409.2f,6.405453.2f,40.201766.2f,42.954705.2f,70.710219.2f,56.418183.2f
55.678187.2f,45.530558.2f,51.498749.2f,67.847006.2f,16.128009.2f,41.319279.2f,76.068813.2f,33.919079.2f,8.412453.2f,12.250850.2f,40.567558.2f,80.045027.2f,33.299201.2f,39.913582.2f,75.176757.2f,39.412697.2f,3.634565.2f,62.169690.2f,57.706422.2f,34.984920.2f
32.072850.2f,95.015934.2f,83.693875.2f,62.061246.2f,51.274359.2f,26.294095.2f,42.897119.2f,44.262290.2f,67.081640.2f,61.725083.2f,30.401338.2f,94.571394.2f,70.093999.2f,19.265286.2f,96.272831.2f,68.915742.2f,55.654529.2f,54.160535.2f,3.371844.2f,24.207153.2f
62.522878.2f,79.565329.2f,82.901808.2f,85.898937.2f,41.744116.2f,20.385325.2f,81.409626.2f,2.387994.2f,40.934124.2f,45.094939.2f,48.761948.2f,107.393894.2f,64.633592.2f,30.687570.2f,104.488427.2f,68.845029.2f,30.810409.2f,78.420457.2f,47.537852.2f,27.714613.2f
23.537042.2f,99.663004.2f,79.210264.2f,41.092254.2f,64.462082.2f,60.123391.2f,10.566425.2f,76.632681.2f,84.854924.2f,75.184754.2f,37.710933.2f,76.604799.2f,72.919743.2f,48.307351.2f,81.918404.2f,67.882889.2f,76.108873.2f,35.891502.2f,34.048577.2f,51.704369.2f
36.561829.2f,62.021776.2f,35.580522.2f,9.396432.2f,50.238158.2f,77.172668.2f,40.193521.2f,85.695521.2f,68.028922.2f,55.909107.2f,41.672915.2f,27.086484.2f,40.185760.2f,64.444746.2f,31.796878.2f,32.226400.2f,66.254724.2f,14.926789.2f,64.914745.2f,63.831740.2f
29.496219.2f,74.912128.2f,66.807452.2f,55.841206.2f,30.607102.2f,17.898928.2f,48.039480.2f,31.091921.2f,45.922807.2f,40.718919.2f,17.841812.2f,83.366888.2f,51.313017.2f,5.108735.2f,83.085536.2f,51.625689.2f,34.672740.2f,47.889436.2f,19.931855.2f,5.659997.2f
77.369833.2f,2.029418.2f,26.720780.2f,69.155453.2f,45.778239.2f,86.074070.2f,93.204940.2f,81.217435.2f,40.946147.2f,37.442807.2f,67.782065.2f,57.423761.2f,27.375471.2f,80.204596.2f,48.150816.2f,32.454993.2f,50.669091.2f,68.667264.2f,93.821442.2f,76.029350.2f
28.192765.2f,102.946002.2f,86.518679.2f,54.885100.2f,62.374790.2f,46.442175.2f,28.051048.2f,64.158034.2f,81.045138.2f,73.377857.2f,36.228545.2f,90.060797.2f,76.450375.2f,36.987177.2f,93.881014.2f,73.152299.2f,70.633725.2f,48.051446.2f,19.028568.2f,41.424396.2f
19.327092.2f,93.893180.2f,77.439658.2f,47.339468.2f,53.904565.2f,42.839914.2f,23.892577.2f,59.803487.2f,73.085831.2f,64.917837.2f,27.367632.2f,82.041531.2f,67.350722.2f,31.672991.2f,85.433236.2f,64.017523.2f,63.095954.2f,40.104149.2f,16.546091.2f,35.579886.2f
56.045228.2f,28.644215.2f,34.450232.2f,59.669554.2f,17.051382.2f,55.938910.2f,75.088495.2f,51.454187.2f,14.590911.2f,7.220265.2f,43.081182.2f,64.988390.2f,17.284928.2f,51.034525.2f,58.990417.2f,24.825430.2f,21.044379.2f,55.733929.2f,66.393178.2f,46.567866.2f
46.287084.2f,82.181302.2f,79.016658.2f,72.727837.2f,38.767753.2f,2.432254.2f,63.851875.2f,16.749948.2f,47.201988.2f,46.342587.2f,34.629655.2f,98.795768.2f,61.885377.2f,12.882205.2f,97.606243.2f,63.956817.2f,35.263835.2f,64.825049.2f,28.414187.2f,12.088228.2f
72.663720.2f,75.665672.2f,83.608161.2f,93.244551.2f,44.470191.2f,33.980732.2f,92.350820.2f,16.041409.2f,36.785712.2f,44.397998.2f,57.950208.2f,110.926116.2f,65.301836.2f,42.907226.2f,106.812025.2f,70.821333.2f,29.942383.2f,86.241540.2f,60.657852.2f,39.180725.2f
25.693405.2f,51.163080.2f,35.526168.2f,30.967648.2f,20.889022.2f,49.256228.2f,43.438603.2f,55.587909.2f,40.916180.2f,29.268282.2f,17.813854.2f,51.205034.2f,24.395321.2f,37.907486.2f,50.294452.2f,21.112907.2f,36.683816.2f,25.193971.2f,45.295953.2f,35.942739.2f
27.018824.2f,102.588744.2f,85.514710.2f,52.828516.2f,62.692315.2f,48.551717.2f,25.382606.2f,66.131654.2f,81.711275.2f,73.706122.2f,36.185995.2f,88.147131.2f,75.978067.2f,38.628916.2f,92.198574.2f,72.406033.2f,71.521288.2f,46.178422.2f,21.156348.2f,42.924335.2f
21.954293.2f,62.277217.2f,39.581256.2f,12.820024.2f,39.301473.2f,61.906111.2f,31.411199.2f,71.401647.2f,59.048715.2f,47.146881.2f,26.260335.2f,41.623151.2f,36.678337.2f,49.027223.2f,44.345445.2f,30.016713.2f,55.059237.2f,7.070050.2f,49.678936.2f,48.654613.2f
101.026541.2f,24.501583.2f,50.261800.2f,93.457499.2f,65.956130.2f,103.718382.2f,117.447893.2f,95.467832.2f,54.636207.2f,55.872422.2f,90.369807.2f,78.261426.2f,51.119932.2f,99.964164.2f,68.288616.2f,56.780098.2f,66.243351.2f,93.079993.2f,115.207172.2f,95.399779.2f
48.933616.2f,35.045715.2f,9.822192.2f,34.681564.2f,36.842071.2f,74.603577.2f,61.163880.2f,77.376254.2f,48.498736.2f,37.363654.2f,44.761990.2f,30.885416.2f,16.899461.2f,64.338064.2f,26.084795.2f,9.962814.2f,50.977295.2f,35.202041.2f,72.176823.2f,61.738926.2f
56.239956.2f,46.267339.2f,19.191161.2f,32.820747.2f,53.262644.2f,88.984009.2f,63.333906.2f,93.343356.2f,65.426392.2f,54.349968.2f,56.254900.2f,13.989537.2f,33.742181.2f,77.707888.2f,10.494603.2f,26.896613.2f,67.842947.2f,37.077754.2f,82.679711.2f,75.745700.2f
47.781776.2f,40.114728.2f,13.444488.2f,30.447325.2f,40.663732.2f,76.919844.2f,58.364123.2f,80.786874.2f,53.555337.2f,42.161242.2f,45.405950.2f,26.087561.2f,22.188367.2f,66.052046.2f,22.585148.2f,14.704514.2f,55.375146.2f,31.965500.2f,72.503876.2f,63.808291.2f
