82.222678.2f,65.760284.2f,74.737697.2f,90.438832.2f,92.644518.2f,34.847454.2f,21.724367.2f,94.207717.2f,25.507074.2f,64.664412.2f,84.502958.2f,84.384916.2f,8.024157.2f,92.762014.2f,76.363202.2f,24.382624.2f,65.857659.2f,79.450925.2f,101.754674.2f,96.549158.2f
21.223204.2f,19.237361.2f,50.143574.2f,52.226837.2f,40.253212.2f,36.673400.2f,48.384270.2f,43.054910.2f,63.745797.2f,25.869772.2f,23.367094.2f,56.161235.2f,62.484749.2f,23.120858.2f,37.896636.2f,68.373454.2f,61.565771.2f,43.080118.2f,38.536602.2f,29.347300.2f
43.857251.2f,30.597248.2f,17.265714.2f,34.294746.2f,43.010456.2f,48.498931.2f,47.732766.2f,43.350491.2f,35.592573.2f,24.241334.2f,45.057583.2f,26.649209.2f,55.254938.2f,63.009617.2f,24.631724.2f,39.696574.2f,13.571666.2f,25.147907.2f,58.355125.2f,59.588296.2f
35.410283.2f,29.377316.2f,2.735335.2f,15.411314.2f,27.299425.2f,60.635966.2f,63.014229.2f,26.811353.2f,54.439926.2f,23.241799.2f,35.648247.2f,9.462621.2f,72.381220.2f,55.561435.2f,11.803983.2f,58.595853.2f,21.382020.2f,8.606970.2f,44.618858.2f,49.060991.2f
51.787495.2f,51.939659.2f,82.964779.2f,84.886955.2f,71.079050.2f,46.756731.2f,59.850335.2f,73.954637.2f,84.404581.2f,58.369095.2f,53.354753.2f,89.197342.2f,72.459144.2f,40.488943.2f,70.928062.2f,88.318078.2f,92.764828.2f,76.098009.2f,63.668763.2f,51.826461.2f
66.213115.2f,53.377126.2f,75.841721.2f,87.001604.2f,82.188056.2f,15.054042.2f,19.053093.2f,84.531020.2f,47.690680.2f,55.948145.2f,68.615193.2f,85.147427.2f,26.930820.2f,69.779796.2f,70.872854.2f,49.978807.2f,75.446856.2f,75.521874.2f,85.357995.2f,76.911532.2f
77.245030.2f,60.763855.2f,70.124160.2f,85.659888.2f,87.665704.2f,30.694385.2f,17.411023.2f,89.243274.2f,22.427004.2f,59.671881.2f,79.520788.2f,79.802257.2f,5.440420.2f,87.983914.2f,71.462852.2f,22.155405.2f,61.850828.2f,74.614336.2f,96.764707.2f,91.628857.2f
69.696737.2f,59.129941.2f,32.639888.2f,46.379582.2f,62.259919.2f,75.008895.2f,70.749933.2f,61.332121.2f,47.968582.2f,52.483245.2f,70.306069.2f,35.104442.2f,73.804589.2f,89.740457.2f,46.666076.2f,49.731722.2f,16.364152.2f,43.937912.2f,79.886194.2f,84.198109.2f
46.762107.2f,29.992198.2f,42.487049.2f,56.184840.2f,56.653879.2f,20.738842.2f,20.165705.2f,58.310928.2f,25.483194.2f,28.609224.2f,48.952913.2f,52.146669.2f,30.833728.2f,59.884852.2f,41.079277.2f,30.070280.2f,40.661016.2f,44.768480.2f,66.022587.2f,61.840245.2f
51.573311.2f,35.892948.2f,53.561980.2f,66.169899.2f,64.331372.2f,9.491739.2f,10.967500.2f,66.307542.2f,30.442692.2f,36.463324.2f,53.927372.2f,63.092275.2f,24.544576.2f,61.241947.2f,50.446744.2f,34.217483.2f,52.417647.2f,54.631572.2f,71.269170.2f,65.283071.2f
52.134028.2f,37.094333.2f,27.857264.2f,45.055998.2f,53.360421.2f,45.120504.2f,41.574392.2f,53.864731.2f,25.184685.2f,31.532874.2f,53.613676.2f,36.918856.2f,46.994385.2f,70.283074.2f,34.964658.2f,29.084985.2f,17.643651.2f,35.870834.2f,67.990840.2f,68.130796.2f
54.911545.2f,38.208154.2f,49.194828.2f,63.708168.2f,64.865408.2f,19.933265.2f,14.190943.2f,66.476356.2f,20.106919.2f,36.862175.2f,57.128190.2f,58.928592.2f,22.867560.2f,67.331598.2f,48.964215.2f,24.207377.2f,44.804084.2f,52.418807.2f,74.250300.2f,69.806583.2f
65.041970.2f,58.623222.2f,87.706424.2f,94.188585.2f,83.986306.2f,34.831747.2f,45.530099.2f,86.750224.2f,73.565998.2f,63.773436.2f,67.142385.2f,95.711543.2f,55.394502.2f,59.967264.2f,78.490466.2f,76.586402.2f,92.795622.2f,83.701083.2f,81.017546.2f,70.099739.2f
27.239172.2f,24.934773.2f,12.053085.2f,11.422080.2f,18.118575.2f,60.628442.2f,64.924027.2f,17.913487.2f,60.238073.2f,20.098916.2f,27.154696.2f,13.767121.2f,75.585615.2f,47.189935.2f,5.033315.2f,64.654787.2f,30.537049.2f,0.712776.2f,35.300341.2f,40.048208.2f
64.144581.2f,47.301232.2f,54.090925.2f,69.813218.2f,72.823853.2f,27.235192.2f,16.840112.2f,74.221806.2f,11.964675.2f,45.237343.2f,66.299671.2f,63.758163.2f,18.279541.2f,77.153942.2f,56.020529.2f,15.195218.2f,46.286891.2f,58.915618.2f,83.237450.2f,79.309047.2f
59.367330.2f,47.031647.2f,70.916395.2f,81.266059.2f,75.697084.2f,10.714898.2f,19.690339.2f,78.098851.2f,47.924823.2f,50.017563.2f,61.762839.2f,80.018993.2f,30.562697.2f,62.707399.2f,65.083022.2f,50.795488.2f,71.964860.2f,69.868992.2f,78.404846.2f,69.853074.2f
30.242533.2f,31.053368.2f,15.478368.2f,4.576995.2f,16.215685.2f,67.603449.2f,71.998538.2f,14.912408.2f,66.598433.2f,26.784962.2f,29.612780.2f,12.089283.2f,82.584454.2f,49.362911.2f,11.669785.2f,70.917638.2f,33.992903.2f,7.320157.2f,34.139184.2f,40.878207.2f
17.005365.2f,9.768257.2f,40.755224.2f,43.972913.2f,34.093292.2f,36.272675.2f,46.261983.2f,36.726382.2f,57.607048.2f,16.384983.2f,19.413169.2f,47.097250.2f,60.016936.2f,27.206324.2f,28.966892.2f,62.352720.2f,52.188537.2f,34.206439.2f,36.454566.2f,29.813926.2f
66.668353.2f,51.065265.2f,41.248252.2f,58.678495.2f,68.097637.2f,50.086672.2f,42.616003.2f,68.501765.2f,17.081559.2f,45.929173.2f,68.235439.2f,49.479850.2f,43.365164.2f,84.260297.2f,49.693716.2f,18.998285.2f,26.182915.2f,50.258384.2f,82.828607.2f,82.701827.2f
47.382497.2f,30.508112.2f,38.223309.2f,52.938424.2f,55.246248.2f,26.743310.2f,24.734787.2f,56.651976.2f,22.733988.2f,27.806611.2f,49.430399.2f,47.957474.2f,33.595457.2f,62.104994.2f,38.597950.2f,27.516602.2f,34.893459.2f,41.770540.2f,66.079622.2f,62.972591.2f
