40.809334.2f,40.860808.2f,71.300955.2f,11.773471.2f,46.533496.2f,30.955491.2f,48.327719.2f,38.267433.2f,36.862872.2f,46.532939.2f,25.568653.2f,57.028535.2f,20.538635.2f,49.189526.2f,49.058479.2f,68.908990.2f,52.325098.2f,20.174648.2f,25.173647.2f,83.238437.2f,42.008331.2f,65.836620.2f,48.459342.2f,52.477626.2f,40.690907.2f,48.521079.2f,73.813273.2f,38.299546.2f,6.242068.2f,39.669390.2f
47.186720.2f,78.389610.2f,58.578796.2f,58.233087.2f,48.981364.2f,65.417690.2f,98.456399.2f,42.596433.2f,76.751395.2f,18.329504.2f,70.264410.2f,10.108026.2f,58.718255.2f,41.841438.2f,51.895916.2f,44.610705.2f,35.248723.2f,57.777677.2f,83.625250.2f,56.053994.2f,60.767707.2f,6.831911.2f,27.899996.2f,44.934295.2f,88.860322.2f,73.707810.2f,38.394113.2f,88.482046.2f,59.032966.2f,46.795009.2f
67.224221.2f,56.238300.2f,84.480876.2f,33.552501.2f,72.528522.2f,38.703313.2f,31.788577.2f,65.526317.2f,35.736273.2f,73.281298.2f,43.813532.2f,84.478476.2f,36.283886.2f,67.404497.2f,63.289525.2f,86.539044.2f,72.548063.2f,36.822752.2f,30.420279.2f,99.146915.2f,52.046661.2f,93.243734.2f,71.337381.2f,69.405609.2f,29.451850.2f,67.465686.2f,101.551667.2f,45.492754.2f,34.317255.2f,56.952017.2f
48.136955.2f,80.208386.2f,79.246207.2f,72.936070.2f,47.329487.2f,83.580968.2f,115.964430.2f,45.531335.2f,95.000514.2f,34.391599.2f,75.850376.2f,21.891979.2f,75.351875.2f,62.410151.2f,72.376271.2f,65.030332.2f,56.001535.2f,74.327967.2f,91.520175.2f,75.419526.2f,80.464374.2f,14.825923.2f,48.185992.2f,65.670287.2f,106.408720.2f,72.463570.2f,23.277432.2f,92.960320.2f,70.875158.2f,66.424721.2f
83.751596.2f,105.634915.2f,5.827701.2f,59.630637.2f,88.445117.2f,47.690065.2f,74.517483.2f,78.026714.2f,54.089608.2f,50.230592.2f,91.819657.2f,57.830746.2f,52.161668.2f,22.948351.2f,23.119893.2f,9.134987.2f,23.600794.2f,52.105624.2f,96.492535.2f,12.940941.2f,34.603444.2f,60.285468.2f,32.578513.2f,19.053099.2f,66.719246.2f,107.183168.2f,90.708067.2f,108.389122.2f,69.164533.2f,31.668351.2f
52.158963.2f,46.718125.2f,75.146754.2f,18.638420.2f,57.712556.2f,30.692829.2f,39.056715.2f,49.990600.2f,32.755281.2f,57.511230.2f,32.307545.2f,68.480322.2f,23.977128.2f,55.284450.2f,53.038365.2f,74.959606.2f,59.559037.2f,24.166747.2f,24.651623.2f,88.552855.2f,43.599149.2f,77.266434.2f,57.134838.2f,57.942683.2f,32.799637.2f,56.320307.2f,85.747411.2f,39.989649.2f,18.227381.2f,45.041695.2f
44.208409.2f,34.475033.2f,83.350131.2f,23.949384.2f,49.256826.2f,41.072541.2f,51.038414.2f,43.195502.2f,44.665148.2f,57.207463.2f,20.585137.2f,66.779859.2f,32.024206.2f,61.565826.2f,61.069037.2f,81.299994.2f,64.717750.2f,31.842365.2f,13.358541.2f,95.575801.2f,53.154728.2f,75.547787.2f,60.629434.2f,64.793015.2f,45.138342.2f,44.602475.2f,79.465316.2f,28.012425.2f,16.647200.2f,51.930958.2f
75.538083.2f,93.893272.2f,14.288387.2f,45.454448.2f,80.796967.2f,31.741578.2f,59.007055.2f,69.937748.2f,38.119698.2f,46.039673.2f,79.411178.2f,56.254150.2f,37.261564.2f,14.219312.2f,8.207277.2f,19.327026.2f,19.646447.2f,37.356568.2f,82.347548.2f,29.002551.2f,18.553427.2f,60.906158.2f,28.322321.2f,10.172696.2f,50.906527.2f,96.902757.2f,88.719911.2f,95.080002.2f,55.842393.2f,18.518582.2f
8.898239.2f,25.730994.2f,86.049954.2f,38.228644.2f,13.666698.2f,58.596847.2f,81.563507.2f,10.520463.2f,67.486520.2f,38.983904.2f,20.268701.2f,42.624781.2f,46.614346.2f,61.428530.2f,66.497851.2f,78.029963.2f,60.509826.2f,45.680211.2f,37.132415.2f,92.988335.2f,65.187222.2f,50.147858.2f,52.437060.2f,65.749735.2f,73.537765.2f,23.462796.2f,44.952718.2f,37.024874.2f,28.288823.2f,56.008578.2f
31.559541.2f,63.415405.2f,68.609480.2f,52.283593.2f,32.873767.2f,64.391357.2f,96.062575.2f,27.507974.2f,75.744369.2f,16.197861.2f,56.853200.2f,6.986499.2f,55.319324.2f,47.711563.2f,56.980745.2f,55.964188.2f,42.556452.2f,54.269166.2f,71.671043.2f,69.057891.2f,63.079794.2f,12.276061.2f,33.501479.2f,51.634991.2f,86.582423.2f,57.872874.2f,26.919282.2f,74.660771.2f,50.043054.2f,49.310633.2f
41.184353.2f,10.062840.2f,110.187847.2f,51.969109.2f,42.807900.2f,71.722496.2f,81.683369.2f,44.302631.2f,76.372072.2f,71.020185.2f,17.619140.2f,76.228045.2f,61.189623.2f,86.411978.2f,88.407693.2f,105.244777.2f,87.621227.2f,60.704893.2f,20.664041.2f,120.179333.2f,82.650406.2f,83.936345.2f,81.112021.2f,90.297317.2f,76.622362.2f,22.446436.2f,75.093891.2f,6.498826.2f,40.851280.2f,78.257464.2f
31.966200.2f,44.270521.2f,62.812328.2f,12.523939.2f,37.960468.2f,31.651952.2f,57.896963.2f,27.794462.2f,41.177246.2f,31.009257.2f,30.074025.2f,41.578180.2f,19.739813.2f,38.821041.2f,41.547675.2f,57.790424.2f,40.320777.2f,18.755909.2f,37.216594.2f,72.655076.2f,38.439550.2f,50.376802.2f,34.847978.2f,42.748180.2f,49.014735.2f,48.028071.2f,60.939071.2f,47.034757.2f,9.935775.2f,31.110392.2f
26.580157.2f,45.999073.2f,62.010717.2f,21.245671.2f,32.358881.2f,37.876810.2f,66.427943.2f,21.489167.2f,48.329686.2f,22.485974.2f,33.579737.2f,32.343167.2f,26.635668.2f,37.401470.2f,42.334919.2f,54.895434.2f,37.188171.2f,25.566409.2f,43.997217.2f,69.921509.2f,42.037199.2f,41.152885.2f,30.073910.2f,41.675804.2f,57.297201.2f,47.195432.2f,52.142137.2f,51.648012.2f,18.692030.2f,31.884452.2f
67.293154.2f,73.293931.2f,48.892469.2f,23.771961.2f,73.286549.2f,5.338967.2f,27.885853.2f,62.972923.2f,6.265390.2f,54.429304.2f,57.994114.2f,66.931029.2f,15.672404.2f,35.666157.2f,28.980562.2f,52.900191.2f,42.224534.2f,16.713924.2f,54.508188.2f,64.203162.2f,16.666524.2f,74.681171.2f,44.618474.2f,36.361889.2f,18.380196.2f,80.404693.2f,93.508606.2f,69.388765.2f,34.859102.2f,26.045341.2f
18.616639.2f,13.909834.2f,95.798079.2f,43.227673.2f,20.670536.2f,64.200324.2f,83.077030.2f,22.036540.2f,71.791858.2f,50.690155.2f,13.500882.2f,54.424716.2f,52.358797.2f,71.239949.2f,75.350946.2f,88.652012.2f,70.987845.2f,51.558562.2f,30.578667.2f,103.667728.2f,72.490130.2f,61.792750.2f,63.324605.2f,75.464963.2f,75.923279.2f,13.887471.2f,53.290115.2f,26.648143.2f,31.926557.2f,64.822846.2f
63.079319.2f,56.450264.2f,75.868174.2f,25.765991.2f,68.669670.2f,30.085513.2f,29.084449.2f,60.750891.2f,28.142419.2f,65.772875.2f,42.639067.2f,77.301538.2f,27.660099.2f,58.661374.2f,54.560872.2f,77.777446.2f,63.874123.2f,28.247079.2f,32.234155.2f,90.426429.2f,43.459831.2f,86.000089.2f,62.912588.2f,60.643984.2f,24.311250.2f,66.685461.2f,96.246981.2f,47.826529.2f,28.572959.2f,48.208709.2f
82.976746.2f,82.779462.2f,62.560062.2f,39.129536.2f,88.932282.2f,24.910917.2f,8.667391.2f,79.289667.2f,13.797426.2f,73.812861.2f,68.101687.2f,86.301034.2f,33.427750.2f,54.076969.2f,45.988730.2f,69.467883.2f,60.966590.2f,34.501780.2f,59.724856.2f,78.824238.2f,33.379112.2f,94.169641.2f,64.046409.2f,54.023675.2f,3.323120.2f,91.886850.2f,111.729990.2f,75.327571.2f,48.198449.2f,45.130869.2f
52.554642.2f,59.992853.2f,52.971619.2f,9.277713.2f,58.550298.2f,11.705965.2f,38.985234.2f,48.324183.2f,20.595947.2f,43.195461.2f,44.706892.2f,55.492315.2f,2.120845.2f,33.372993.2f,30.782177.2f,52.872280.2f,38.307319.2f,2.977275.2f,44.198022.2f,66.283034.2f,22.346530.2f,63.778098.2f,37.583314.2f,35.773356.2f,29.601916.2f,66.264465.2f,79.891559.2f,58.001839.2f,20.790139.2f,22.976592.2f
41.847705.2f,72.257715.2f,56.105646.2f,50.702497.2f,44.343504.2f,58.605126.2f,91.477364.2f,36.870499.2f,69.994746.2f,10.750129.2f,63.432992.2f,6.461692.2f,51.445937.2f,37.022437.2f,46.862555.2f,42.954836.2f,31.009928.2f,50.485683.2f,76.367867.2f,55.741420.2f,54.811132.2f,10.942853.2f,22.661634.2f,40.537747.2f,81.880902.2f,68.393828.2f,39.184595.2f,81.730776.2f,51.487874.2f,40.770507.2f
55.222137.2f,86.914418.2f,61.866951.2f,67.532186.2f,56.398371.2f,73.712730.2f,106.885024.2f,50.988185.2f,84.935457.2f,27.779024.2f,79.370447.2f,18.799652.2f,67.624123.2f,48.156943.2f,58.249166.2f,47.316858.2f,41.158079.2f,66.712420.2f,93.012973.2f,56.787970.2f,68.068165.2f,11.505614.2f,35.075301.2f,50.720213.2f,97.306136.2f,81.523493.2f,40.546290.2f,97.502071.2f,68.532125.2f,54.315733.2f
11.799684.2f,32.891158.2f,77.668198.2f,32.249143.2f,17.792540.2f,51.835733.2f,76.913211.2f,8.648366.2f,61.334854.2f,31.377442.2f,24.140861.2f,36.508254.2f,39.958189.2f,53.051049.2f,58.307397.2f,69.655692.2f,52.113915.2f,38.966511.2f,39.292449.2f,84.627196.2f,57.551786.2f,44.597597.2f,44.108736.2f,57.381317.2f,68.440795.2f,31.828482.2f,44.764118.2f,42.194847.2f,23.830242.2f,47.857601.2f
64.022475.2f,77.320314.2f,34.182469.2f,26.931587.2f,69.796663.2f,12.293836.2f,43.679364.2f,58.884183.2f,21.351513.2f,42.862614.2f,62.291444.2f,55.080782.2f,17.981871.2f,19.095098.2f,12.644194.2f,36.380921.2f,25.918101.2f,18.297604.2f,63.279337.2f,48.468296.2f,4.600559.2f,61.974579.2f,29.747164.2f,19.654704.2f,34.522497.2f,82.039392.2f,84.682705.2f,76.744644.2f,38.149284.2f,10.490569.2f
40.514001.2f,72.609588.2f,69.342028.2f,60.624264.2f,41.132136.2f,71.021816.2f,103.395883.2f,36.835280.2f,82.440574.2f,21.825365.2f,66.448476.2f,9.323326.2f,62.808456.2f,50.819261.2f,60.629383.2f,55.686693.2f,44.767698.2f,61.789181.2f,81.292040.2f,67.481246.2f,68.199704.2f,4.816283.2f,36.446147.2f,54.327234.2f,93.837344.2f,66.423330.2f,26.917578.2f,84.181149.2f,59.195489.2f,54.180451.2f
72.322248.2f,98.120528.2f,24.432474.2f,58.500391.2f,76.258311.2f,53.075157.2f,84.190837.2f,66.676690.2f,62.166850.2f,36.685966.2f,85.753250.2f,41.620644.2f,53.331002.2f,22.339921.2f,29.571807.2f,9.727011.2f,17.172565.2f,52.900764.2f,93.638162.2f,20.588272.2f,42.150618.2f,42.681590.2f,22.223440.2f,21.529488.2f,75.362397.2f,97.571372.2f,73.910923.2f,103.493298.2f,65.694115.2f,32.706887.2f
18.366264.2f,19.651944.2f,87.919245.2f,34.828846.2f,22.553730.2f,55.789272.2f,75.575233.2f,19.570205.2f,63.545842.2f,45.080292.2f,10.822674.2f,50.423647.2f,43.929447.2f,63.452389.2f,67.197479.2f,81.302542.2f,63.592818.2f,43.124155.2f,27.641940.2f,96.328297.2f,64.080911.2f,58.375434.2f,56.309631.2f,67.618603.2f,68.128444.2f,22.313924.2f,54.430263.2f,28.327030.2f,23.626837.2f,56.685987.2f
91.906726.2f,116.577601.2f,19.720460.2f,73.289143.2f,95.985052.2f,63.000702.2f,90.151637.2f,86.225693.2f,69.741954.2f,56.469375.2f,103.525126.2f,61.195805.2f,66.502793.2f,35.598276.2f,38.157972.2f,15.968231.2f,33.525121.2f,66.329019.2f,109.749252.2f,3.519150.2f,50.104500.2f,61.405416.2f,40.879966.2f,32.551023.2f,82.395510.2f,116.767710.2f,92.975948.2f,120.767803.2f,81.975809.2f,45.487802.2f
40.272951.2f,48.550353.2f,60.366713.2f,3.862573.2f,46.266267.2f,24.129667.2f,49.239995.2f,36.335438.2f,32.914481.2f,37.080926.2f,33.486986.2f,48.510440.2f,12.193137.2f,37.706343.2f,38.296168.2f,57.374544.2f,40.709017.2f,11.378771.2f,36.482896.2f,71.812064.2f,32.840832.2f,57.211325.2f,37.045330.2f,41.128142.2f,40.358323.2f,54.017056.2f,69.495350.2f,48.579603.2f,9.400370.2f,28.483302.2f
35.580123.2f,57.357198.2f,51.276314.2f,24.216869.2f,40.879611.2f,34.572569.2f,66.236085.2f,29.985660.2f,45.868419.2f,15.916425.2f,44.765630.2f,28.052737.2f,25.559004.2f,26.689375.2f,32.867464.2f,43.581518.2f,25.895324.2f,24.534122.2f,53.929235.2f,58.606222.2f,35.162434.2f,36.451211.2f,18.781721.2f,31.049835.2f,56.717349.2f,58.145962.2f,54.415780.2f,62.644702.2f,26.718129.2f,22.918285.2f
84.355228.2f,109.126963.2f,18.012387.2f,66.578953.2f,88.456937.2f,57.555295.2f,86.158724.2f,78.671960.2f,65.081259.2f,48.973244.2f,96.192910.2f,54.063038.2f,60.173607.2f,28.880020.2f,32.687994.2f,9.135766.2f,26.211558.2f,59.931534.2f,102.792979.2f,8.166085.2f,45.089943.2f,54.734860.2f,33.346377.2f,26.250012.2f,78.001847.2f,109.221658.2f,86.164540.2f,113.550848.2f,74.935133.2f,39.061041.2f
61.093859.2f,59.609070.2f,66.194511.2f,19.384991.2f,66.941319.2f,20.423008.2f,27.579687.2f,57.986342.2f,19.844048.2f,58.875882.2f,44.814794.2f,70.842017.2f,18.876754.2f,49.255506.2f,44.894988.2f,68.209280.2f,54.701061.2f,19.618602.2f,37.801095.2f,80.754475.2f,33.804706.2f,79.377003.2f,54.340737.2f,51.096127.2f,20.110028.2f,68.582290.2f,92.316927.2f,53.225009.2f,25.835106.2f,38.816706.2f
85.615649.2f,106.957074.2f,3.348473.2f,60.294064.2f,90.389322.2f,47.504720.2f,73.445451.2f,79.896468.2f,53.400060.2f,52.445638.2f,92.986965.2f,60.280895.2f,52.567683.2f,24.274102.2f,23.338836.2f,11.813948.2f,25.553280.2f,52.566231.2f,97.214074.2f,13.706606.2f,34.261845.2f,62.865445.2f,34.658554.2f,20.178748.2f,65.852307.2f,108.772876.2f,93.181520.2f,109.357681.2f,70.081969.2f,32.441880.2f
44.150672.2f,21.911678.2f,99.504273.2f,40.047819.2f,47.664466.2f,58.273932.2f,65.889630.2f,45.367449.2f,61.755206.2f,66.932056.2f,15.149031.2f,74.461015.2f,48.742096.2f,76.776820.2f,77.309184.2f,96.270814.2f,79.087612.2f,48.440600.2f,4.808741.2f,110.898406.2f,70.106334.2f,82.861905.2f,73.800868.2f,80.314469.2f,61.098532.2f,34.281460.2f,80.102121.2f,10.947787.2f,30.260056.2f,67.690673.2f
