28.739689.2f,28.488398.2f,43.577441.2f,51.433761.2f,33.184167.2f,28.135404.2f,74.097122.2f,56.425414.2f,35.584665.2f,70.474291.2f,30.125102.2f,14.309478.2f,70.090010.2f,63.410009.2f,41.275231.2f,69.827679.2f,70.855430.2f,43.098368.2f,26.638765.2f,36.241557.2f
38.900517.2f,36.527716.2f,42.504218.2f,42.556584.2f,23.842272.2f,23.109496.2f,71.557516.2f,58.764581.2f,26.467775.2f,60.029295.2f,34.997003.2f,18.447075.2f,68.729943.2f,54.075348.2f,50.811758.2f,58.362723.2f,59.426671.2f,36.519645.2f,31.919086.2f,37.271898.2f
67.299137.2f,66.012726.2f,67.318114.2f,12.987281.2f,37.316982.2f,46.044381.2f,50.965435.2f,52.059360.2f,39.505958.2f,33.287776.2f,64.288252.2f,33.215800.2f,51.178955.2f,24.853385.2f,65.057775.2f,44.328210.2f,41.068156.2f,53.350770.2f,40.372396.2f,33.591510.2f
28.496060.2f,18.252316.2f,16.061154.2f,81.503980.2f,39.905820.2f,26.436192.2f,110.944210.2f,92.888269.2f,40.046351.2f,94.936179.2f,8.258842.2f,51.341290.2f,107.201848.2f,92.008909.2f,67.910027.2f,82.327015.2f,87.056171.2f,34.112481.2f,62.320827.2f,73.344042.2f
37.467626.2f,41.897577.2f,62.701925.2f,50.655634.2f,49.708278.2f,47.025409.2f,60.362567.2f,38.231466.2f,52.334448.2f,72.891444.2f,46.921339.2f,7.897909.2f,55.026478.2f,62.824137.2f,26.411643.2f,79.726591.2f,78.727042.2f,61.612605.2f,7.617203.2f,20.655361.2f
100.520718.2f,102.124509.2f,108.713706.2f,32.528754.2f,78.984460.2f,87.495856.2f,19.987018.2f,46.184026.2f,81.080583.2f,43.261186.2f,102.858919.2f,62.234875.2f,26.688274.2f,31.177956.2f,81.056612.2f,71.476847.2f,63.990657.2f,94.958035.2f,59.945086.2f,45.436856.2f
84.468172.2f,87.203141.2f,98.205471.2f,32.059493.2f,71.430343.2f,77.556610.2f,15.901267.2f,28.486988.2f,73.858312.2f,51.018622.2f,89.316998.2f,46.482346.2f,16.183796.2f,37.434153.2f,62.394401.2f,74.686149.2f,68.687769.2f,87.403009.2f,42.156757.2f,27.432686.2f
43.366700.2f,43.266929.2f,53.064406.2f,36.900554.2f,32.581764.2f,33.677335.2f,61.283071.2f,48.393032.2f,35.288684.2f,57.075216.2f,43.727692.2f,11.238509.2f,58.201316.2f,49.032928.2f,45.447082.2f,60.839374.2f,60.349098.2f,46.540839.2f,23.500385.2f,26.791548.2f
69.214387.2f,69.137310.2f,73.718712.2f,13.033412.2f,44.895586.2f,52.540058.2f,42.745761.2f,44.538724.2f,47.210066.2f,36.080271.2f,68.629106.2f,32.588452.2f,42.775571.2f,25.007797.2f,61.693549.2f,51.484557.2f,47.345169.2f,60.952569.2f,36.955839.2f,27.679731.2f
73.054483.2f,76.452394.2f,90.226653.2f,34.787707.2f,66.044688.2f,70.314792.2f,24.938427.2f,20.235483.2f,68.633029.2f,56.659580.2f,79.428886.2f,35.699860.2f,21.024062.2f,43.327978.2f,50.165968.2f,76.483872.2f,71.647046.2f,81.609311.2f,29.998740.2f,15.268512.2f
22.826478.2f,21.558369.2f,38.619728.2f,57.817218.2f,33.856861.2f,26.059522.2f,80.985741.2f,62.314794.2f,35.955582.2f,76.073943.2f,23.345542.2f,20.712934.2f,76.821762.2f,69.643094.2f,42.966364.2f,73.218224.2f,74.963505.2f,41.259264.2f,31.944215.2f,42.711274.2f
22.169386.2f,30.198846.2f,59.334634.2f,69.474809.2f,57.226514.2f,49.846727.2f,78.555950.2f,52.449583.2f,59.482085.2f,90.916342.2f,38.871421.2f,24.557388.2f,72.460905.2f,81.731739.2f,20.809855.2f,93.758332.2f,94.113519.2f,65.013463.2f,24.561238.2f,39.281586.2f
68.251853.2f,74.796739.2f,97.087879.2f,59.618378.2f,80.077429.2f,80.200151.2f,39.843700.2f,8.357526.2f,82.786851.2f,82.197499.2f,81.045050.2f,39.752518.2f,31.951972.2f,69.065921.2f,32.751989.2f,99.403171.2f,95.574680.2f,93.934530.2f,26.932468.2f,22.163297.2f
52.215097.2f,56.435150.2f,74.513166.2f,43.094959.2f,56.129327.2f,56.629714.2f,45.651367.2f,25.343204.2f,58.838768.2f,66.238582.2f,60.704286.2f,16.976711.2f,40.289681.2f,54.558637.2f,32.086975.2f,78.551265.2f,75.934048.2f,70.071191.2f,8.890798.2f,5.964688.2f
60.920016.2f,57.371685.2f,52.807995.2f,26.262763.2f,21.495239.2f,31.769538.2f,66.930786.2f,64.545977.2f,23.534561.2f,38.805783.2f,53.411059.2f,34.702864.2f,66.683341.2f,35.535113.2f,68.886097.2f,37.355103.2f,37.402630.2f,37.412901.2f,45.864486.2f,43.912230.2f
19.668758.2f,19.239278.2f,39.400668.2f,60.708044.2f,36.853538.2f,28.401640.2f,82.521674.2f,62.754169.2f,38.882137.2f,79.231282.2f,22.421285.2f,21.930969.2f,78.097121.2f,72.606706.2f,41.205102.2f,76.500038.2f,78.262401.2f,43.541941.2f,32.155837.2f,43.756884.2f
32.845744.2f,42.734668.2f,74.459856.2f,82.520353.2f,74.243584.2f,66.647290.2f,83.280299.2f,53.555000.2f,76.503448.2f,104.866626.2f,52.824311.2f,38.760892.2f,76.172764.2f,94.611493.2f,13.206314.2f,109.975760.2f,109.820010.2f,81.751333.2f,33.288096.2f,46.988251.2f
21.178982.2f,30.599843.2f,61.842888.2f,76.237927.2f,62.641270.2f,54.357009.2f,83.907084.2f,56.599048.2f,64.789619.2f,97.687420.2f,40.374176.2f,31.328365.2f,77.519188.2f,88.492353.2f,20.702159.2f,100.105538.2f,100.650304.2f,69.375522.2f,30.380942.2f,45.100759.2f
0.713414.2f,9.707793.2f,42.762644.2f,79.627669.2f,52.448999.2f,41.033407.2f,97.573582.2f,73.802061.2f,53.961974.2f,98.297122.2f,20.441898.2f,37.926382.2f,92.228251.2f,91.606483.2f,41.990218.2f,94.127687.2f,96.532955.2f,54.664225.2f,44.005118.2f,57.887295.2f
76.236394.2f,76.026317.2f,79.313261.2f,7.981591.2f,49.362363.2f,58.047829.2f,40.150392.2f,46.982900.2f,51.500972.2f,30.895148.2f,75.225415.2f,39.541902.2f,41.497524.2f,18.767157.2f,67.714133.2f,49.960965.2f,44.775904.2f,65.368096.2f,43.144505.2f,32.526191.2f
65.300634.2f,60.728871.2f,51.723480.2f,29.655134.2f,19.241569.2f,31.648484.2f,72.854463.2f,72.024182.2f,20.561909.2f,37.335957.2f,55.520476.2f,41.888834.2f,73.137415.2f,36.850791.2f,76.094955.2f,30.688464.2f,31.932932.2f,34.038209.2f,53.404023.2f,51.546161.2f
38.312060.2f,47.944361.2f,78.938153.2f,80.998647.2f,76.483177.2f,69.790937.2f,78.709142.2f,48.402143.2f,78.850327.2f,103.705238.2f,57.704619.2f,38.627005.2f,71.394680.2f,92.919246.2f,7.888781.2f,110.540794.2f,109.882658.2f,84.980380.2f,31.092983.2f,43.839007.2f
95.798352.2f,99.036118.2f,110.712705.2f,41.910318.2f,83.707766.2f,90.053041.2f,4.040366.2f,31.964732.2f,86.096422.2f,57.700397.2f,101.531798.2f,58.241988.2f,10.054610.2f,44.564168.2f,70.309900.2f,83.854490.2f,77.138682.2f,99.719551.2f,52.469642.2f,37.862618.2f
57.579555.2f,56.999326.2f,62.096652.2f,22.674612.2f,35.169234.2f,41.139303.2f,52.474719.2f,47.257059.2f,37.706537.2f,43.589571.2f,56.309694.2f,22.914545.2f,51.056350.2f,34.851922.2f,55.369619.2f,51.907161.2f,49.785613.2f,50.981987.2f,30.965116.2f,26.759885.2f
92.966959.2f,95.679432.2f,106.015769.2f,35.940130.2f,78.397478.2f,85.182525.2f,10.030537.2f,33.476721.2f,80.742346.2f,51.953071.2f,97.659018.2f,54.978111.2f,14.517557.2f,38.713934.2f,69.880017.2f,77.873485.2f,71.199414.2f,94.440413.2f,50.446948.2f,35.707707.2f
78.314392.2f,79.616987.2f,87.088797.2f,19.008411.2f,58.854961.2f,66.054902.2f,28.897728.2f,36.837036.2f,61.184165.2f,40.045615.2f,80.348425.2f,40.140734.2f,29.732247.2f,26.665739.2f,63.192555.2f,61.580825.2f,56.024240.2f,74.906611.2f,39.883537.2f,26.640797.2f
88.281470.2f,81.787910.2f,62.340543.2f,46.742321.2f,35.336163.2f,48.244311.2f,92.666270.2f,97.473021.2f,34.291231.2f,38.677950.2f,74.126040.2f,69.244545.2f,94.707412.2f,46.923640.2f,103.418949.2f,10.562028.2f,18.847286.2f,40.966525.2f,80.810967.2f,77.991158.2f
57.565363.2f,49.771669.2f,29.443084.2f,54.413071.2f,8.679122.2f,15.844612.2f,95.460451.2f,89.009166.2f,5.993020.2f,60.398452.2f,41.110742.2f,50.519878.2f,94.602141.2f,61.660996.2f,81.870267.2f,42.660094.2f,48.299216.2f,9.233407.2f,63.952881.2f,67.386899.2f
21.051846.2f,27.944842.2f,55.732397.2f,66.236366.2f,52.828934.2f,45.583218.2f,77.672623.2f,52.833262.2f,55.089199.2f,87.348792.2f,35.867848.2f,21.389425.2f,71.901944.2f,78.499398.2f,24.248982.2f,89.543723.2f,90.039535.2f,60.768342.2f,23.588171.2f,38.060521.2f
80.525483.2f,81.034709.2f,85.978440.2f,13.077887.2f,56.437468.2f,64.750844.2f,33.199274.2f,43.290965.2f,58.614449.2f,33.586759.2f,80.903422.2f,42.868111.2f,35.111426.2f,20.243297.2f,68.262739.2f,55.709425.2f,49.869215.2f,72.467864.2f,44.335299.2f,31.961203.2f
51.432406.2f,50.952519.2f,57.662387.2f,28.788604.2f,32.973214.2f,37.131509.2f,56.295323.2f,47.602123.2f,35.631292.2f,49.227751.2f,50.610167.2f,17.616903.2f,54.118569.2f,40.924664.2f,51.108857.2f,55.189855.2f,53.877242.2f,48.253953.2f,27.402955.2f,26.204481.2f
92.381635.2f,87.082359.2f,71.766157.2f,37.436935.2f,41.564138.2f,55.063398.2f,82.681660.2f,90.995629.2f,41.316659.2f,25.680060.2f,80.638684.2f,68.059556.2f,85.530826.2f,35.245629.2f,102.050504.2f,5.222329.2f,6.093939.2f,50.769227.2f,78.206967.2f,73.054039.2f
5.713916.2f,10.965672.2f,42.169998.2f,74.444587.2f,48.678892.2f,37.941105.2f,92.728795.2f,69.604367.2f,50.349405.2f,93.276200.2f,20.391834.2f,32.818067.2f,87.525361.2f,86.444942.2f,39.753435.2f,89.810797.2f,91.965267.2f,52.153999.2f,39.471045.2f,53.096728.2f
15.325164.2f,11.910880.2f,33.987451.2f,67.157667.2f,37.951035.2f,27.216942.2f,90.308074.2f,70.260526.2f,39.576869.2f,84.671578.2f,14.951450.2f,29.727189.2f,85.889470.2f,78.837445.2f,46.010443.2f,79.505991.2f,82.030260.2f,41.677921.2f,39.603705.2f,51.525686.2f
56.002171.2f,64.070899.2f,90.755857.2f,70.115213.2f,79.746993.2f,76.822490.2f,57.678720.2f,26.350459.2f,82.392343.2f,93.284877.2f,72.024678.2f,37.574965.2f,49.912642.2f,80.951331.2f,15.932925.2f,106.181442.2f,103.696001.2f,91.612083.2f,24.520128.2f,29.923635.2f
99.209200.2f,96.913057.2f,91.401874.2f,21.018943.2f,58.894329.2f,71.173226.2f,56.654496.2f,73.128451.2f,59.990231.2f,5.352103.2f,93.565903.2f,65.538849.2f,61.323727.2f,9.712824.2f,95.721537.2f,35.377814.2f,27.015060.2f,72.775646.2f,71.001284.2f,60.699817.2f
56.586578.2f,52.065059.2f,45.308714.2f,33.847618.2f,13.991994.2f,24.416990.2f,73.710319.2f,69.102605.2f,16.167057.2f,45.097444.2f,47.176053.2f,35.199680.2f,73.020874.2f,42.862985.2f,69.179226.2f,38.935150.2f,40.624157.2f,30.005488.2f,47.574119.2f,47.855926.2f
52.346131.2f,54.119596.2f,66.358123.2f,32.311780.2f,44.241737.2f,46.815155.2f,48.321253.2f,36.098662.2f,46.931725.2f,54.929382.2f,56.003005.2f,14.172448.2f,44.949716.2f,44.407098.2f,42.828556.2f,65.233647.2f,62.945701.2f,59.064521.2f,18.083779.2f,14.564069.2f
47.151712.2f,37.230697.2f,5.989727.2f,75.274182.2f,28.061497.2f,18.477938.2f,111.852483.2f,99.340945.2f,26.834912.2f,84.004357.2f,26.427250.2f,57.372071.2f,109.569057.2f,83.964935.2f,81.876824.2f,66.214896.2f,72.267689.2f,15.602061.2f,70.325678.2f,78.137857.2f
47.124315.2f,53.040980.2f,75.515633.2f,53.777207.2f,61.496821.2f,59.705961.2f,52.867580.2f,26.780599.2f,64.172001.2f,76.870019.2f,59.065627.2f,19.414505.2f,46.470251.2f,65.331422.2f,21.319074.2f,87.817510.2f,85.726365.2f,74.096204.2f,5.948307.2f,15.435739.2f
64.557878.2f,69.879502.2f,89.351739.2f,48.865113.2f,70.243574.2f,71.409544.2f,35.948673.2f,10.482668.2f,72.946446.2f,71.651029.2f,74.948593.2f,31.739779.2f,29.076194.2f,58.710128.2f,35.071583.2f,88.387535.2f,84.598437.2f,84.607871.2f,20.666038.2f,11.603146.2f
106.238751.2f,101.084470.2f,85.264869.2f,44.390323.2f,55.562777.2f,69.049237.2f,86.819778.2f,99.286729.2f,55.237343.2f,25.442943.2f,94.666316.2f,80.386410.2f,90.803444.2f,38.302493.2f,113.966520.2f,13.504942.2f,9.200670.2f,64.057212.2f,89.648543.2f,82.981849.2f
65.151340.2f,62.182391.2f,58.630488.2f,20.473838.2f,27.186473.2f,37.570052.2f,62.251768.2f,62.088037.2f,29.120262.2f,33.890828.2f,58.724558.2f,36.115763.2f,62.479674.2f,29.808665.2f,69.921939.2f,36.457132.2f,35.153380.2f,42.986615.2f,46.080271.2f,42.251840.2f
89.252925.2f,83.106433.2f,64.906553.2f,43.815149.2f,36.725451.2f,49.922227.2f,89.666141.2f,95.424325.2f,35.933989.2f,34.885945.2f,75.800453.2f,68.606667.2f,91.923981.2f,43.432748.2f,102.815417.2f,7.146756.2f,15.066189.2f,43.591813.2f,79.806430.2f,76.326772.2f
30.302253.2f,28.465265.2f,39.941315.2f,50.577867.2f,28.735322.2f,23.670187.2f,76.103587.2f,59.886321.2f,31.097096.2f,68.599566.2f,28.416253.2f,17.710595.2f,72.491822.2f,62.308976.2f,45.838237.2f,66.350724.2f,67.784372.2f,38.564107.2f,30.629103.2f,39.207310.2f
30.725361.2f,38.910359.2f,67.438562.2f,68.775482.2f,62.589231.2f,56.512643.2f,72.811029.2f,45.162853.2f,64.998004.2f,91.054921.2f,47.420517.2f,25.023035.2f,66.263361.2f,80.904177.2f,12.573308.2f,96.650438.2f,96.230235.2f,71.711800.2f,20.243451.2f,34.656905.2f
49.523496.2f,58.147918.2f,86.431870.2f,73.666760.2f,78.244775.2f,73.993523.2f,65.082831.2f,34.062300.2f,80.818568.2f,96.819723.2f,66.743607.2f,36.716085.2f,57.472643.2f,84.991801.2f,8.142521.2f,107.576790.2f,105.737717.2f,89.047044.2f,25.051728.2f,34.016134.2f
43.610189.2f,43.688853.2f,53.836788.2f,36.757963.2f,33.384041.2f,34.493969.2f,60.576501.2f,47.566010.2f,36.091597.2f,57.135123.2f,44.311904.2f,10.729115.2f,57.445865.2f,48.922498.2f,44.926454.2f,61.295823.2f,60.700858.2f,47.367102.2f,22.789891.2f,25.965664.2f
74.793028.2f,76.569882.2f,85.742656.2f,22.536864.2f,58.664579.2f,64.950654.2f,28.664343.2f,32.545397.2f,61.098786.2f,44.408692.2f,77.855819.2f,36.508193.2f,28.140154.2f,31.191204.2f,58.393950.2f,64.646431.2f,59.512522.2f,74.635390.2f,35.336003.2f,21.823006.2f
42.063050.2f,49.690776.2f,76.237017.2f,64.800521.2f,67.007206.2f,62.991690.2f,62.761479.2f,33.928312.2f,69.584721.2f,87.766262.2f,57.433545.2f,25.586351.2f,55.823598.2f,76.523913.2f,9.944088.2f,96.979220.2f,95.500133.2f,77.978967.2f,14.944859.2f,26.861548.2f
49.761983.2f,45.973820.2f,43.743271.2f,35.751871.2f,16.312195.2f,22.486618.2f,71.712782.2f,64.122021.2f,18.970524.2f,50.180756.2f,42.192352.2f,28.018276.2f,70.213240.2f,46.124363.2f,61.773260.2f,46.442967.2f,47.729259.2f,31.809271.2f,40.786435.2f,42.557261.2f
76.456144.2f,74.550652.2f,72.612226.2f,7.029495.2f,40.935229.2f,51.543190.2f,52.351083.2f,58.677105.2f,42.698902.2f,23.418471.2f,71.961866.2f,43.081970.2f,54.064131.2f,16.172797.2f,74.700373.2f,37.552314.2f,32.973979.2f,56.465557.2f,49.943584.2f,41.958994.2f
27.803144.2f,31.482485.2f,53.205259.2f,55.245856.2f,44.366073.2f,39.330178.2f,70.240304.2f,48.688924.2f,46.822968.2f,76.201642.2f,36.506643.2f,10.812799.2f,65.212210.2f,67.501261.2f,29.934609.2f,79.004137.2f,79.175931.2f,54.389806.2f,18.026974.2f,30.710316.2f
89.559302.2f,88.941127.2f,89.606376.2f,10.657841.2f,58.161531.2f,68.422852.2f,40.276918.2f,55.415595.2f,59.943786.2f,22.057251.2f,87.485986.2f,53.089500.2f,44.135320.2f,8.489859.2f,80.456870.2f,47.914615.2f,40.897979.2f,73.705016.2f,56.172610.2f,44.417530.2f
94.480947.2f,96.662784.2f,105.355820.2f,32.615268.2f,76.818460.2f,84.319065.2f,14.346708.2f,38.138629.2f,79.073440.2f,47.270800.2f,98.070727.2f,56.250921.2f,19.680623.2f,34.233500.2f,73.355663.2f,73.876541.2f,66.953981.2f,92.876821.2f,52.890523.2f,38.224623.2f
84.917778.2f,87.862254.2f,99.421773.2f,33.962313.2f,72.940730.2f,78.859392.2f,14.519947.2f,27.146788.2f,75.387401.2f,52.881400.2f,90.186600.2f,47.088719.2f,14.317821.2f,39.302419.2f,61.917992.2f,76.593039.2f,70.599351.2f,88.886740.2f,42.225543.2f,27.486934.2f
98.017717.2f,100.750110.2f,110.828916.2f,39.198497.2f,82.845719.2f,89.923742.2f,8.551803.2f,36.847542.2f,85.148456.2f,53.455049.2f,102.693251.2f,60.047754.2f,15.488727.2f,40.610510.2f,74.306919.2f,80.418786.2f,73.413068.2f,98.902709.2f,55.354480.2f,40.623126.2f
18.076478.2f,26.498737.2f,56.622178.2f,71.887957.2f,56.697706.2f,48.463174.2f,82.504811.2f,56.648339.2f,58.839574.2f,92.915498.2f,35.626719.2f,27.051488.2f,76.504306.2f,84.150400.2f,24.192985.2f,94.467919.2f,95.208142.2f,63.517939.2f,28.418647.2f,43.077757.2f
67.636751.2f,62.009277.2f,48.645964.2f,36.403465.2f,16.798075.2f,30.258227.2f,80.429214.2f,79.687124.2f,17.106189.2f,40.437282.2f,55.580187.2f,47.953461.2f,80.862468.2f,42.206732.2f,82.004147.2f,27.181388.2f,30.524550.2f,29.197695.2f,60.050201.2f,59.020724.2f
73.848811.2f,75.315957.2f,83.721175.2f,20.327202.2f,56.317724.2f,62.842281.2f,30.997140.2f,34.616458.2f,58.732028.2f,42.554306.2f,76.301715.2f,35.633294.2f,30.663427.2f,29.514126.2f,58.937480.2f,62.229461.2f,57.208110.2f,72.312992.2f,35.410185.2f,22.481395.2f
19.255241.2f,29.163779.2f,61.283034.2f,79.625472.2f,64.108114.2f,55.160082.2f,87.833520.2f,60.405040.2f,66.159133.2f,100.852262.2f,39.397145.2f,34.705179.2f,81.431019.2f,91.887573.2f,23.564302.2f,102.436784.2f,103.246908.2f,70.001516.2f,34.280943.2f,49.008337.2f
80.207895.2f,82.368189.2f,92.099321.2f,26.086419.2f,64.901002.2f,71.312443.2f,22.419278.2f,31.092847.2f,67.309694.2f,46.305408.2f,83.953331.2f,41.954586.2f,22.608858.2f,32.749148.2f,61.189911.2f,68.711683.2f,63.018705.2f,80.898454.2f,39.315411.2f,24.971216.2f
52.443010.2f,45.942588.2f,33.102075.2f,46.667673.2f,1.414028.2f,13.514954.2f,86.039875.2f,78.920285.2f,4.123006.2f,55.850782.2f,38.931909.2f,40.814395.2f,84.895018.2f,55.148340.2f,72.973714.2f,43.263964.2f,47.255821.2f,17.279961.2f,54.161822.2f,57.297519.2f
16.085346.2f,18.391860.2f,43.097604.2f,64.169023.2f,42.270615.2f,33.590713.2f,83.129989.2f,61.571639.2f,44.296037.2f,83.413588.2f,24.129796.2f,22.731872.2f,78.254536.2f,76.224709.2f,36.927216.2f,81.657252.2f,83.208972.2f,48.654720.2f,30.954784.2f,43.747937.2f
80.648753.2f,75.565061.2f,62.260174.2f,31.769841.2f,30.813440.2f,44.281464.2f,77.688130.2f,82.451279.2f,30.968214.2f,28.390822.2f,69.498751.2f,56.729561.2f,79.530887.2f,33.569386.2f,90.862607.2f,15.290784.2f,16.675933.2f,41.994538.2f,67.399152.2f,63.409372.2f
50.642551.2f,46.118614.2f,41.212479.2f,37.804861.2f,12.557969.2f,19.970663.2f,75.121015.2f,67.927671.2f,15.195836.2f,50.678650.2f,41.470063.2f,31.406724.2f,73.787872.2f,47.613159.2f,64.873442.2f,44.615952.2f,46.558436.2f,28.235749.2f,44.352662.2f,46.362827.2f
77.084747.2f,82.508668.2f,101.369903.2f,52.385037.2f,80.546176.2f,82.834104.2f,26.732468.2f,4.762050.2f,83.218631.2f,73.838121.2f,87.494756.2f,43.964615.2f,18.862789.2f,60.343539.2f,44.997961.2f,94.078605.2f,89.290060.2f,95.461158.2f,33.295582.2f,22.478242.2f
19.854872.2f,9.723351.2f,24.519766.2f,81.298480.2f,43.567642.2f,30.221888.2f,107.415743.2f,87.455801.2f,44.210852.2f,96.535162.2f,4.442211.2f,46.965233.2f,103.147618.2f,92.389662.2f,60.174714.2f,86.500743.2f,90.529001.2f,40.558606.2f,56.796543.2f,68.832918.2f
32.197317.2f,22.074220.2f,11.183346.2f,76.648893.2f,33.653099.2f,20.312954.2f,108.064077.2f,91.660753.2f,33.647043.2f,89.192594.2f,11.196110.2f,49.599170.2f,104.736779.2f,86.814234.2f,69.429667.2f,75.829476.2f,80.707796.2f,27.516944.2f,61.417159.2f,71.441812.2f
57.692870.2f,64.125311.2f,86.829948.2f,56.773032.2f,71.390851.2f,70.546112.2f,46.100253.2f,16.684487.2f,74.092518.2f,79.887373.2f,70.418671.2f,29.999170.2f,38.846821.2f,67.381294.2f,24.726880.2f,94.195399.2f,91.184870.2f,84.646740.2f,16.718693.2f,16.695078.2f
90.631601.2f,90.669789.2f,93.259183.2f,14.870495.2f,62.362797.2f,71.997334.2f,34.440986.2f,51.253724.2f,64.278083.2f,27.454364.2f,89.887794.2f,53.302250.2f,38.580292.2f,14.115302.2f,78.707275.2f,53.838957.2f,46.787591.2f,78.120922.2f,54.942075.2f,42.239115.2f
16.141038.2f,6.400296.2f,27.298087.2f,75.771592.2f,40.706916.2f,27.928075.2f,100.875340.2f,80.866863.2f,41.717568.2f,91.840090.2f,5.221333.2f,40.371214.2f,96.551134.2f,87.089018.2f,54.508344.2f,83.529747.2f,87.025765.2f,40.180848.2f,50.204607.2f,62.216554.2f
47.392874.2f,37.517279.2f,6.686809.2f,74.622891.2f,27.364932.2f,17.965834.2f,111.344811.2f,99.004404.2f,26.115425.2f,83.274833.2f,26.744395.2f,57.077546.2f,109.102263.2f,83.275981.2f,81.837134.2f,65.462863.2f,71.513747.2f,14.852022.2f,70.072592.2f,77.768468.2f
77.605927.2f,78.998653.2f,86.799265.2f,19.654366.2f,58.780970.2f,65.805844.2f,28.790701.2f,35.981534.2f,61.132052.2f,40.893748.2f,79.836094.2f,39.400762.2f,29.365194.2f,27.545763.2f,62.245265.2f,62.162862.2f,56.691973.2f,74.823615.2f,38.979556.2f,25.688849.2f
79.408342.2f,80.322439.2f,86.563716.2f,16.091232.2f,57.667764.2f,65.416766.2f,30.847361.2f,39.992053.2f,59.926390.2f,36.889727.2f,80.631749.2f,41.438828.2f,32.267262.2f,23.518669.2f,65.685676.2f,58.730106.2f,53.032704.2f,73.726067.2f,42.048045.2f,29.225086.2f
70.574797.2f,75.225303.2f,92.510432.2f,44.307614.2f,71.035734.2f,73.619851.2f,28.477336.2f,10.729205.2f,73.703000.2f,66.510429.2f,79.516262.2f,35.571054.2f,22.039347.2f,53.245689.2f,42.783810.2f,85.299164.2f,80.868777.2f,86.037485.2f,26.405292.2f,13.609694.2f
