98.216998.2f,17.365561.2f,97.771132.2f,35.731793.2f,29.109382.2f,96.413163.2f,19.319662.2f,78.843435.2f,81.405839.2f,81.587004.2f,61.210960.2f,56.385018.2f,65.542587.2f,76.045154.2f,48.569091.2f,86.257543.2f,11.897174.2f,64.581167.2f,8.085169.2f,109.334850.2f,33.817682.2f,81.344504.2f,95.257639.2f,70.850349.2f,105.311187.2f,15.097375.2f,87.627047.2f,119.887947.2f,76.531849.2f,123.278451.2f
74.002366.2f,16.229472.2f,76.488404.2f,3.315727.2f,36.658554.2f,65.644066.2f,15.303016.2f,46.316300.2f,79.193245.2f,48.797787.2f,47.518626.2f,39.949837.2f,53.072671.2f,71.141538.2f,28.000655.2f,83.222965.2f,20.933767.2f,49.248364.2f,24.981256.2f,81.120174.2f,8.409633.2f,49.405441.2f,74.706562.2f,68.527382.2f,76.893457.2f,36.294360.2f,62.663599.2f,98.624789.2f,53.264083.2f,99.831224.2f
22.181874.2f,109.544271.2f,23.540040.2f,95.644020.2f,97.457322.2f,45.807002.2f,109.809069.2f,67.280531.2f,73.289634.2f,71.522604.2f,61.738435.2f,64.273731.2f,59.701103.2f,67.582480.2f,71.641175.2f,71.315265.2f,110.907102.2f,57.745994.2f,114.957677.2f,25.660961.2f,89.955967.2f,60.628761.2f,26.682979.2f,73.830368.2f,28.535853.2f,111.569956.2f,33.498300.2f,11.807976.2f,43.656780.2f,3.993158.2f
5.570608.2f,83.734202.2f,7.862251.2f,70.632823.2f,71.931480.2f,34.772532.2f,84.096344.2f,49.409093.2f,56.580025.2f,54.746488.2f,36.758661.2f,38.436739.2f,35.737294.2f,48.863408.2f,45.632048.2f,56.165411.2f,84.926584.2f,32.704384.2f,88.951702.2f,25.696084.2f,64.300796.2f,43.157009.2f,8.960171.2f,53.980027.2f,24.387236.2f,85.725107.2f,9.837098.2f,27.974900.2f,17.762110.2f,29.391784.2f
36.820276.2f,53.805176.2f,35.447539.2f,44.385672.2f,40.163637.2f,47.715225.2f,54.589494.2f,45.922506.2f,44.620609.2f,51.722473.2f,9.500539.2f,6.476207.2f,13.738880.2f,35.295029.2f,15.678044.2f,47.102174.2f,54.079935.2f,7.756784.2f,57.897314.2f,52.036479.2f,35.738943.2f,42.738216.2f,32.993959.2f,36.430688.2f,48.760085.2f,53.670599.2f,27.637557.2f,57.626840.2f,16.043791.2f,61.099542.2f
38.581142.2f,73.054387.2f,30.727449.2f,67.005698.2f,50.004420.2f,62.556162.2f,74.333243.2f,67.405638.2f,24.364704.2f,73.321314.2f,18.176680.2f,25.869162.2f,12.715389.2f,15.905338.2f,38.101461.2f,25.233022.2f,71.813427.2f,16.850585.2f,74.994758.2f,58.620346.2f,57.386510.2f,63.005661.2f,27.440991.2f,20.979469.2f,56.794761.2f,65.463157.2f,35.879612.2f,48.209887.2f,28.966263.2f,55.282121.2f
33.590329.2f,56.368581.2f,38.698223.2f,40.669264.2f,55.193774.2f,28.310406.2f,56.181972.2f,24.057822.2f,66.164702.2f,29.956148.2f,31.748591.2f,26.276832.2f,35.597956.2f,56.838574.2f,23.651690.2f,68.130714.2f,58.995606.2f,29.527529.2f,63.267726.2f,39.868921.2f,36.645599.2f,20.488881.2f,37.953027.2f,58.561886.2f,35.742213.2f,65.405660.2f,22.275847.2f,59.498398.2f,16.893394.2f,59.175411.2f
70.239307.2f,24.753816.2f,69.153947.2f,27.827259.2f,12.680392.2f,73.024811.2f,26.530769.2f,60.175787.2f,57.415591.2f,64.429325.2f,32.516377.2f,27.677476.2f,37.090755.2f,50.485323.2f,21.591912.2f,61.900095.2f,22.523563.2f,35.808324.2f,25.587755.2f,83.099288.2f,18.221826.2f,60.721916.2f,66.570094.2f,46.538342.2f,79.302561.2f,20.683860.2f,60.114666.2f,91.179161.2f,48.684845.2f,94.876762.2f
70.673405.2f,71.693050.2f,79.730731.2f,53.593789.2f,89.112165.2f,41.023376.2f,69.937350.2f,23.386859.2f,112.989473.2f,17.536091.2f,77.618363.2f,70.683445.2f,82.139482.2f,103.649793.2f,62.264675.2f,115.186974.2f,77.257506.2f,76.084781.2f,80.953935.2f,61.930576.2f,59.338455.2f,28.907112.2f,80.293821.2f,104.684838.2f,58.444639.2f,92.627955.2f,62.456096.2f,95.428031.2f,62.883687.2f,90.713453.2f
20.891158.2f,108.279900.2f,23.239585.2f,94.158766.2f,96.790044.2f,43.610328.2f,108.503275.2f,65.227405.2f,73.872160.2f,69.415715.2f,61.189643.2f,63.461158.2f,59.345371.2f,67.936175.2f,70.528440.2f,72.035040.2f,109.747165.2f,57.173817.2f,113.821912.2f,23.402523.2f,88.641967.2f,58.576981.2f,26.456915.2f,74.085460.2f,26.308173.2f,110.766377.2f,32.086312.2f,13.795797.2f,42.513068.2f,6.097654.2f
34.932969.2f,68.123554.2f,43.601372.2f,50.377848.2f,71.446982.2f,13.460134.2f,67.456065.2f,14.060074.2f,80.998468.2f,19.049533.2f,47.992515.2f,43.073335.2f,51.255458.2f,71.796556.2f,39.971666.2f,82.423173.2f,71.724019.2f,45.314689.2f,76.011074.2f,31.566787.2f,49.280656.2f,7.504419.2f,44.135782.2f,74.242769.2f,27.333738.2f,80.566936.2f,26.301326.2f,60.568478.2f,28.333614.2f,57.362096.2f
46.012762.2f,41.934029.2f,48.849683.2f,27.694604.2f,41.962632.2f,42.371437.2f,41.926991.2f,31.152488.2f,63.426524.2f,36.286652.2f,27.718803.2f,20.006756.2f,32.975876.2f,54.249217.2f,11.247790.2f,66.351802.2f,44.290182.2f,27.408737.2f,48.548093.2f,54.544552.2f,22.143890.2f,30.472141.2f,47.307202.2f,54.202975.2f,50.463478.2f,51.011982.2f,34.692454.2f,70.806987.2f,25.506577.2f,71.839843.2f
35.112902.2f,57.941014.2f,41.368536.2f,41.254054.2f,59.174088.2f,24.702830.2f,57.544781.2f,19.054538.2f,71.251890.2f,24.968689.2f,36.889186.2f,31.281109.2f,40.734690.2f,61.932628.2f,27.663880.2f,73.155259.2f,61.017813.2f,34.667497.2f,65.311414.2f,38.605683.2f,38.496713.2f,15.348235.2f,40.972937.2f,63.706295.2f,34.358122.2f,68.681838.2f,24.206047.2f,61.317271.2f,20.945383.2f,60.150908.2f
35.271192.2f,83.321670.2f,45.677773.2f,65.296688.2f,86.350939.2f,3.697052.2f,82.568013.2f,23.928629.2f,90.577339.2f,25.989039.2f,60.180278.2f,56.388448.2f,62.568705.2f,81.710951.2f,54.794551.2f,91.306169.2f,87.053291.2f,56.983600.2f,91.334368.2f,22.895088.2f,64.652310.2f,18.510156.2f,47.257966.2f,85.075955.2f,19.599151.2f,95.886698.2f,31.094996.2f,57.583831.2f,37.881605.2f,51.967134.2f
29.074518.2f,74.588924.2f,21.660026.2f,66.187495.2f,55.016037.2f,53.854830.2f,75.595034.2f,60.780651.2f,33.516551.2f,66.673893.2f,19.802822.2f,25.819307.2f,15.906157.2f,25.377603.2f,37.321911.2f,33.802887.2f,74.123338.2f,16.699349.2f,77.635411.2f,49.109627.2f,57.328843.2f,55.874069.2f,18.382965.2f,30.442378.2f,47.341750.2f,70.126465.2f,26.765665.2f,40.841535.2f,21.390359.2f,47.026571.2f
79.404056.2f,41.848755.2f,75.389965.2f,49.643959.2f,9.927882.2f,89.375340.2f,44.148683.2f,80.036918.2f,46.259525.2f,84.779656.2f,37.402442.2f,37.294623.2f,39.301798.2f,42.399312.2f,38.119856.2f,51.220289.2f,37.101733.2f,41.455446.2f,37.969887.2f,95.633892.2f,40.312360.2f,79.566210.2f,72.318412.2f,36.312644.2f,92.328836.2f,21.209023.2f,71.138797.2f,95.742195.2f,59.618520.2f,101.468634.2f
65.173433.2f,75.644355.2f,74.646841.2f,57.111954.2f,90.578095.2f,34.527625.2f,74.049149.2f,20.652624.2f,110.801975.2f,14.903438.2f,75.972010.2f,69.493710.2f,80.155793.2f,101.475187.2f,62.167432.2f,112.703200.2f,80.954429.2f,74.075130.2f,84.820042.2f,55.108330.2f,61.730492.2f,24.895620.2f,75.455892.2f,103.004759.2f,51.797467.2f,95.306862.2f,57.704199.2f,89.317339.2f,59.379155.2f,84.160565.2f
53.684865.2f,90.698041.2f,43.564113.2f,87.143540.2f,63.111413.2f,81.874436.2f,92.282780.2f,88.951712.2f,14.368881.2f,94.864550.2f,38.645820.2f,46.668423.2f,33.059632.2f,16.101694.2f,58.813315.2f,10.457557.2f,88.460224.2f,38.260248.2f,91.076108.2f,74.089660.2f,77.066944.2f,84.259118.2f,40.750418.2f,22.129601.2f,73.199687.2f,78.379976.2f,54.477673.2f,52.915489.2f,49.814877.2f,62.276850.2f
55.187244.2f,67.942728.2f,64.148545.2f,49.155322.2f,80.062290.2f,26.692481.2f,66.599835.2f,8.749481.2f,98.887717.2f,3.346668.2f,64.078021.2f,57.687322.2f,68.237240.2f,89.559311.2f,50.798869.2f,100.815754.2f,72.839349.2f,62.156636.2f,76.890020.2f,47.819374.2f,52.328982.2f,13.390653.2f,64.707783.2f,91.097486.2f,44.058242.2f,85.867391.2f,46.871100.2f,80.237253.2f,47.721607.2f,75.989264.2f
76.844572.2f,32.015456.2f,81.808917.2f,16.275282.2f,56.040826.2f,60.192262.2f,30.034674.2f,37.141292.2f,94.698328.2f,37.356825.2f,60.393681.2f,52.366569.2f,65.975534.2f,86.032763.2f,40.295793.2f,98.288823.2f,37.934744.2f,61.041960.2f,41.269580.2f,78.951979.2f,25.835371.2f,42.324336.2f,80.732013.2f,84.445523.2f,74.671827.2f,55.335955.2f,65.613996.2f,102.856133.2f,58.840765.2f,102.105841.2f
19.930263.2f,68.730517.2f,19.996276.2f,56.554767.2f,57.012368.2f,36.764965.2f,69.198759.2f,43.435267.2f,50.147146.2f,49.280406.2f,22.936406.2f,23.347283.2f,23.448933.2f,41.278080.2f,30.424073.2f,51.054872.2f,69.722651.2f,18.993747.2f,73.713103.2f,36.268509.2f,49.532894.2f,38.263939.2f,18.292720.2f,44.933600.2f,33.470106.2f,70.521293.2f,11.590837.2f,42.236695.2f,4.121923.2f,44.656977.2f
54.631715.2f,87.159818.2f,44.833424.2f,84.159641.2f,59.160568.2f,81.827730.2f,88.791341.2f,87.780374.2f,10.457671.2f,93.696312.2f,36.082653.2f,44.112940.2f,30.579802.2f,12.159353.2f,56.133103.2f,7.270160.2f,84.782952.2f,36.072645.2f,87.322825.2f,75.100721.2f,73.983063.2f,83.315301.2f,41.872174.2f,17.971811.2f,73.979999.2f,74.371547.2f,54.551508.2f,55.670055.2f,49.046617.2f,64.784927.2f
49.663457.2f,56.263629.2f,57.113894.2f,37.633894.2f,66.190599.2f,28.241072.2f,55.193663.2f,6.369160.2f,86.460979.2f,10.664932.2f,51.107518.2f,44.319548.2f,55.604176.2f,77.122488.2f,36.868469.2f,88.713172.2f,60.702227.2f,49.552372.2f,64.878187.2f,47.747098.2f,39.295827.2f,10.343518.2f,57.030149.2f,78.182622.2f,43.537067.2f,72.568384.2f,39.608972.2f,75.778880.2f,37.508973.2f,73.242921.2f
62.390157.2f,80.864148.2f,53.403799.2f,80.263207.2f,50.918241.2f,86.970214.2f,82.699209.2f,89.863266.2f,1.545055.2f,95.723876.2f,35.186836.2f,42.789770.2f,30.434209.2f,9.059275.2f,53.912691.2f,6.512307.2f,77.830929.2f,36.492439.2f,79.959190.2f,82.725219.2f,69.818817.2f,86.094360.2f,50.239213.2f,9.662915.2f,81.123547.2f,65.582754.2f,60.418807.2f,66.499127.2f,52.996872.2f,75.213980.2f
63.568466.2f,47.477918.2f,70.240108.2f,28.917085.2f,64.313907.2f,42.639319.2f,45.938746.2f,18.911822.2f,93.313363.2f,18.732574.2f,57.575788.2f,49.894932.2f,62.724460.2f,84.114817.2f,39.667465.2f,96.169521.2f,52.756923.2f,56.965429.2f,56.630755.2f,62.466380.2f,34.264649.2f,24.725660.2f,69.792439.2f,84.040103.2f,58.262743.2f,67.566808.2f,52.990197.2f,89.797921.2f,48.916544.2f,87.709709.2f
