31.670490.2f,62.467137.2f,34.856716.2f,96.650046.2f,76.798826.2f,69.964028.2f,41.843712.2f,41.040809.2f,54.628754.2f,54.185940.2f,40.249861.2f,67.233607.2f,11.584848.2f,85.272400.2f,87.455768.2f,38.417246.2f,77.430323.2f,24.028529.2f,28.314838.2f,40.120482.2f,68.233070.2f,30.147971.2f,99.464675.2f,80.921910.2f,46.489760.2f,84.023380.2f,52.979934.2f,37.113116.2f,29.110635.2f,16.397328.2f
26.988984.2f,59.869234.2f,23.940801.2f,87.355544.2f,67.471011.2f,70.378638.2f,31.675246.2f,29.838825.2f,44.106263.2f,45.933579.2f,30.410066.2f,64.124268.2f,6.432371.2f,74.207126.2f,76.999556.2f,31.698680.2f,74.826266.2f,31.760093.2f,39.633340.2f,40.433220.2f,60.808046.2f,25.333519.2f,89.083659.2f,71.462378.2f,37.353565.2f,74.092025.2f,41.606987.2f,29.633773.2f,40.191569.2f,26.772611.2f
88.504585.2f,25.618280.2f,64.079752.2f,86.549127.2f,72.559451.2f,14.253671.2f,61.291324.2f,69.448997.2f,96.985737.2f,53.723373.2f,58.865586.2f,29.835659.2f,67.105864.2f,96.710624.2f,90.457242.2f,92.827877.2f,32.655174.2f,39.503251.2f,67.802328.2f,21.917035.2f,54.499421.2f,41.589827.2f,99.047564.2f,76.382549.2f,95.437209.2f,82.659541.2f,79.312367.2f,90.367274.2f,71.104934.2f,50.786384.2f
53.281232.2f,72.103206.2f,30.118511.2f,54.742030.2f,40.014278.2f,90.681898.2f,28.863920.2f,23.329877.2f,24.304432.2f,39.026094.2f,31.401229.2f,72.839644.2f,53.848181.2f,27.272765.2f,36.381500.2f,47.297132.2f,82.509895.2f,78.319213.2f,91.135785.2f,69.729306.2f,49.658915.2f,51.056735.2f,47.308802.2f,41.480629.2f,35.906929.2f,39.191570.2f,11.070458.2f,44.415207.2f,91.419245.2f,77.177912.2f
61.376770.2f,85.051146.2f,43.753851.2f,58.881711.2f,47.962536.2f,103.935277.2f,42.834203.2f,37.009960.2f,28.181356.2f,51.768448.2f,45.373901.2f,85.398276.2f,65.515116.2f,26.652717.2f,38.889021.2f,54.142979.2f,94.633349.2f,91.880241.2f,103.119382.2f,83.675200.2f,60.634493.2f,65.027364.2f,47.511633.2f,48.295949.2f,41.331404.2f,44.297595.2f,24.986669.2f,51.758719.2f,103.136089.2f,90.164945.2f
93.676034.2f,72.185483.2f,60.515784.2f,19.361744.2f,24.136335.2f,91.263098.2f,53.063042.2f,55.375290.2f,66.358548.2f,46.091464.2f,54.818137.2f,69.797828.2f,88.678953.2f,16.057244.2f,7.450451.2f,88.699899.2f,75.190105.2f,102.166479.2f,122.751140.2f,83.326931.2f,42.392912.2f,71.357954.2f,5.161693.2f,20.465316.2f,77.970230.2f,14.036305.2f,46.344862.2f,85.618040.2f,123.916393.2f,105.203527.2f
42.616468.2f,74.468293.2f,54.261110.2f,115.026395.2f,95.293561.2f,77.537589.2f,61.035198.2f,60.431533.2f,71.545795.2f,72.095925.2f,59.314525.2f,79.659598.2f,28.728956.2f,104.678726.2f,106.653221.2f,50.964774.2f,88.871760.2f,25.255663.2f,8.973097.2f,50.147109.2f,85.224078.2f,46.486747.2f,118.606264.2f,99.493449.2f,61.607241.2f,102.914840.2f,72.279640.2f,50.723851.2f,9.853598.2f,14.199338.2f
71.416344.2f,53.068010.2f,35.593857.2f,30.219074.2f,12.926156.2f,72.581750.2f,27.562927.2f,31.313067.2f,49.763777.2f,22.022333.2f,29.182634.2f,52.191215.2f,63.828053.2f,21.332587.2f,18.284743.2f,67.772804.2f,60.264634.2f,76.682650.2f,97.099839.2f,59.474313.2f,25.364308.2f,45.898512.2f,30.111831.2f,15.027953.2f,59.022092.2f,15.274688.2f,25.456222.2f,64.497517.2f,98.335098.2f,79.480657.2f
72.712553.2f,38.790697.2f,34.361225.2f,32.515647.2f,13.095893.2f,58.313631.2f,25.155520.2f,32.677980.2f,57.298897.2f,10.710434.2f,25.564378.2f,37.877169.2f,61.018171.2f,35.319969.2f,29.162425.2f,70.730248.2f,46.193017.2f,67.417829.2f,90.668854.2f,47.353983.2f,11.887937.2f,37.016368.2f,39.254840.2f,17.418023.2f,64.240417.2f,22.362334.2f,32.239732.2f,67.386438.2f,92.337823.2f,71.901105.2f
48.069719.2f,80.163043.2f,33.424715.2f,64.719483.2f,50.275234.2f,98.211877.2f,34.822876.2f,27.092463.2f,15.713766.2f,47.655598.2f,37.224394.2f,81.320573.2f,52.646218.2f,35.514436.2f,45.858642.2f,41.036797.2f,91.318113.2f,80.720153.2f,90.273051.2f,75.306384.2f,59.308942.2f,55.862241.2f,56.213136.2f,51.723949.2f,28.527780.2f,49.247890.2f,17.154897.2f,38.536226.2f,90.163406.2f,78.137208.2f
65.999160.2f,29.914199.2f,28.004074.2f,45.122667.2f,26.303082.2f,48.891448.2f,19.586745.2f,29.024729.2f,57.057328.2f,3.560035.2f,18.644623.2f,30.675478.2f,51.437973.2f,46.734896.2f,42.142973.2f,65.518097.2f,40.756178.2f,54.283427.2f,78.436727.2f,34.278893.2f,15.405062.2f,24.326838.2f,52.542959.2f,30.622684.2f,61.370551.2f,35.662145.2f,33.671195.2f,62.234440.2f,80.299291.2f,59.298074.2f
82.174822.2f,20.511339.2f,56.514787.2f,80.565751.2f,65.796860.2f,16.301679.2f,53.585264.2f,61.799525.2f,89.482312.2f,46.270691.2f,51.165472.2f,25.409130.2f,60.977122.2f,89.388797.2f,83.508242.2f,86.133671.2f,30.640341.2f,36.176770.2f,65.271602.2f,14.896410.2f,48.002935.2f,34.184459.2f,92.436017.2f,69.722726.2f,88.263202.2f,75.882535.2f,71.599294.2f,83.578971.2f,68.433615.2f,47.130295.2f
50.194698.2f,49.156288.2f,12.812418.2f,52.038483.2f,32.510370.2f,67.073265.2f,5.534873.2f,9.885400.2f,36.680776.2f,18.042310.2f,7.919248.2f,50.656568.2f,41.018693.2f,39.065472.2f,40.594997.2f,47.939328.2f,61.023401.2f,57.095000.2f,74.952015.2f,45.639780.2f,32.571710.2f,27.698014.2f,52.664937.2f,36.104533.2f,41.901583.2f,37.939105.2f,14.009463.2f,44.595475.2f,75.993462.2f,58.224443.2f
65.331798.2f,31.966037.2f,45.098348.2f,84.477650.2f,66.939191.2f,34.361279.2f,44.909754.2f,51.332246.2f,76.843340.2f,44.040333.2f,42.364163.2f,37.342393.2f,43.846475.2f,86.347711.2f,83.040071.2f,70.043015.2f,45.601715.2f,19.187700.2f,48.463280.2f,7.885858.2f,51.438185.2f,22.652133.2f,93.459365.2f,71.202861.2f,73.729898.2f,76.562795.2f,62.707720.2f,67.744534.2f,51.438869.2f,29.505204.2f
34.417953.2f,64.005918.2f,39.238521.2f,100.423566.2f,80.613973.2f,70.291496.2f,46.009482.2f,45.486881.2f,58.879484.2f,57.725737.2f,44.332426.2f,68.923990.2f,15.595059.2f,89.655133.2f,91.634018.2f,41.653010.2f,78.869465.2f,21.875856.2f,23.895261.2f,40.865469.2f,71.436771.2f,32.941573.2f,103.609413.2f,84.773808.2f,50.363549.2f,88.029008.2f,57.469115.2f,40.588412.2f,24.845405.2f,12.808334.2f
76.952516.2f,13.712307.2f,48.139270.2f,71.133296.2f,55.790846.2f,20.585471.2f,44.340922.2f,52.969205.2f,81.191682.2f,36.084396.2f,42.005240.2f,19.099685.2f,56.451237.2f,79.177648.2f,73.386196.2f,80.073492.2f,27.369875.2f,37.523273.2f,66.726142.2f,11.396160.2f,38.247872.2f,26.850293.2f,82.495090.2f,59.777514.2f,80.994503.2f,65.855464.2f,62.182404.2f,77.316718.2f,69.629786.2f,47.437983.2f
95.841226.2f,33.413847.2f,57.433662.2f,29.059354.2f,24.166527.2f,50.113805.2f,48.409908.2f,56.967452.2f,82.340127.2f,30.495883.2f,48.080841.2f,29.263007.2f,81.437959.2f,51.828477.2f,40.573661.2f,94.733232.2f,31.750224.2f,78.579436.2f,105.566380.2f,53.427501.2f,14.946180.2f,52.173144.2f,44.765993.2f,25.553124.2f,89.038672.2f,31.899419.2f,57.260911.2f,91.404132.2f,107.817219.2f,85.832665.2f
9.731167.2f,77.492945.2f,33.903038.2f,98.449325.2f,78.919481.2f,88.289214.2f,43.042329.2f,37.396584.2f,38.340279.2f,59.879542.2f,42.665940.2f,81.567799.2f,12.042214.2f,79.869889.2f,85.253939.2f,16.904584.2f,92.376004.2f,45.981857.2f,42.533459.2f,58.299945.2f,75.331302.2f,42.758467.2f,97.328593.2f,82.532819.2f,27.357914.2f,83.980999.2f,46.342489.2f,16.343785.2f,41.576052.2f,37.676876.2f
45.284310.2f,54.770967.2f,10.671507.2f,56.342208.2f,37.267458.2f,72.287813.2f,8.656264.2f,4.972439.2f,30.576016.2f,24.206408.2f,11.077040.2f,56.493996.2f,38.298728.2f,39.791184.2f,43.194361.2f,42.437046.2f,66.967467.2f,58.195253.2f,73.785190.2f,49.382233.2f,38.661784.2f,30.418444.2f,55.322993.2f,40.569433.2f,35.843731.2f,41.636092.2f,9.647031.2f,39.100102.2f,74.554509.2f,58.121334.2f
19.403757.2f,67.729929.2f,27.896112.2f,92.494530.2f,72.697469.2f,78.235894.2f,36.542613.2f,32.772264.2f,41.324426.2f,52.190007.2f,35.697171.2f,71.927390.2f,2.333186.2f,76.861881.2f,80.833517.2f,25.029442.2f,82.667400.2f,37.230836.2f,39.302762.2f,48.241594.2f,67.388373.2f,33.096320.2f,92.963803.2f,76.536002.2f,32.649054.2f,78.646395.2f,43.479822.2f,23.436523.2f,39.165672.2f,30.246999.2f
64.104447.2f,22.070327.2f,34.687447.2f,67.518487.2f,49.868105.2f,34.126818.2f,31.630274.2f,39.799942.2f,67.737323.2f,27.236640.2f,29.183875.2f,26.685130.2f,44.271811.2f,70.128827.2f,66.163175.2f,66.801423.2f,37.080371.2f,32.960367.2f,60.495781.2f,10.329801.2f,34.641552.2f,13.413884.2f,76.428647.2f,54.128136.2f,67.414032.2f,59.530753.2f,49.697547.2f,63.974096.2f,62.992513.2f,40.676529.2f
64.693705.2f,33.262015.2f,26.349045.2f,43.821669.2f,24.504054.2f,52.265501.2f,17.529067.2f,26.702691.2f,54.321461.2f,0.749248.2f,16.962728.2f,33.905918.2f,51.052040.2f,43.650081.2f,39.573321.2f,63.807611.2f,43.845050.2f,56.046453.2f,79.398142.2f,37.037541.2f,16.209086.2f,25.604682.2f,50.279780.2f,28.821807.2f,59.116919.2f,33.475373.2f,30.589533.2f,60.498353.2f,81.138681.2f,60.519214.2f
62.068268.2f,66.519702.2f,32.923350.2f,43.812354.2f,29.688995.2f,85.692453.2f,28.507915.2f,26.545955.2f,35.093663.2f,33.322872.2f,30.951289.2f,66.546125.2f,59.601442.2f,18.334287.2f,25.725022.2f,56.814549.2f,75.545450.2f,79.987869.2f,95.901429.2f,67.787802.2f,41.400662.2f,50.669162.2f,37.071162.2f,30.806037.2f,46.150976.2f,28.269210.2f,15.250826.2f,53.764293.2f,96.545153.2f,80.376258.2f
45.729808.2f,90.046907.2f,40.720032.2f,75.333951.2f,61.376306.2f,107.621286.2f,43.881763.2f,35.150948.2f,11.889180.2f,58.098288.2f,46.112763.2f,91.499811.2f,54.839411.2f,44.823511.2f,56.040033.2f,37.621606.2f,101.698067.2f,85.816678.2f,91.931573.2f,83.293071.2f,70.261467.2f,63.511689.2f,65.766090.2f,62.727177.2f,24.414623.2f,59.992894.2f,27.285573.2f,35.835539.2f,91.399162.2f,81.872704.2f
72.919450.2f,77.084304.2f,46.426297.2f,42.162511.2f,34.024261.2f,96.536347.2f,42.051616.2f,39.923358.2f,42.399922.2f,44.656991.2f,44.463875.2f,76.435699.2f,72.505632.2f,9.468594.2f,22.009937.2f,66.763958.2f,84.549314.2f,93.576952.2f,109.205016.2f,80.596121.2f,49.586520.2f,64.051945.2f,30.371873.2f,33.360864.2f,54.891554.2f,28.389078.2f,28.026114.2f,63.957046.2f,109.745321.2f,93.940837.2f
79.880094.2f,28.702219.2f,57.955957.2f,87.865037.2f,72.285123.2f,22.910286.2f,56.325176.2f,63.776256.2f,90.419764.2f,51.447578.2f,53.814771.2f,33.729639.2f,58.371350.2f,94.683471.2f,89.625404.2f,84.588828.2f,38.975645.2f,29.975486.2f,58.450059.2f,15.468095.2f,54.948613.2f,35.166548.2f,99.034883.2f,76.335412.2f,87.965573.2f,82.304050.2f,74.412779.2f,82.259234.2f,61.720012.2f,41.251555.2f
62.411124.2f,43.846442.2f,24.483794.2f,40.455508.2f,20.647747.2f,62.970777.2f,15.513244.2f,22.075080.2f,46.789804.2f,10.600914.2f,16.571954.2f,44.133112.2f,52.120936.2f,33.788374.2f,31.738165.2f,60.110160.2f,53.618854.2f,63.149746.2f,84.038339.2f,46.707566.2f,21.670012.2f,32.369316.2f,43.334669.2f,24.512585.2f,53.468328.2f,27.362689.2f,21.918499.2f,56.767230.2f,85.408092.2f,66.112774.2f
63.852534.2f,63.639427.2f,32.885566.2f,40.699808.2f,26.142317.2f,82.911912.2f,27.561272.2f,26.834520.2f,38.048252.2f,30.601521.2f,29.904097.2f,63.501616.2f,60.221249.2f,17.565458.2f,23.259869.2f,58.950456.2f,72.343145.2f,79.118582.2f,96.017763.2f,65.873800.2f,38.017069.2f,49.333283.2f,34.952209.2f,27.352324.2f,48.699915.2f,25.098736.2f,16.563286.2f,55.834123.2f,96.788079.2f,80.004925.2f
50.759167.2f,37.303962.2f,29.257099.2f,77.814685.2f,58.736173.2f,46.528221.2f,30.580958.2f,35.759489.2f,60.506333.2f,34.931835.2f,28.107989.2f,42.055785.2f,29.909970.2f,74.233791.2f,72.870693.2f,54.642056.2f,52.288704.2f,21.954752.2f,46.460825.2f,16.650769.2f,46.444739.2f,8.864295.2f,84.139001.2f,63.055101.2f,57.536197.2f,67.522315.2f,47.638122.2f,52.143317.2f,48.671759.2f,26.868445.2f
86.635238.2f,21.681529.2f,60.954816.2f,82.534153.2f,68.487286.2f,12.904565.2f,57.825757.2f,66.159882.2f,93.949789.2f,49.785256.2f,55.430365.2f,26.062319.2f,65.386203.2f,92.708459.2f,86.392223.2f,90.655061.2f,29.657494.2f,39.526652.2f,68.335793.2f,19.428495.2f,50.430373.2f,38.701121.2f,94.976990.2f,72.310311.2f,92.805219.2f,78.587401.2f,75.787663.2f,88.110698.2f,71.566502.2f,50.657552.2f
103.389483.2f,17.813724.2f,69.569981.2f,64.090815.2f,56.246137.2f,18.937040.2f,62.891913.2f,72.480408.2f,101.152388.2f,47.528517.2f,61.197161.2f,14.404332.2f,84.015550.2f,83.898642.2f,74.207739.2f,105.255979.2f,3.930881.2f,66.221586.2f,95.529090.2f,40.561029.2f,38.895199.2f,52.567322.2f,79.705208.2f,58.902473.2f,103.803739.2f,65.542194.2f,78.255231.2f,102.224907.2f,98.530697.2f,76.498797.2f
45.236945.2f,54.334349.2f,10.274223.2f,56.430069.2f,37.292973.2f,71.816309.2f,8.158275.2f,4.807966.2f,30.934710.2f,23.902020.2f,10.568037.2f,56.085291.2f,38.010890.2f,40.159578.2f,43.435480.2f,42.488165.2f,66.576240.2f,57.708758.2f,73.402746.2f,48.864767.2f,38.440295.2f,29.898399.2f,55.565576.2f,40.631887.2f,36.043290.2f,41.779832.2f,10.167532.2f,39.148760.2f,74.188732.2f,57.680258.2f
54.060896.2f,31.945116.2f,21.649564.2f,63.048213.2f,43.830836.2f,46.744930.2f,18.789957.2f,26.663734.2f,54.698941.2f,20.037031.2f,16.279058.2f,35.428660.2f,36.252267.2f,60.152140.2f,58.090577.2f,55.661594.2f,46.376848.2f,36.840249.2f,60.457504.2f,22.104636.2f,32.564338.2f,6.321118.2f,69.252007.2f,48.145742.2f,55.034129.2f,52.599468.2f,36.877040.2f,52.648554.2f,62.378521.2f,41.299406.2f
19.051540.2f,78.833517.2f,41.894763.2f,106.530417.2f,86.730433.2f,87.194567.2f,50.577965.2f,46.511824.2f,50.204057.2f,65.961513.2f,49.703335.2f,83.379684.2f,14.179509.2f,90.177204.2f,94.650481.2f,27.556289.2f,93.843479.2f,39.955208.2f,31.184721.2f,57.246906.2f,80.988519.2f,45.025728.2f,106.778393.2f,90.571780.2f,39.031965.2f,92.638578.2f,56.620417.2f,27.677679.2f,29.955962.2f,29.969594.2f
69.356934.2f,23.775417.2f,44.581739.2f,77.637634.2f,60.792901.2f,28.229586.2f,42.721763.2f,50.265108.2f,77.301039.2f,38.788937.2f,40.212194.2f,29.146195.2f,48.264485.2f,81.832006.2f,77.537511.2f,73.260969.2f,37.626113.2f,27.277733.2f,56.457719.2f,2.052927.2f,44.476761.2f,21.873463.2f,87.504348.2f,64.983134.2f,75.575944.2f,70.633255.2f,60.810266.2f,70.714167.2f,59.363608.2f,37.204389.2f
67.557932.2f,25.713492.2f,43.609493.2f,78.632348.2f,61.501248.2f,30.211090.2f,42.157752.2f,49.438285.2f,76.166325.2f,39.139077.2f,39.630189.2f,31.068807.2f,46.390008.2f,81.998921.2f,78.025749.2f,71.592019.2f,39.677091.2f,25.307265.2f,54.437458.2f,1.645257.2f,45.503538.2f,20.825355.2f,88.158313.2f,65.722727.2f,74.155599.2f,71.268528.2f,60.211268.2f,69.085036.2f,57.325334.2f,35.137423.2f
71.987405.2f,21.710628.2f,46.514563.2f,77.094786.2f,60.680040.2f,25.516116.2f,44.230249.2f,52.039587.2f,79.363909.2f,39.217439.2f,41.747214.2f,27.098793.2f,50.941292.2f,82.410210.2f,77.701480.2f,75.799944.2f,35.230881.2f,29.566079.2f,58.823888.2f,4.599682.2f,43.944648.2f,23.954001.2f,87.434438.2f,64.820031.2f,77.908494.2f,70.606475.2f,62.324224.2f,73.223177.2f,61.772099.2f,39.699074.2f
42.124734.2f,48.500216.2f,30.379592.2f,86.543295.2f,66.985905.2f,56.411577.2f,34.776340.2f,37.162422.2f,57.636531.2f,43.473045.2f,32.636662.2f,53.313183.2f,20.600678.2f,79.334796.2f,79.609400.2f,47.232355.2f,63.450373.2f,18.097480.2f,36.672946.2f,26.385544.2f,56.365410.2f,17.628207.2f,91.299016.2f,71.247879.2f,52.350102.2f,75.110871.2f,49.566174.2f,45.159370.2f,38.528823.2f,18.156171.2f
97.543378.2f,46.686767.2f,59.308334.2f,14.841037.2f,16.690675.2f,64.134972.2f,50.112604.2f,57.204533.2f,79.209102.2f,34.180603.2f,50.510429.2f,42.972130.2f,85.782791.2f,41.166840.2f,28.742753.2f,95.166183.2f,45.965704.2f,88.083824.2f,113.546149.2f,64.359500.2f,20.957784.2f,59.385905.2f,31.020346.2f,15.659383.2f,87.696960.2f,20.638151.2f,54.402320.2f,91.828062.2f,115.497319.2f,94.164353.2f
107.975345.2f,74.689873.2f,73.051335.2f,13.784593.2f,30.547329.2f,92.639376.2f,64.832484.2f,68.584575.2f,81.814842.2f,54.348485.2f,66.231645.2f,71.318175.2f,101.276426.2f,31.760648.2f,21.292569.2f,103.447398.2f,74.532477.2f,111.052734.2f,133.695776.2f,89.748666.2f,46.234649.2f,80.601171.2f,10.909732.2f,26.224644.2f,93.140038.2f,22.429763.2f,60.735905.2f,100.294707.2f,135.141569.2f,115.329458.2f
15.006776.2f,73.003097.2f,31.940923.2f,96.693296.2f,76.981355.2f,83.325136.2f,40.850169.2f,36.240568.2f,41.091996.2f,56.993233.2f,40.190006.2f,77.207080.2f,6.939442.2f,79.764839.2f,84.376815.2f,21.736539.2f,87.944582.2f,40.758782.2f,39.108910.2f,53.288536.2f,72.293648.2f,38.375842.2f,96.498359.2f,80.735026.2f,31.083594.2f,82.576965.2f,46.205218.2f,20.733100.2f,38.503127.2f,32.725689.2f
106.665271.2f,22.622208.2f,75.002618.2f,74.358669.2f,65.932671.2f,12.864371.2f,69.151275.2f,78.599743.2f,107.386251.2f,55.159935.2f,67.229635.2f,21.373212.2f,86.410382.2f,93.339669.2f,84.032163.2f,109.298038.2f,13.661046.2f,64.662014.2f,93.752856.2f,40.824236.2f,48.164855.2f,55.941344.2f,89.845030.2f,68.761130.2f,108.980022.2f,75.410145.2f,85.439857.2f,106.404805.2f,96.926454.2f,75.524555.2f
82.775377.2f,14.789198.2f,54.794680.2f,75.104011.2f,60.767063.2f,14.460764.2f,51.021175.2f,59.661702.2f,87.850579.2f,42.153090.2f,48.693191.2f,19.704077.2f,61.956666.2f,84.984913.2f,78.644723.2f,86.196168.2f,25.520416.2f,39.922182.2f,69.210630.2f,15.744858.2f,42.774949.2f,33.234067.2f,87.300424.2f,64.615608.2f,87.465785.2f,70.866334.2f,68.828537.2f,83.501789.2f,72.275827.2f,50.510486.2f
13.971399.2f,88.548749.2f,37.251662.2f,95.550652.2f,77.528765.2f,102.320447.2f,45.673821.2f,36.847067.2f,21.542964.2f,63.759507.2f,46.510819.2f,91.749319.2f,31.082540.2f,70.920209.2f,79.152139.2f,5.243095.2f,102.706784.2f,65.952519.2f,63.739389.2f,73.385103.2f,79.015724.2f,54.909050.2f,90.626393.2f,80.379053.2f,8.355878.2f,80.100721.2f,40.130348.2f,5.330452.2f,62.502469.2f,58.678449.2f
49.568604.2f,66.328727.2f,53.710322.2f,111.019062.2f,91.612082.2f,67.908813.2f,59.230547.2f,60.296044.2f,75.387937.2f,67.940141.2f,57.209832.2f,71.631002.2f,32.105774.2f,103.676197.2f,104.364000.2f,57.379721.2f,80.332283.2f,15.672084.2f,13.737616.2f,41.782806.2f,79.940350.2f,41.669731.2f,116.076573.2f,95.895870.2f,66.742131.2f,99.870790.2f,72.578632.2f,56.615560.2f,16.689443.2f,6.695104.2f
55.005160.2f,34.139577.2f,32.903591.2f,78.027469.2f,59.347129.2f,42.386483.2f,33.385814.2f,39.244871.2f,64.599723.2f,35.639665.2f,30.861532.2f,39.082032.2f,33.999697.2f,76.260996.2f,74.198334.2f,58.984036.2f,49.027679.2f,21.275953.2f,47.739981.2f,12.386213.2f,45.959439.2f,11.002293.2f,85.212442.2f,63.670862.2f,61.851612.2f,68.450162.2f,50.867252.2f,56.496373.2f,50.174295.2f,27.932303.2f
40.544573.2f,76.237833.2f,26.850618.2f,67.563785.2f,51.392301.2f,93.630300.2f,29.895643.2f,21.112592.2f,11.232925.2f,44.864056.2f,32.090838.2f,77.875614.2f,44.503080.2f,40.837912.2f,49.806600.2f,34.009397.2f,88.232074.2f,73.199608.2f,82.125398.2f,69.338513.2f,57.939283.2f,49.614423.2f,60.897753.2f,53.454852.2f,22.299243.2f,51.944452.2f,14.361063.2f,31.281141.2f,82.004284.2f,70.236264.2f
