33.555730.2f,24.610690.2f,34.973141.2f,34.453970.2f,64.018486.2f,60.884972.2f,13.483298.2f,0.615599.2f,59.096895.2f,51.674236.2f,34.435772.2f,38.469371.2f,12.146875.2f,36.993945.2f,62.427154.2f,64.154538.2f,6.253885.2f,24.247026.2f,12.779284.2f,28.759847.2f
35.554046.2f,90.149178.2f,99.368845.2f,102.393253.2f,6.226962.2f,32.977694.2f,67.521653.2f,67.749947.2f,52.170682.2f,79.617089.2f,37.815052.2f,46.029362.2f,73.823802.2f,101.488645.2f,6.194636.2f,64.780134.2f,66.129763.2f,61.421156.2f,67.317787.2f,86.973329.2f
61.945557.2f,9.352147.2f,7.313908.2f,31.094303.2f,88.120879.2f,76.051657.2f,43.277806.2f,32.014425.2f,65.762441.2f,79.268741.2f,64.479760.2f,51.948776.2f,37.993590.2f,9.069386.2f,87.265924.2f,64.641411.2f,29.895252.2f,55.162283.2f,26.477567.2f,7.602175.2f
28.895848.2f,66.641340.2f,76.969714.2f,66.426457.2f,52.669160.2f,67.963490.2f,31.879280.2f,42.532138.2f,78.023967.2f,26.551340.2f,22.280882.2f,58.029454.2f,38.535532.2f,78.851577.2f,49.776011.2f,88.199013.2f,46.096855.2f,19.871435.2f,52.137799.2f,71.484523.2f
40.548905.2f,62.757733.2f,72.583036.2f,57.195374.2f,67.777068.2f,80.445068.2f,28.663551.2f,41.821226.2f,87.992319.2f,12.315991.2f,34.562817.2f,66.861312.2f,33.512865.2f,74.228909.2f,64.960398.2f,96.964343.2f,46.851389.2f,18.421431.2f,53.601301.2f,70.180652.2f
34.960067.2f,46.670737.2f,56.593800.2f,43.295729.2f,66.114347.2f,73.317055.2f,12.773932.2f,26.194912.2f,77.675394.2f,25.493339.2f,30.807729.2f,56.084547.2f,17.407196.2f,58.287835.2f,63.636051.2f,85.353831.2f,31.604715.2f,7.177821.2f,38.446997.2f,54.112871.2f
60.893443.2f,12.160683.2f,11.074482.2f,34.809116.2f,86.107740.2f,73.117374.2f,44.275620.2f,32.305804.2f,62.275256.2f,80.998892.2f,63.802432.2f,49.172033.2f,39.444316.2f,12.624399.2f,85.368103.2f,60.849116.2f,29.487719.2f,55.954014.2f,25.273985.2f,4.624179.2f
17.400240.2f,42.707749.2f,53.034802.2f,49.937388.2f,49.440077.2f,53.017406.2f,14.772666.2f,17.620207.2f,57.191191.2f,43.665926.2f,16.641326.2f,35.668223.2f,20.886075.2f,55.076381.2f,47.397412.2f,65.409392.2f,19.597803.2f,14.277954.2f,25.116775.2f,45.289895.2f
33.015613.2f,64.554601.2f,74.750457.2f,62.357252.2f,58.571078.2f,72.679622.2f,29.532966.2f,41.417009.2f,81.660960.2f,20.666055.2f,26.622603.2f,61.093387.2f,35.686948.2f,76.551307.2f,55.712410.2f,91.347297.2f,45.627539.2f,17.564221.2f,52.032663.2f,70.430274.2f
7.931356.2f,56.194855.2f,65.643444.2f,68.863890.2f,29.506598.2f,32.640432.2f,36.027617.2f,33.902584.2f,41.256533.2f,60.326354.2f,14.585274.2f,22.452028.2f,41.447113.2f,67.768047.2f,28.017913.2f,51.894933.2f,32.062489.2f,33.912818.2f,33.639137.2f,54.053419.2f
78.701499.2f,64.428035.2f,63.583280.2f,87.945487.2f,85.281366.2f,59.798920.2f,83.603962.2f,70.473205.2f,40.175358.2f,121.144610.2f,84.815839.2f,49.538028.2f,82.426461.2f,64.413630.2f,86.407144.2f,28.588208.2f,64.614435.2f,91.653003.2f,57.847059.2f,51.697536.2f
21.640473.2f,77.649848.2f,87.798805.2f,84.722281.2f,26.776470.2f,48.085017.2f,48.172959.2f,52.842811.2f,63.117903.2f,53.679095.2f,18.964219.2f,47.918517.2f,55.140564.2f,89.888923.2f,23.774284.2f,75.096871.2f,53.435788.2f,39.274780.2f,57.091841.2f,78.104813.2f
43.224599.2f,68.236606.2f,74.293004.2f,88.401023.2f,38.739708.2f,12.791521.2f,64.854774.2f,56.294216.2f,7.421709.2f,95.123926.2f,49.843457.2f,18.338394.2f,67.837944.2f,76.160161.2f,40.249893.2f,20.043360.2f,51.247618.2f,66.925114.2f,47.599410.2f,59.514778.2f
29.293294.2f,67.538966.2f,77.868835.2f,67.303643.2f,52.569804.2f,68.200261.2f,32.782453.2f,43.409133.2f,78.454539.2f,26.724810.2f,22.657928.2f,58.554223.2f,39.437901.2f,79.751727.2f,49.662927.2f,88.698771.2f,46.945494.2f,20.774371.2f,52.964300.2f,72.352049.2f
29.829642.2f,76.030423.2f,86.419663.2f,77.507063.2f,46.286799.2f,65.468048.2f,42.036692.2f,51.238737.2f,78.091421.2f,35.381333.2f,23.545322.2f,59.775041.2f,48.951758.2f,88.374641.2f,43.290493.2f,89.205338.2f,53.953213.2f,30.430571.2f,59.375473.2f,79.642202.2f
45.057217.2f,40.430945.2f,44.980112.2f,62.784750.2f,59.518510.2f,40.751432.2f,49.737080.2f,37.292632.2f,28.100638.2f,86.565799.2f,50.754642.2f,19.580944.2f,49.699369.2f,46.720229.2f,59.700080.2f,28.298473.2f,31.315162.2f,56.935370.2f,25.084061.2f,30.094338.2f
64.715894.2f,25.496047.2f,29.611788.2f,4.309033.2f,96.307531.2f,93.434456.2f,33.664542.2f,33.540963.2f,89.203347.2f,56.401926.2f,63.762062.2f,70.101531.2f,26.770847.2f,30.083232.2f,94.492486.2f,91.719822.2f,37.360993.2f,43.786942.2f,40.530612.2f,38.223068.2f
68.846813.2f,22.200224.2f,23.748527.2f,3.665912.2f,99.828270.2f,94.837209.2f,39.094221.2f,36.434365.2f,88.954910.2f,64.250606.2f,68.551275.2f,70.962482.2f,32.027174.2f,23.811848.2f,98.192879.2f,90.373210.2f,39.221100.2f,49.995337.2f,41.125308.2f,34.652469.2f
57.535640.2f,38.539150.2f,39.943597.2f,62.095452.2f,72.814027.2f,52.702174.2f,57.001482.2f,43.676723.2f,37.193460.2f,94.957948.2f,62.864774.2f,32.927327.2f,55.406443.2f,41.267828.2f,73.057144.2f,32.851235.2f,37.951472.2f,65.876285.2f,31.110822.2f,26.134760.2f
36.855843.2f,20.386197.2f,30.064958.2f,36.555525.2f,64.882427.2f,57.810765.2f,22.667520.2f,9.213071.2f,53.319184.2f,60.861514.2f,39.217772.2f,34.076510.2f,20.748475.2f,32.182848.2f,63.671714.2f,57.049630.2f,4.760299.2f,32.977018.2f,4.590509.2f,20.933588.2f
32.073210.2f,25.217824.2f,35.449996.2f,36.860947.2f,61.950466.2f,58.072892.2f,15.609850.2f,2.610852.2f,56.079961.2f,53.720601.2f,33.495877.2f,35.497572.2f,15.045460.2f,37.517868.2f,60.451973.2f,61.172891.2f,3.480142.2f,25.575657.2f,10.286563.2f,27.975919.2f
61.690091.2f,13.614211.2f,17.800845.2f,9.982702.2f,92.065932.2f,86.080132.2f,33.801601.2f,28.809572.2f,79.919171.2f,63.612492.2f,61.995475.2f,62.097729.2f,26.843642.2f,18.574858.2f,90.558169.2f,81.387415.2f,30.910205.2f,45.466377.2f,32.297502.2f,26.315018.2f
43.255243.2f,94.386387.2f,102.999228.2f,108.694931.2f,11.470338.2f,27.610138.2f,75.229225.2f,73.655639.2f,47.276872.2f,90.451836.2f,46.732892.2f,46.236267.2f,81.096105.2f,105.090764.2f,14.192830.2f,59.522534.2f,71.200430.2f,70.416948.2f,71.321171.2f,89.710387.2f
27.391130.2f,73.524936.2f,81.950163.2f,88.958789.2f,14.894466.2f,15.219059.2f,57.504179.2f,53.949350.2f,32.201256.2f,79.498264.2f,32.847802.2f,25.458989.2f,62.665360.2f,84.033172.2f,15.797764.2f,44.781792.2f,50.906672.2f,55.046212.2f,50.482407.2f,68.566060.2f
73.634017.2f,50.166008.2f,48.471121.2f,73.442847.2f,86.022156.2f,63.087885.2f,73.043903.2f,59.612809.2f,44.772200.2f,111.160080.2f,79.164143.2f,47.058024.2f,70.904793.2f,49.195748.2f,86.631932.2f,35.953026.2f,54.063223.2f,82.298611.2f,47.224276.2f,37.489868.2f
36.722674.2f,27.439119.2f,37.627854.2f,30.431177.2f,68.434833.2f,68.012431.2f,7.637843.2f,9.109487.2f,67.457362.2f,44.372410.2f,35.998757.2f,46.470691.2f,3.350192.2f,39.449507.2f,66.555041.2f,72.865020.2f,15.052545.2f,19.717384.2f,21.447019.2f,34.611238.2f
23.706818.2f,39.968916.2f,50.358900.2f,44.561366.2f,55.809105.2f,59.444086.2f,8.410734.2f,15.393346.2f,62.759717.2f,39.481027.2f,21.958075.2f,41.154752.2f,15.047962.2f,52.319988.2f,53.687224.2f,70.364829.2f,19.249895.2f,9.885783.2f,25.716562.2f,44.354878.2f
27.362970.2f,35.107110.2f,43.590951.2f,52.561893.2f,50.703668.2f,41.755996.2f,30.496130.2f,19.998041.2f,38.647231.2f,66.203235.2f,32.015047.2f,18.241983.2f,32.058744.2f,45.690795.2f,49.884784.2f,44.400522.2f,14.781396.2f,36.513139.2f,12.195938.2f,30.926601.2f
40.344033.2f,38.312264.2f,47.851131.2f,33.390933.2f,72.328289.2f,76.303714.2f,9.902233.2f,21.725078.2f,78.179599.2f,31.947047.2f,37.431404.2f,56.706079.2f,10.000887.2f,49.428655.2f,70.055965.2f,84.582627.2f,27.673949.2f,14.697320.2f,34.328194.2f,47.066182.2f
31.998067.2f,88.908300.2f,98.889477.2f,97.035438.2f,22.025084.2f,47.928846.2f,60.573265.2f,64.456015.2f,65.428740.2f,64.585622.2f,30.775290.2f,53.735411.2f,67.488534.2f,100.999388.2f,19.367652.2f,77.922968.2f,64.498172.2f,51.846193.2f,67.509308.2f,88.376213.2f
47.276641.2f,30.084541.2f,38.865138.2f,22.945214.2f,79.338629.2f,80.179607.2f,15.234873.2f,20.876895.2f,79.509768.2f,40.627752.2f,45.439860.2f,58.656837.2f,9.470639.2f,40.260949.2f,77.280975.2f,84.466165.2f,26.517646.2f,24.427538.2f,32.225666.2f,40.439759.2f
37.829344.2f,89.690761.2f,98.478325.2f,103.547093.2f,6.018898.2f,26.398060.2f,69.841976.2f,68.547372.2f,45.983913.2f,85.156123.2f,41.254000.2f,42.643722.2f,75.767832.2f,100.580286.2f,8.844649.2f,58.480921.2f,66.263467.2f,64.939730.2f,66.644585.2f,85.430473.2f
10.065586.2f,53.466513.2f,62.793097.2f,66.827981.2f,31.869742.2f,32.427715.2f,34.976914.2f,31.772286.2f,39.515598.2f,61.264012.2f,16.614196.2f,19.905154.2f,40.023405.2f,64.916697.2f,30.566991.2f,49.749910.2f,29.537865.2f,33.962765.2f,30.745024.2f,50.998702.2f
47.780223.2f,14.588339.2f,21.335470.2f,36.935645.2f,73.240452.2f,61.873251.2f,34.360291.2f,21.245296.2f,53.322535.2f,72.332081.2f,50.889689.2f,37.612674.2f,30.991329.2f,23.388247.2f,72.407278.2f,54.217799.2f,17.222546.2f,45.270911.2f,12.200059.2f,8.818613.2f
25.598590.2f,68.678527.2f,76.961601.2f,84.663737.2f,19.847327.2f,14.512631.2f,54.199845.2f,49.781731.2f,28.845934.2f,78.342107.2f,31.624807.2f,20.261230.2f,59.026696.2f,79.036380.2f,20.412263.2f,41.232728.2f,46.444642.2f,52.691805.2f,45.684389.2f,63.462382.2f
12.488445.2f,45.124506.2f,54.830713.2f,57.402469.2f,41.007610.2f,40.856114.2f,25.840053.2f,22.404696.2f,44.891820.2f,55.458004.2f,16.697821.2f,23.542855.2f,30.579403.2f,56.952130.2f,39.479548.2f,53.651772.2f,20.769836.2f,26.618120.2f,23.209614.2f,44.130882.2f
22.829038.2f,44.030014.2f,52.382562.2f,61.069321.2f,42.225324.2f,33.251861.2f,35.587557.2f,27.277018.2f,32.786496.2f,68.437078.2f,28.654434.2f,11.221463.2f,38.490552.2f,54.470760.2f,41.601173.2f,40.584821.2f,22.822098.2f,39.075939.2f,21.103179.2f,39.288315.2f
39.978761.2f,38.300902.2f,47.874715.2f,33.605586.2f,71.965078.2f,75.946663.2f,9.569879.2f,21.490482.2f,77.855056.2f,32.000184.2f,37.075311.2f,56.375663.2f,9.858332.2f,49.462885.2f,69.694269.2f,84.283799.2f,27.432115.2f,14.381680.2f,34.100898.2f,46.975402.2f
18.992814.2f,69.916418.2f,80.257398.2f,74.627454.2f,37.097937.2f,54.453935.2f,38.076012.2f,44.816971.2f,66.834320.2f,42.210344.2f,13.219039.2f,48.761441.2f,45.146550.2f,82.293244.2f,34.177028.2f,78.000926.2f,46.526472.2f,28.095747.2f,51.238957.2f,72.040379.2f
22.005762.2f,36.669116.2f,46.008851.2f,51.427204.2f,48.528014.2f,43.446308.2f,25.156925.2f,16.875809.2f,43.150794.2f,59.737633.2f,25.967597.2f,21.766445.2f,27.838687.2f,48.133299.2f,47.342758.2f,50.017095.2f,13.205445.2f,30.050045.2f,14.015829.2f,34.724837.2f
