94.408657.2f,80.041354.2f,50.884399.2f,23.086434.2f,26.216733.2f,89.132154.2f,64.858184.2f,60.587599.2f,43.413379.2f,67.327812.2f,93.080329.2f,42.233806.2f,41.058511.2f,79.333148.2f,45.808679.2f,86.778853.2f,79.774497.2f,105.693218.2f,35.434619.2f,58.799009.2f,92.690593.2f,89.638006.2f,50.291123.2f,28.203810.2f,41.509074.2f,58.683459.2f,87.029683.2f,77.297795.2f,78.497886.2f,9.609731.2f
19.588650.2f,20.596104.2f,43.870190.2f,59.186181.2f,57.096960.2f,18.399803.2f,45.286709.2f,19.442079.2f,84.734477.2f,56.638056.2f,16.900746.2f,69.427836.2f,45.815344.2f,30.884501.2f,64.805809.2f,34.468733.2f,13.265278.2f,37.790757.2f,76.971560.2f,46.007421.2f,14.121071.2f,18.112154.2f,52.132459.2f,63.263792.2f,76.584170.2f,79.377030.2f,37.616634.2f,12.148189.2f,67.012619.2f,70.423513.2f
50.552540.2f,75.771638.2f,33.225002.2f,73.940466.2f,57.027548.2f,75.116175.2f,18.734503.2f,54.251587.2f,55.589287.2f,14.785184.2f,72.148421.2f,43.857899.2f,43.919750.2f,84.654323.2f,38.333487.2f,26.433599.2f,69.028774.2f,45.227493.2f,54.394216.2f,24.091767.2f,67.842643.2f,74.759724.2f,31.340188.2f,84.454298.2f,49.532698.2f,39.302357.2f,23.418927.2f,66.947376.2f,12.772520.2f,74.984970.2f
40.690817.2f,17.786061.2f,40.921157.2f,40.632651.2f,44.075979.2f,26.095034.2f,49.002629.2f,11.056640.2f,77.410016.2f,60.061109.2f,30.391900.2f,63.228276.2f,37.572821.2f,21.815587.2f,59.993467.2f,49.307390.2f,16.784963.2f,58.049218.2f,68.317452.2f,46.980615.2f,30.864269.2f,26.599149.2f,49.293565.2f,42.821500.2f,69.635280.2f,76.997520.2f,51.854968.2f,14.452064.2f,72.622500.2f,53.527167.2f
27.538864.2f,46.892104.2f,23.962319.2f,57.788084.2f,46.614223.2f,46.571940.2f,18.409522.2f,27.200579.2f,63.604970.2f,29.161021.2f,44.302082.2f,48.374912.2f,31.893154.2f,55.948239.2f,42.832607.2f,14.572593.2f,40.148045.2f,33.304527.2f,57.872464.2f,21.247671.2f,40.386578.2f,46.280311.2f,29.987693.2f,66.217839.2f,55.656683.2f,54.243487.2f,15.896734.2f,38.058919.2f,38.850015.2f,64.063650.2f
27.169504.2f,17.543782.2f,62.053739.2f,71.852841.2f,73.117377.2f,6.926351.2f,63.430995.2f,34.794770.2f,102.642244.2f,74.687607.2f,1.478212.2f,87.435222.2f,63.149854.2f,26.351178.2f,82.962219.2f,49.144164.2f,14.508700.2f,44.947167.2f,94.573161.2f,64.337673.2f,6.120135.2f,6.055542.2f,70.391265.2f,73.554837.2f,94.515652.2f,97.716870.2f,52.458729.2f,16.797010.2f,84.510190.2f,84.476620.2f
4.260741.2f,34.051755.2f,50.071189.2f,72.992283.2f,68.024715.2f,27.502677.2f,46.632132.2f,33.227026.2f,91.036942.2f,56.954876.2f,21.898798.2f,75.631351.2f,54.919745.2f,44.570848.2f,70.358917.2f,27.078269.2f,27.035566.2f,22.961837.2f,84.426290.2f,49.295237.2f,17.058132.2f,26.796180.2f,57.352390.2f,78.090310.2f,82.946417.2f,82.504599.2f,30.379730.2f,26.895234.2f,64.817721.2f,83.074131.2f
35.531245.2f,41.376865.2f,16.490856.2f,43.878237.2f,34.293848.2f,44.277608.2f,21.121621.2f,16.849147.2f,57.531934.2f,32.327586.2f,44.200431.2f,42.152817.2f,20.402791.2f,48.737330.2f,37.427866.2f,28.577548.2f,35.904691.2f,45.774794.2f,50.206293.2f,19.775683.2f,41.425250.2f,44.251572.2f,24.783729.2f,52.187636.2f,49.373677.2f,52.339375.2f,29.879106.2f,33.310871.2f,44.724103.2f,50.972515.2f
32.720817.2f,14.541057.2f,42.005268.2f,48.144207.2f,49.400863.2f,19.914373.2f,47.657216.2f,11.759213.2f,80.808758.2f,59.048146.2f,23.019659.2f,66.052388.2f,40.762377.2f,22.330186.2f,62.225480.2f,43.789424.2f,10.388384.2f,50.519912.2f,72.163585.2f,46.660553.2f,22.901442.2f,20.231473.2f,50.551532.2f,50.997336.2f,72.822195.2f,78.458557.2f,46.598476.2f,7.650636.2f,70.923971.2f,60.481511.2f
44.636905.2f,70.920219.2f,32.495975.2f,73.060797.2f,57.092626.2f,69.805393.2f,17.784334.2f,50.400986.2f,59.240433.2f,17.689603.2f,66.611771.2f,46.575111.2f,43.247298.2f,80.058753.2f,40.846602.2f,20.471817.2f,64.044156.2f,39.464889.2f,57.175892.2f,23.723174.2f,62.237059.2f,69.418958.2f,32.178150.2f,83.201190.2f,52.714932.2f,43.890841.2f,17.446589.2f,62.058503.2f,18.640569.2f,75.246904.2f
76.371220.2f,85.224767.2f,28.956487.2f,54.303002.2f,35.020410.2f,89.380597.2f,31.159410.2f,59.237730.2f,16.977694.2f,24.662765.2f,89.442141.2f,9.468843.2f,31.957713.2f,90.721828.2f,9.209671.2f,57.105247.2f,80.614110.2f,78.530821.2f,17.550189.2f,27.626401.2f,86.489614.2f,89.403283.2f,20.486138.2f,65.740979.2f,11.643384.2f,8.747461.2f,55.439834.2f,77.913570.2f,30.427870.2f,48.326249.2f
78.085406.2f,50.827979.2f,54.834045.2f,19.066971.2f,37.613948.2f,61.392568.2f,68.800321.2f,42.620929.2f,72.473519.2f,76.729437.2f,67.152833.2f,63.688577.2f,44.908834.2f,46.535827.2f,63.883708.2f,80.791560.2f,53.469361.2f,94.144919.2f,62.639007.2f,63.896208.2f,68.497998.2f,62.117583.2f,59.935355.2f,9.804681.2f,67.060633.2f,81.271362.2f,82.460670.2f,51.738163.2f,90.044669.2f,31.495643.2f
24.260352.2f,53.588983.2f,34.674578.2f,70.201822.2f,58.479595.2f,50.867542.2f,24.704576.2f,37.949751.2f,71.667363.2f,32.677265.2f,46.974300.2f,56.999668.2f,43.649901.2f,63.483754.2f,51.202253.2f,2.154344.2f,46.361585.2f,23.019155.2f,67.097531.2f,29.544043.2f,42.420238.2f,50.384893.2f,39.116993.2f,78.587931.2f,64.072512.2f,59.659042.2f,4.463466.2f,44.787589.2f,38.508254.2f,76.178930.2f
75.768176.2f,63.490440.2f,34.042213.2f,11.965414.2f,9.461471.2f,71.928536.2f,48.623498.2f,42.346871.2f,41.445627.2f,53.100173.2f,75.390665.2f,33.694581.2f,23.539796.2f,64.225294.2f,35.103275.2f,68.842872.2f,62.428230.2f,87.270483.2f,31.622663.2f,42.688110.2f,74.691350.2f,72.368466.2f,35.418329.2f,23.001899.2f,36.251494.2f,51.445762.2f,69.326493.2f,59.845621.2f,65.488867.2f,9.485300.2f
62.776316.2f,25.598152.2f,78.126834.2f,66.304634.2f,77.086706.2f,31.340461.2f,85.746110.2f,47.997462.2f,112.645615.2f,97.002979.2f,38.072471.2f,99.320926.2f,73.851742.2f,16.077264.2f,96.605836.2f,80.538353.2f,32.895586.2f,81.350857.2f,103.077218.2f,84.121744.2f,42.538955.2f,32.147551.2f,86.432262.2f,61.946461.2f,105.251189.2f,113.945747.2f,83.614843.2f,34.393564.2f,109.203124.2f,80.618153.2f
71.172056.2f,39.686009.2f,57.644059.2f,29.732908.2f,45.611665.2f,50.454356.2f,70.279795.2f,37.981240.2f,81.795411.2f,79.581757.2f,56.760982.2f,71.229872.2f,49.102893.2f,33.952099.2f,70.408327.2f,77.806661.2f,43.545423.2f,88.463842.2f,71.871209.2f,66.186188.2f,58.773363.2f,51.245058.2f,64.139035.2f,23.045248.2f,75.587984.2f,88.234250.2f,79.929061.2f,42.280819.2f,92.963358.2f,43.540386.2f
71.342049.2f,73.544946.2f,21.007883.2f,38.367361.2f,19.068206.2f,79.061783.2f,30.632955.2f,47.821988.2f,21.233211.2f,30.027842.2f,80.183758.2f,7.332718.2f,18.870762.2f,77.880299.2f,8.009906.2f,56.197726.2f,69.821069.2f,77.268570.2f,13.406712.2f,25.012670.2f,77.875226.2f,79.212172.2f,15.347957.2f,49.819555.2f,13.278079.2f,24.616172.2f,55.409705.2f,67.064434.2f,40.511499.2f,33.380440.2f
49.287786.2f,25.918416.2f,39.404446.2f,31.393469.2f,37.263937.2f,35.225962.2f,49.942412.2f,15.010482.2f,72.271414.2f,60.300000.2f,39.907809.2f,58.952650.2f,33.676842.2f,26.882760.2f,56.472875.2f,54.888779.2f,26.185488.2f,65.910800.2f,62.783956.2f,46.825356.2f,40.489479.2f,35.797442.2f,47.215184.2f,33.198269.2f,64.836240.2f,74.072330.2f,57.089437.2f,23.987646.2f,73.402795.2f,44.740946.2f
43.069684.2f,31.546407.2f,27.254873.2f,32.456811.2f,31.076626.2f,38.256147.2f,37.236866.2f,7.679142.2f,63.227365.2f,47.677378.2f,40.962560.2f,48.955029.2f,23.303711.2f,36.009448.2f,45.755086.2f,44.045186.2f,28.711680.2f,57.697455.2f,54.265762.2f,34.244594.2f,40.019806.2f,38.573209.2f,35.413360.2f,38.213759.2f,55.402947.2f,62.904200.2f,45.914376.2f,25.990205.2f,60.723940.2f,43.309789.2f
30.150538.2f,65.050357.2f,46.789824.2f,84.008480.2f,71.346861.2f,60.690997.2f,34.371562.2f,51.787352.2f,80.173687.2f,38.916183.2f,55.689601.2f,66.452498.2f,56.532383.2f,75.316225.2f,60.592695.2f,12.015368.2f,57.709268.2f,18.547053.2f,76.927664.2f,40.097737.2f,50.878466.2f,60.080759.2f,49.711921.2f,92.610293.2f,73.123781.2f,65.765926.2f,10.660779.2f,56.515076.2f,40.075269.2f,89.315349.2f
78.958593.2f,77.341949.2f,29.037988.2f,34.568984.2f,17.176787.2f,83.832302.2f,39.969628.2f,52.392536.2f,19.245187.2f,39.506735.2f,85.639177.2f,12.640846.2f,23.890521.2f,80.534402.2f,16.546075.2f,65.143405.2f,74.379061.2f,85.977818.2f,9.333476.2f,34.200734.2f,83.740697.2f,84.069852.2f,24.583759.2f,45.622764.2f,13.619207.2f,29.734623.2f,64.522496.2f,71.626038.2f,49.510986.2f,26.544991.2f
80.462080.2f,88.312767.2f,32.407038.2f,54.734238.2f,35.747377.2f,92.781322.2f,35.388746.2f,62.321104.2f,12.887592.2f,28.920378.2f,93.038005.2f,9.678442.2f,34.391257.2f,93.490628.2f,11.764386.2f,61.385494.2f,83.899876.2f,82.816592.2f,15.076242.2f,31.685689.2f,90.183892.2f,92.829327.2f,24.082788.2f,66.077083.2f,8.853654.2f,8.640031.2f,59.734596.2f,81.181356.2f,34.072525.2f,47.686954.2f
86.011178.2f,85.447841.2f,35.727209.2f,41.090620.2f,24.955233.2f,91.858320.2f,45.069094.2f,60.414273.2f,12.437584.2f,42.713566.2f,93.547767.2f,13.625628.2f,31.703518.2f,88.625306.2f,19.193559.2f,70.919381.2f,82.425430.2f,92.064958.2f,3.751198.2f,39.659400.2f,91.548442.2f,92.083919.2f,30.034165.2f,51.698403.2f,9.985055.2f,27.253668.2f,70.019221.2f,79.670000.2f,51.057628.2f,31.091226.2f
33.218472.2f,6.326913.2f,57.344979.2f,61.927050.2f,65.090816.2f,4.766178.2f,61.270581.2f,27.667605.2f,96.702176.2f,72.729541.2f,11.082939.2f,81.854732.2f,56.681558.2f,16.083851.2f,77.869228.2f,51.676244.2f,5.673947.2f,51.881501.2f,88.103382.2f,61.118729.2f,14.210030.2f,5.467271.2f,65.877247.2f,62.872437.2f,88.688901.2f,93.706499.2f,54.867511.2f,8.413897.2f,83.743595.2f,75.043437.2f
106.863737.2f,85.401766.2f,68.817373.2f,31.467411.2f,44.029000.2f,95.584135.2f,83.366998.2f,71.176410.2f,64.219952.2f,87.144201.2f,100.691837.2f,63.283002.2f,58.270550.2f,82.065050.2f,66.569851.2f,102.983504.2f,86.918742.2f,120.292276.2f,56.570203.2f,77.397355.2f,101.280497.2f,96.234597.2f,69.659091.2f,27.979223.2f,62.672494.2f,79.858395.2f,103.697353.2f,84.807000.2f,98.873444.2f,25.966183.2f
49.373766.2f,57.785172.2f,3.182407.2f,43.913688.2f,27.900855.2f,61.184939.2f,11.588803.2f,32.158835.2f,41.663397.2f,19.092142.2f,61.047173.2f,26.265499.2f,13.926506.2f,64.335771.2f,21.035965.2f,34.418517.2f,52.669169.2f,55.162854.2f,35.474365.2f,5.994173.2f,58.097662.2f,61.168672.2f,8.057716.2f,54.437154.2f,33.581807.2f,35.433448.2f,34.039445.2f,50.024365.2f,32.484407.2f,46.103865.2f
61.379355.2f,60.944069.2f,12.854900.2f,30.967876.2f,12.834765.2f,66.702270.2f,26.720794.2f,35.338711.2f,33.773511.2f,30.919651.2f,68.134601.2f,19.632745.2f,6.328434.2f,65.261781.2f,17.440920.2f,49.426663.2f,57.378930.2f,69.535993.2f,25.162628.2f,20.682918.2f,66.074186.2f,66.885179.2f,13.228879.2f,42.229268.2f,25.910345.2f,35.312281.2f,49.321169.2f,54.619282.2f,43.630228.2f,30.881424.2f
40.566475.2f,52.873003.2f,10.935410.2f,49.097483.2f,35.177650.2f,54.959625.2f,9.385353.2f,28.586357.2f,50.389289.2f,20.585767.2f,54.058641.2f,35.080888.2f,20.390609.2f,60.474386.2f,29.632701.2f,25.738925.2f,47.068136.2f,46.183919.2f,44.503289.2f,8.840389.2f,50.742857.2f,54.843935.2f,16.685957.2f,58.817103.2f,42.382402.2f,42.380111.2f,25.706049.2f,44.568889.2f,33.020258.2f,53.210017.2f
76.809066.2f,67.181983.2f,32.189712.2f,17.620966.2f,7.552549.2f,75.170500.2f,46.358469.2f,44.778736.2f,35.788026.2f,49.765955.2f,78.230075.2f,28.510423.2f,22.355461.2f,68.550482.2f,30.399593.2f,68.084559.2f,65.618169.2f,87.264865.2f,25.975346.2f,40.320206.2f,77.219735.2f,75.561233.2f,32.275791.2f,28.540446.2f,30.702042.2f,46.220190.2f,68.299164.2f,62.969954.2f,61.725427.2f,11.446551.2f
