11.891462.2f,54.415411.2f,6.995067.2f,65.631972.2f,44.434835.2f,34.451747.2f,52.698113.2f,34.573897.2f,7.275985.2f,23.330069.2f,38.972856.2f,29.946456.2f,38.518775.2f,33.406125.2f,62.130024.2f,59.287833.2f,27.689495.2f,66.564829.2f,42.699355.2f,38.288176.2f
28.649303.2f,67.663069.2f,20.476679.2f,87.826050.2f,64.946376.2f,52.843742.2f,61.812972.2f,55.891014.2f,18.105133.2f,32.539997.2f,60.723183.2f,29.389787.2f,48.099163.2f,51.561456.2f,84.401429.2f,72.922482.2f,41.164596.2f,83.116576.2f,61.121036.2f,19.545548.2f
71.964325.2f,88.810294.2f,74.944066.2f,27.060572.2f,58.120464.2f,37.154858.2f,51.881785.2f,54.040862.2f,71.461580.2f,61.252416.2f,32.496325.2f,72.979288.2f,53.603390.2f,38.537544.2f,32.322099.2f,36.558487.2f,51.689759.2f,23.236835.2f,68.090127.2f,98.146295.2f
6.807492.2f,44.297921.2f,12.219535.2f,57.474846.2f,32.968128.2f,34.359369.2f,58.169068.2f,23.506169.2f,18.819942.2f,31.485054.2f,33.051198.2f,40.394448.2f,44.675943.2f,33.695600.2f,53.283882.2f,61.688928.2f,32.791833.2f,66.403426.2f,31.155502.2f,49.646346.2f
69.979594.2f,75.495872.2f,75.207948.2f,7.709063.2f,45.384813.2f,46.449327.2f,69.462814.2f,45.454073.2f,75.277657.2f,70.384501.2f,32.488729.2f,83.200577.2f,67.385951.2f,47.808073.2f,14.131535.2f,56.321384.2f,61.747902.2f,44.924220.2f,56.031673.2f,105.452867.2f
25.147053.2f,65.538918.2f,16.779007.2f,83.202532.2f,61.120427.2f,48.204235.2f,58.266644.2f,51.811879.2f,13.375789.2f,28.530343.2f,56.021935.2f,26.828817.2f,44.345547.2f,46.933540.2f,79.853346.2f,68.820101.2f,36.857474.2f,78.704281.2f,57.801064.2f,22.062061.2f
37.203920.2f,24.038994.2f,45.544616.2f,43.919384.2f,6.955080.2f,52.921554.2f,82.771965.2f,15.823291.2f,53.721026.2f,62.991885.2f,38.062243.2f,73.972825.2f,71.935968.2f,53.222594.2f,37.574422.2f,79.544522.2f,60.324070.2f,77.438639.2f,5.758913.2f,84.192258.2f
20.869600.2f,35.948788.2f,28.394345.2f,44.475876.2f,16.651954.2f,36.099568.2f,64.788831.2f,7.213580.2f,34.719385.2f,43.256398.2f,26.007382.2f,54.217266.2f,53.036091.2f,36.074728.2f,39.400737.2f,63.970376.2f,41.167412.2f,64.828253.2f,17.587508.2f,66.065308.2f
2.737572.2f,45.363591.2f,5.881691.2f,64.697887.2f,38.638473.2f,39.717296.2f,61.009453.2f,29.920362.2f,16.105861.2f,32.360859.2f,40.095948.2f,39.180605.2f,47.021354.2f,38.891010.2f,60.445576.2f,66.189173.2f,35.646492.2f,72.014517.2f,35.235695.2f,44.568044.2f
38.371550.2f,23.103405.2f,46.736558.2f,44.715592.2f,8.281857.2f,54.478223.2f,84.338388.2f,17.391918.2f,55.069749.2f,64.508750.2f,39.529747.2f,75.441585.2f,73.501990.2f,54.783791.2f,38.335398.2f,81.059919.2f,61.883626.2f,78.849073.2f,6.278273.2f,85.417231.2f
28.367762.2f,17.738449.2f,34.961275.2f,71.397532.2f,34.251253.2f,64.413665.2f,90.156334.2f,34.233628.2f,46.700774.2f,62.961674.2f,56.463843.2f,69.920142.2f,76.713203.2f,64.050573.2f,65.413849.2f,92.432441.2f,64.824903.2f,94.856503.2f,24.056568.2f,70.127846.2f
27.339121.2f,27.234180.2f,31.877513.2f,79.167233.2f,42.992971.2f,66.834179.2f,90.267306.2f,41.117494.2f,43.750007.2f,61.493038.2f,61.511586.2f,66.697051.2f,76.328880.2f,66.267163.2f,73.426764.2f,94.403274.2f,64.850250.2f,98.381240.2f,33.360352.2f,63.353746.2f
86.645231.2f,124.261877.2f,82.780656.2f,87.667259.2f,100.129670.2f,53.245676.2f,24.000422.2f,90.415065.2f,71.702787.2f,52.961526.2f,69.964603.2f,52.938705.2f,37.595982.2f,52.948193.2f,90.286281.2f,29.928028.2f,49.291972.2f,42.170419.2f,105.765802.2f,76.544415.2f
30.890157.2f,73.144811.2f,22.818955.2f,81.899866.2f,64.577254.2f,42.962306.2f,48.650263.2f,54.444026.2f,13.206753.2f,20.292860.2f,53.950979.2f,16.183131.2f,35.181209.2f,41.590945.2f,79.305123.2f,60.468868.2f,29.595270.2f,71.531250.2f,62.910606.2f,19.241379.2f
29.947768.2f,72.342366.2f,23.632165.2f,72.173490.2f,59.043109.2f,31.706520.2f,38.847126.2f,48.409354.2f,11.741933.2f,9.049234.2f,44.094851.2f,11.986551.2f,24.806383.2f,30.316142.2f,70.095967.2f,49.438028.2f,18.110126.2f,60.098278.2f,59.196866.2f,29.520650.2f
40.743345.2f,81.830070.2f,32.355344.2f,93.537519.2f,75.665421.2f,53.701269.2f,54.768208.2f,65.742603.2f,24.538050.2f,29.798388.2f,65.541045.2f,20.917593.2f,42.617511.2f,52.302735.2f,90.999207.2f,68.412597.2f,39.429583.2f,80.608540.2f,73.305090.2f,7.578940.2f
26.719657.2f,34.200556.2f,34.411407.2f,40.479880.2f,10.713952.2f,38.710359.2f,68.234656.2f,2.345468.2f,40.729574.2f,48.396764.2f,25.884128.2f,59.735511.2f,57.156347.2f,38.890742.2f,34.995874.2f,66.018937.2f,45.519611.2f,65.485377.2f,14.063864.2f,72.138710.2f
49.190978.2f,7.378514.2f,56.615638.2f,73.871727.2f,37.498391.2f,79.426543.2f,107.637299.2f,43.487558.2f,67.976466.2f,82.733704.2f,67.235758.2f,90.988553.2f,95.060497.2f,79.389111.2f,67.431759.2f,107.228554.2f,83.012831.2f,106.906042.2f,27.928524.2f,92.631151.2f
69.203483.2f,106.582253.2f,65.726279.2f,73.689842.2f,82.918011.2f,36.029015.2f,6.315686.2f,73.010907.2f,55.025055.2f,36.241669.2f,53.430505.2f,38.592070.2f,20.355359.2f,35.611490.2f,75.541858.2f,18.057031.2f,31.730067.2f,33.157368.2f,88.235137.2f,64.377435.2f
18.674423.2f,58.777018.2f,10.498200.2f,78.838607.2f,54.959483.2f,46.613684.2f,60.230028.2f,45.994177.2f,11.834736.2f,29.916248.2f,52.329954.2f,30.970000.2f,46.012236.2f,45.442916.2f,75.145325.2f,69.333394.2f,37.079001.2f,78.102261.2f,51.232265.2f,28.793611.2f
26.076621.2f,64.040545.2f,18.258554.2f,86.800519.2f,62.507025.2f,53.441928.2f,64.226383.2f,53.793117.2f,18.320474.2f,34.449132.2f,60.132083.2f,32.510446.2f,50.300555.2f,52.207954.2f,83.134722.2f,74.677652.2f,42.617734.2f,84.323333.2f,58.209108.2f,23.294177.2f
52.929412.2f,91.687334.2f,49.126783.2f,67.946134.2f,70.239109.2f,25.111575.2f,10.805005.2f,59.805520.2f,38.364323.2f,19.590474.2f,43.485641.2f,23.831359.2f,3.901919.2f,24.180684.2f,68.431239.2f,24.158892.2f,15.926127.2f,38.028811.2f,74.339113.2f,50.693784.2f
61.266788.2f,89.991552.2f,61.414613.2f,45.346218.2f,62.021623.2f,20.602357.2f,25.918201.2f,53.926759.2f,54.479616.2f,39.887589.2f,30.647757.2f,49.898639.2f,28.831649.2f,21.448938.2f,47.960820.2f,12.468037.2f,30.470095.2f,11.872465.2f,69.708614.2f,76.407373.2f
46.022812.2f,82.497192.2f,38.062157.2f,105.198364.2f,82.444415.2f,68.104237.2f,71.290791.2f,73.569925.2f,34.949130.2f,45.255933.2f,77.750801.2f,37.421281.2f,58.959687.2f,66.746161.2f,101.949718.2f,84.706887.2f,54.732365.2f,96.475946.2f,78.061864.2f,12.602007.2f
3.877594.2f,42.651997.2f,7.734816.2f,67.400742.2f,39.153467.2f,44.161418.2f,65.473673.2f,31.328887.2f,19.421479.2f,36.547179.2f,43.685994.2f,42.646214.2f,51.434684.2f,43.361133.2f,62.869833.2f,70.737931.2f,40.146387.2f,76.430051.2f,34.531614.2f,45.623380.2f
37.202156.2f,71.316129.2f,36.626821.2f,48.918539.2f,48.043660.2f,5.736538.2f,29.257590.2f,37.799137.2f,29.885396.2f,18.845419.2f,22.076525.2f,31.479119.2f,19.027413.2f,4.339388.2f,48.213238.2f,30.416132.2f,10.055222.2f,36.729233.2f,52.833901.2f,55.366165.2f
47.875673.2f,75.143832.2f,49.167713.2f,37.343954.2f,47.579905.2f,9.269437.2f,32.860149.2f,39.139593.2f,44.132396.2f,33.530554.2f,16.373101.2f,45.695081.2f,28.667750.2f,10.646167.2f,38.199009.2f,25.517573.2f,24.116481.2f,25.465603.2f,54.935357.2f,70.303381.2f
50.500830.2f,91.595365.2f,45.186390.2f,75.978985.2f,73.315918.2f,32.023108.2f,20.038473.2f,62.568091.2f,33.501204.2f,15.919045.2f,49.781319.2f,14.121906.2f,10.935765.2f,30.808168.2f,75.751604.2f,35.121481.2f,18.338948.2f,49.067858.2f,75.929322.2f,40.277928.2f
52.995980.2f,81.417035.2f,53.615968.2f,41.033942.2f,53.844853.2f,12.624170.2f,28.432611.2f,45.443000.2f,47.510992.2f,34.730971.2f,22.550540.2f,46.029471.2f,26.846368.2f,13.697325.2f,42.654164.2f,19.352255.2f,25.093228.2f,19.889431.2f,61.239628.2f,71.697370.2f
10.399799.2f,52.848202.2f,2.961124.2f,68.880756.2f,45.552242.2f,38.896675.2f,56.743651.2f,36.216829.2f,9.007860.2f,26.965205.2f,42.723732.2f,32.218555.2f,42.501898.2f,37.862300.2f,65.117830.2f,63.695004.2f,31.945314.2f,71.032757.2f,42.765045.2f,37.182196.2f
21.304809.2f,35.369981.2f,28.906830.2f,44.363846.2f,16.016448.2f,36.680845.2f,65.434439.2f,6.807314.2f,35.356254.2f,43.958086.2f,26.329025.2f,54.911629.2f,53.713455.2f,36.670834.2f,39.223954.2f,64.521946.2f,41.852241.2f,65.262773.2f,16.900602.2f,66.663342.2f
4.364747.2f,41.048047.2f,12.092547.2f,59.383205.2f,32.389576.2f,38.268113.2f,62.113241.2f,23.775004.2f,20.940060.2f,35.014329.2f,35.995818.2f,43.313356.2f,48.543679.2f,37.632824.2f,54.886748.2f,65.679163.2f,36.709442.2f,70.215046.2f,29.318478.2f,50.629717.2f
33.274450.2f,73.626729.2f,24.874120.2f,89.441631.2f,68.988569.2f,52.006672.2f,57.727911.2f,59.445282.2f,19.186977.2f,29.778600.2f,61.792610.2f,24.342406.2f,44.509546.2f,50.658659.2f,86.431868.2f,69.919043.2f,39.025895.2f,81.000930.2f,65.940397.2f,13.867646.2f
32.735013.2f,43.479038.2f,39.304414.2f,31.485930.2f,14.861249.2f,32.217515.2f,62.386298.2f,7.758684.2f,43.035657.2f,46.651544.2f,16.757511.2f,58.974236.2f,52.729887.2f,32.701706.2f,26.589525.2f,58.227761.2f,41.887790.2f,56.354456.2f,22.722155.2f,74.865196.2f
57.307594.2f,61.936039.2f,63.145799.2f,6.533213.2f,31.558887.2f,40.307913.2f,67.374093.2f,31.729454.2f,64.580820.2f,62.479446.2f,23.188143.2f,75.458333.2f,62.495383.2f,41.502472.2f,3.555248.2f,56.967488.2f,54.805189.2f,48.670974.2f,42.188905.2f,95.705334.2f
75.265317.2f,96.721293.2f,77.035073.2f,38.274589.2f,66.458161.2f,36.700490.2f,44.287871.2f,60.980556.2f,71.828833.2f,59.022227.2f,37.764845.2f,69.630182.2f,48.734567.2f,37.928986.2f,43.151159.2f,27.758441.2f,49.415861.2f,12.919920.2f,75.890994.2f,95.871774.2f
44.928559.2f,86.207566.2f,39.583916.2f,73.524943.2f,68.677907.2f,29.573561.2f,23.758720.2f,57.890226.2f,27.924105.2f,10.477424.2f,46.597938.2f,10.427839.2f,11.585843.2f,28.255555.2f,72.871793.2f,37.293965.2f,14.736306.2f,50.346368.2f,70.887682.2f,37.380827.2f
66.570267.2f,83.119501.2f,69.805944.2f,23.086416.2f,52.466273.2f,33.191362.2f,51.011943.2f,48.280269.2f,66.812019.2f,57.596859.2f,26.930408.2f,69.686790.2f,51.217216.2f,34.598947.2f,27.770105.2f,36.807436.2f,48.166234.2f,25.142101.2f,62.377206.2f,94.288243.2f
47.311882.2f,89.737279.2f,40.616214.2f,82.907900.2f,75.097146.2f,39.207813.2f,31.467805.2f,64.316437.2f,28.755250.2f,16.653225.2f,55.503315.2f,5.536853.2f,21.311728.2f,37.847855.2f,81.913788.2f,46.485998.2f,23.954919.2f,60.080150.2f,76.111016.2f,28.880779.2f
18.636328.2f,61.014836.2f,13.032832.2f,66.938599.2f,49.209783.2f,31.626255.2f,46.783542.2f,38.887604.2f,3.578434.2f,16.872723.2f,39.351182.2f,23.295576.2f,32.508878.2f,30.420632.2f,64.005692.2f,54.571439.2f,22.422028.2f,63.001513.2f,48.442803.2f,34.749940.2f
45.259861.2f,67.922678.2f,48.105492.2f,29.464606.2f,39.251028.2f,14.556725.2f,41.982697.2f,31.701544.2f,45.301561.2f,38.319343.2f,7.961304.2f,51.110375.2f,36.507026.2f,15.857639.2f,29.534090.2f,34.371043.2f,29.699974.2f,31.731964.2f,47.336130.2f,73.989094.2f
54.295931.2f,96.868982.2f,46.570065.2f,95.665601.2f,85.361144.2f,52.199631.2f,42.376782.2f,74.719231.2f,35.604315.2f,28.720392.2f,68.000755.2f,15.767417.2f,34.052442.2f,50.824659.2f,94.419324.2f,58.410726.2f,36.867366.2f,72.530930.2f,85.204465.2f,21.433890.2f
43.372777.2f,71.256124.2f,44.770283.2f,37.899777.2f,44.370358.2f,6.328938.2f,34.158208.2f,35.477867.2f,40.106544.2f,30.739081.2f,13.861957.2f,43.285932.2f,28.023229.2f,7.718565.2f,37.989492.2f,28.821116.2f,21.690649.2f,29.897754.2f,51.261575.2f,67.139408.2f
44.244570.2f,79.779810.2f,42.505157.2f,54.177251.2f,56.497988.2f,10.682117.2f,20.687922.2f,46.335722.2f,33.979366.2f,18.448984.2f,29.047506.2f,29.237825.2f,11.713195.2f,9.743711.2f,54.278590.2f,23.764380.2f,9.072609.2f,32.957215.2f,61.403772.2f,55.193704.2f
45.273364.2f,79.580693.2f,44.048968.2f,51.527161.2f,55.430169.2f,8.770891.2f,21.551620.2f,45.491820.2f,36.056266.2f,21.248258.2f,27.044233.2f,32.248728.2f,14.285181.2f,8.143524.2f,51.826031.2f,22.317553.2f,11.705640.2f,30.463001.2f,60.799954.2f,58.099616.2f
78.782260.2f,87.468738.2f,83.207418.2f,19.836281.2f,57.075902.2f,49.782632.2f,68.140171.2f,56.086858.2f,81.784101.2f,74.275939.2f,39.488008.2f,86.643136.2f,68.624362.2f,51.195294.2f,26.285814.2f,53.130142.2f,65.030134.2f,39.638157.2f,67.679627.2f,110.562889.2f
43.433765.2f,68.151270.2f,45.829259.2f,32.710778.2f,40.230998.2f,11.305632.2f,39.428248.2f,32.012127.2f,42.499908.2f,35.048869.2f,9.007072.2f,47.824167.2f,33.396095.2f,12.587144.2f,32.595705.2f,32.892428.2f,26.407423.2f,31.741082.2f,47.781755.2f,70.844850.2f
20.072880.2f,62.084112.2f,11.818609.2f,76.009283.2f,55.030298.2f,41.393683.2f,53.841465.2f,45.370347.2f,6.286098.2f,23.548166.2f,48.784407.2f,25.015874.2f,39.639760.2f,40.160183.2f,72.735115.2f,63.215905.2f,30.988861.2f,72.408330.2f,52.516596.2f,27.584591.2f
39.022043.2f,36.379588.2f,46.689595.2f,32.049499.2f,5.698045.2f,44.009087.2f,74.207676.2f,11.254670.2f,52.459761.2f,58.086845.2f,27.379129.2f,70.107551.2f,64.671765.2f,44.552514.2f,25.871591.2f,69.254986.2f,53.744102.2f,65.955126.2f,16.330060.2f,84.105744.2f
58.497837.2f,61.696715.2f,64.497428.2f,6.135663.2f,31.584926.2f,42.350912.2f,69.446101.2f,32.447964.2f,66.197001.2f,64.402287.2f,25.110532.2f,77.380277.2f,64.554028.2f,43.538316.2f,1.484897.2f,58.961049.2f,56.796147.2f,50.469940.2f,42.235108.2f,97.421769.2f
70.014553.2f,109.771716.2f,65.275397.2f,83.160548.2f,88.452794.2f,42.504427.2f,13.783963.2f,78.074565.2f,53.764124.2f,35.452165.2f,60.729086.2f,33.739686.2f,22.049654.2f,41.763439.2f,84.449900.2f,29.485656.2f,34.034497.2f,44.698238.2f,92.631995.2f,57.269505.2f
12.887330.2f,30.863317.2f,21.271387.2f,57.526181.2f,25.326995.2f,44.666899.2f,70.759513.2f,19.441074.2f,31.195992.2f,44.908040.2f,38.138431.2f,53.612626.2f,57.641328.2f,44.288166.2f,52.273024.2f,72.669241.2f,45.632508.2f,75.472959.2f,19.998419.2f,59.929172.2f
52.644715.2f,89.010018.2f,44.624808.2f,111.184080.2f,89.050592.2f,73.117808.2f,74.049047.2f,80.086711.2f,40.891883.2f,49.623410.2f,83.553867.2f,40.528382.2f,62.408646.2f,71.737659.2f,108.082523.2f,88.208221.2f,59.224613.2f,100.536678.2f,84.732735.2f,13.754569.2f
62.963909.2f,105.035206.2f,56.591968.2f,90.630839.2f,88.203340.2f,46.900464.2f,27.087588.2f,77.419631.2f,44.686131.2f,29.731043.2f,64.874412.2f,21.626162.2f,24.830306.2f,45.743920.2f,90.669607.2f,44.101334.2f,33.517520.2f,59.177719.2f,90.315248.2f,40.285677.2f
47.928691.2f,90.009383.2f,39.783742.2f,95.231102.2f,81.133276.2f,53.129695.2f,48.701963.2f,70.772298.2f,29.968464.2f,28.650554.2f,67.188125.2f,16.667719.2f,38.202956.2f,51.717629.2f,93.341039.2f,63.701237.2f,37.952740.2f,76.979231.2f,79.884265.2f,12.191504.2f
53.340081.2f,73.065525.2f,56.436135.2f,24.637680.2f,43.179179.2f,21.275644.2f,44.841821.2f,37.174965.2f,53.633897.2f,45.695838.2f,14.167164.2f,58.244173.2f,41.784248.2f,22.677298.2f,26.422368.2f,34.151684.2f,36.630490.2f,27.803516.2f,52.251631.2f,81.884476.2f
42.675943.2f,47.821680.2f,49.232375.2f,22.281427.2f,17.054612.2f,36.255235.2f,66.113453.2f,16.010402.2f,52.471121.2f,54.216942.2f,18.161208.2f,66.915415.2f,58.120851.2f,37.067363.2f,16.889346.2f,59.422167.2f,48.261133.2f,54.948356.2f,27.330690.2f,84.233037.2f
45.043322.2f,43.993020.2f,52.216593.2f,23.998639.2f,13.741626.2f,42.720897.2f,72.656713.2f,17.054700.2f,56.637277.2f,59.828906.2f,24.726009.2f,72.354943.2f,64.433860.2f,43.494416.2f,17.759843.2f,65.942294.2f,54.306408.2f,61.067383.2f,24.388234.2f,88.468752.2f
77.788525.2f,109.282243.2f,76.500185.2f,62.725089.2f,81.723827.2f,37.973079.2f,23.619288.2f,73.409908.2f,67.672793.2f,50.198887.2f,50.352510.2f,56.583069.2f,34.989046.2f,38.386169.2f,66.212897.2f,10.257139.2f,42.374096.2f,15.350295.2f,89.207799.2f,83.421740.2f
37.339577.2f,73.350975.2f,35.810155.2f,53.127905.2f,51.216517.2f,9.564341.2f,26.970876.2f,40.769915.2f,27.915580.2f,14.990896.2f,26.220943.2f,27.411067.2f,15.484736.2f,8.160013.2f,52.415441.2f,30.466256.2f,5.864026.2f,38.424586.2f,55.437335.2f,51.814246.2f
84.181207.2f,122.208930.2f,80.156209.2f,87.181170.2f,98.517901.2f,51.606769.2f,21.896282.2f,88.675255.2f,68.987577.2f,50.289937.2f,68.655917.2f,49.949449.2f,35.132513.2f,51.240066.2f,89.594989.2f,29.516414.2f,46.952732.2f,42.514891.2f,103.922318.2f,73.434411.2f
41.955180.2f,84.100448.2f,33.833266.2f,90.352087.2f,75.278594.2f,49.053711.2f,47.898480.2f,64.975873.2f,24.028931.2f,24.640993.2f,62.273906.2f,14.255629.2f,36.172186.2f,47.641221.2f,88.241920.2f,61.957336.2f,34.212429.2f,74.577121.2f,73.918321.2f,12.751826.2f
52.931310.2f,94.768224.2f,44.702414.2f,100.419334.2f,86.437033.2f,58.023904.2f,51.645657.2f,76.101225.2f,35.196939.2f,33.621293.2f,72.401580.2f,21.197303.2f,42.078792.2f,56.615569.2f,98.603346.2f,67.205484.2f,42.749698.2f,80.871398.2f,85.051002.2f,12.350813.2f
31.846783.2f,73.133094.2f,23.461032.2f,86.247387.2f,66.940863.2f,48.275394.2f,54.074308.2f,57.154153.2f,16.257381.2f,25.930856.2f,58.471470.2f,20.973160.2f,40.746207.2f,46.919619.2f,83.387483.2f,66.100179.2f,35.183615.2f,77.152622.2f,64.419006.2f,15.707054.2f
78.034829.2f,87.263277.2f,82.381342.2f,19.787332.2f,56.795054.2f,48.705574.2f,66.957099.2f,55.593045.2f,80.844898.2f,73.201075.2f,38.644658.2f,85.544961.2f,67.469294.2f,50.118679.2f,26.220480.2f,51.956803.2f,63.936813.2f,38.503754.2f,67.378565.2f,109.529591.2f
31.804217.2f,12.832844.2f,39.979089.2f,58.298648.2f,20.581900.2f,59.224780.2f,87.544864.2f,23.917533.2f,50.381534.2f,63.559899.2f,47.652125.2f,72.759894.2f,75.193853.2f,59.181786.2f,52.077919.2f,87.069745.2f,63.161923.2f,87.220436.2f,9.933506.2f,78.111438.2f
7.543467.2f,49.481032.2f,7.173498.2f,62.337170.2f,39.413346.2f,34.610944.2f,55.519243.2f,29.783597.2f,12.512797.2f,27.157279.2f,36.571453.2f,34.833358.2f,41.568456.2f,33.723579.2f,58.499316.2f,60.771782.2f,30.141434.2f,66.930391.2f,37.460563.2f,43.206109.2f
44.835889.2f,81.567725.2f,42.462539.2f,57.567476.2f,59.063417.2f,13.943725.2f,18.763985.2f,48.749896.2f,33.229474.2f,16.475232.2f,32.249588.2f,26.426944.2f,8.387527.2f,12.912336.2f,57.631672.2f,24.347691.2f,7.933965.2f,34.830341.2f,63.585037.2f,52.747183.2f
43.877738.2f,44.756462.2f,50.900665.2f,23.672598.2f,14.156880.2f,40.699400.2f,70.644161.2f,16.090925.2f,55.033124.2f,57.915625.2f,22.725142.2f,70.477797.2f,62.417603.2f,41.472294.2f,17.624099.2f,64.027775.2f,52.320262.2f,59.354474.2f,24.772471.2f,86.863763.2f
35.721260.2f,68.473751.2f,35.896055.2f,46.058099.2f,44.715297.2f,5.107202.2f,32.415106.2f,34.554819.2f,30.208053.2f,21.193222.2f,18.843738.2f,34.049126.2f,22.456581.2f,4.204304.2f,45.122634.2f,32.395369.2f,13.040532.2f,37.397413.2f,49.727529.2f,57.120678.2f
60.042907.2f,97.329394.2f,56.823950.2f,67.307669.2f,74.077077.2f,27.370616.2f,2.988633.2f,64.023226.2f,46.430435.2f,27.788583.2f,45.272875.2f,32.151212.2f,11.692414.2f,26.817601.2f,68.591719.2f,16.994095.2f,22.533600.2f,31.854895.2f,79.125404.2f,58.838963.2f
19.313277.2f,46.927648.2f,17.308369.2f,82.585755.2f,51.971098.2f,58.203255.2f,76.066905.2f,45.582664.2f,27.044441.2f,45.839869.2f,59.095330.2f,48.083061.2f,61.775619.2f,57.257609.2f,77.851368.2f,83.485145.2f,51.648953.2f,90.493974.2f,45.236289.2f,41.734920.2f
30.020461.2f,65.644261.2f,29.388778.2f,50.984556.2f,44.466976.2f,11.896785.2f,34.714987.2f,33.819615.2f,23.304081.2f,16.386908.2f,23.007712.2f,29.335206.2f,22.543843.2f,10.764023.2f,49.367764.2f,37.542567.2f,10.880648.2f,43.884002.2f,48.053133.2f,50.907568.2f
16.223347.2f,57.628711.2f,7.812951.2f,75.137449.2f,52.071573.2f,42.930935.2f,57.553099.2f,42.829283.2f,8.600617.2f,27.222390.2f,48.531071.2f,29.688056.2f,43.278631.2f,41.779232.2f,71.519990.2f,66.103283.2f,33.876830.2f,74.565598.2f,48.883244.2f,30.908948.2f
70.998032.2f,94.842644.2f,72.266383.2f,40.270506.2f,65.104208.2f,31.479872.2f,38.048730.2f,58.747523.2f,66.492862.2f,53.064712.2f,35.067723.2f,63.439258.2f,42.412920.2f,32.629392.2f,44.469455.2f,21.765031.2f,43.503190.2f,7.921978.2f,74.067158.2f,89.810526.2f
40.455545.2f,81.845209.2f,35.131474.2f,71.547595.2f,64.909764.2f,27.985877.2f,27.017929.2f,54.107694.2f,23.527789.2f,6.208936.2f,44.142958.2f,9.318528.2f,13.589127.2f,26.606651.2f,70.545978.2f,39.266396.2f,12.646676.2f,51.505691.2f,66.791966.2f,35.812560.2f
