41.607200.2f,92.684748.2f,62.978677.2f,106.540188.2f,50.385470.2f,91.240722.2f,80.106247.2f,62.572114.2f,98.591175.2f,61.719007.2f,134.252610.2f,54.037736.2f,77.034228.2f,101.011338.2f,92.655033.2f,71.044884.2f,90.091951.2f,62.775948.2f,87.198243.2f,49.476232.2f,85.013331.2f,57.262836.2f,59.368764.2f,83.484997.2f,65.464534.2f,122.447447.2f,89.288815.2f,36.888553.2f,91.465906.2f,73.766304.2f,82.210626.2f,48.767621.2f,86.762489.2f,92.633422.2f,115.754438.2f,17.655117.2f,26.661021.2f,16.826342.2f,87.957936.2f,25.678655.2f
34.306278.2f,37.425085.2f,54.812266.2f,39.550599.2f,17.244119.2f,25.545824.2f,33.550101.2f,15.852498.2f,50.028621.2f,9.079400.2f,68.055452.2f,51.144612.2f,9.451242.2f,49.247947.2f,63.611361.2f,24.313771.2f,52.992631.2f,27.593178.2f,32.699873.2f,29.807665.2f,36.890834.2f,30.854927.2f,18.406782.2f,52.270913.2f,20.368716.2f,59.608282.2f,24.013498.2f,39.192820.2f,25.593903.2f,35.971359.2f,51.869360.2f,37.725576.2f,19.160748.2f,44.491638.2f,55.805088.2f,52.410011.2f,42.263479.2f,51.220133.2f,68.911393.2f,42.516769.2f
63.652025.2f,61.219470.2f,87.025140.2f,31.571792.2f,42.726464.2f,19.698807.2f,62.718566.2f,25.496153.2f,75.205948.2f,40.991303.2f,70.382704.2f,82.950969.2f,30.339148.2f,72.762251.2f,93.689877.2f,55.342090.2f,25.309877.2f,59.796652.2f,0.477068.2f,37.591821.2f,64.757137.2f,30.924046.2f,50.540283.2f,82.864145.2f,21.471664.2f,70.451681.2f,18.337605.2f,50.616638.2f,20.260188.2f,67.069568.2f,28.972189.2f,69.004785.2f,28.229253.2f,70.855609.2f,71.207341.2f,69.282585.2f,60.289247.2f,70.173696.2f,100.269293.2f,65.514553.2f
87.711975.2f,44.386625.2f,92.624070.2f,26.652403.2f,75.540826.2f,40.602241.2f,57.385721.2f,68.735375.2f,52.707210.2f,64.012012.2f,12.395089.2f,94.333682.2f,49.048829.2f,47.729310.2f,79.162672.2f,60.345738.2f,81.367041.2f,69.825635.2f,58.170704.2f,85.215694.2f,54.678501.2f,82.405111.2f,68.168557.2f,73.686215.2f,69.390397.2f,22.656168.2f,42.656962.2f,96.657602.2f,40.107851.2f,66.216865.2f,86.841982.2f,86.110713.2f,40.044182.2f,53.482902.2f,30.955557.2f,110.886454.2f,100.741410.2f,109.555757.2f,90.601083.2f,100.126685.2f
60.519678.2f,20.380630.2f,46.382926.2f,64.208139.2f,63.992105.2f,63.819084.2f,23.925384.2f,71.724535.2f,6.367975.2f,52.566343.2f,56.345521.2f,52.454211.2f,52.394234.2f,10.167187.2f,22.670687.2f,34.698014.2f,106.065211.2f,40.068743.2f,81.882759.2f,83.411069.2f,19.490050.2f,86.318433.2f,47.564807.2f,21.943005.2f,76.212345.2f,37.799624.2f,64.323924.2f,88.626058.2f,63.351247.2f,28.039589.2f,106.706001.2f,52.935161.2f,53.590895.2f,11.437689.2f,27.788440.2f,93.343817.2f,84.947310.2f,89.880216.2f,34.815077.2f,78.327205.2f
77.091543.2f,34.341741.2f,82.165052.2f,22.573123.2f,65.544764.2f,33.635418.2f,46.938812.2f,60.003905.2f,43.899887.2f,53.732248.2f,19.519462.2f,83.688994.2f,39.358289.2f,39.080268.2f,70.145403.2f,49.627471.2f,76.988480.2f,59.103103.2f,52.659047.2f,76.397661.2f,44.468377.2f,74.248710.2f,57.557158.2f,63.945121.2f,61.216580.2f,19.609218.2f,35.528456.2f,87.395431.2f,33.093907.2f,55.724411.2f,81.557143.2f,75.388749.2f,30.993072.2f,43.968957.2f,25.028649.2f,100.981048.2f,90.854039.2f,99.485268.2f,81.254486.2f,89.836093.2f
25.213994.2f,76.358034.2f,48.539010.2f,92.664155.2f,36.190767.2f,77.838519.2f,63.712274.2f,50.718239.2f,82.221131.2f,46.506249.2f,118.634198.2f,39.495142.2f,62.446085.2f,84.616797.2f,77.270709.2f,54.729979.2f,83.325518.2f,46.383830.2f,76.399067.2f,40.531208.2f,68.618556.2f,48.899147.2f,43.320088.2f,67.671850.2f,54.508156.2f,106.350405.2f,75.995243.2f,30.065773.2f,78.004914.2f,57.425240.2f,76.447182.2f,32.617339.2f,72.345467.2f,76.249713.2f,99.485766.2f,14.805354.2f,17.329412.2f,10.290845.2f,73.510233.2f,10.798940.2f
33.445080.2f,26.138774.2f,47.147872.2f,40.737852.2f,23.467499.2f,30.076435.2f,21.777161.2f,27.661479.2f,38.252782.2f,10.679054.2f,62.479914.2f,45.171109.2f,12.128242.2f,37.746344.2f,52.279188.2f,13.490298.2f,64.199953.2f,19.587769.2f,42.286161.2f,40.345344.2f,24.993923.2f,42.386714.2f,14.034550.2f,41.163020.2f,32.266105.2f,51.482034.2f,29.244494.2f,47.999481.2f,29.901453.2f,25.207786.2f,63.567604.2f,33.602397.2f,20.287007.2f,32.630455.2f,46.332232.2f,58.344015.2f,48.441228.2f,56.306816.2f,58.407341.2f,46.110450.2f
24.121620.2f,46.920851.2f,6.794570.2f,82.172992.2f,42.150118.2f,72.143441.2f,32.979035.2f,58.917684.2f,46.513939.2f,40.099358.2f,94.392934.2f,4.933573.2f,53.935610.2f,50.434922.2f,34.743352.2f,30.801657.2f,99.138802.2f,22.545803.2f,81.555069.2f,61.028214.2f,36.664286.2f,67.830242.2f,30.586374.2f,26.654722.2f,64.460375.2f,78.088629.2f,71.186166.2f,59.090215.2f,71.990172.2f,24.126681.2f,95.606616.2f,14.475406.2f,62.326358.2f,41.701053.2f,69.077837.2f,54.998002.2f,49.872007.2f,50.592477.2f,30.729899.2f,39.996667.2f
63.042540.2f,53.111524.2f,83.503853.2f,21.818553.2f,43.162582.2f,10.064071.2f,56.260127.2f,27.974730.2f,67.119128.2f,38.422600.2f,60.418210.2f,80.385090.2f,24.666659.2f,64.319064.2f,87.163170.2f,50.111607.2f,35.028374.2f,55.872903.2f,10.166449.2f,42.737418.2f,57.725903.2f,37.371781.2f,47.569319.2f,76.772920.2f,25.666972.2f,60.461100.2f,9.182243.2f,55.663238.2f,10.605480.2f,61.587912.2f,39.052982.2f,67.066385.2f,19.933685.2f,63.185138.2f,61.535820.2f,73.447814.2f,63.886767.2f,73.736882.2f,94.600491.2f,67.648559.2f
45.434899.2f,42.164161.2f,17.998271.2f,85.372500.2f,59.481564.2f,79.140226.2f,31.843902.2f,73.920111.2f,34.970303.2f,53.145071.2f,87.575137.2f,26.746324.2f,62.400859.2f,39.910959.2f,13.268187.2f,36.997259.2f,113.503802.2f,33.811961.2f,92.738084.2f,79.674297.2f,32.577296.2f,85.400866.2f,44.106932.2f,12.534102.2f,79.374876.2f,69.500729.2f,78.765487.2f,79.903931.2f,78.838152.2f,25.391530.2f,111.419025.2f,35.562446.2f,68.398683.2f,32.813214.2f,59.582900.2f,77.672652.2f,71.872841.2f,73.348250.2f,8.660910.2f,62.468354.2f
61.162355.2f,41.102164.2f,35.957418.2f,86.307253.2f,72.016922.2f,83.301996.2f,36.373447.2f,84.183021.2f,29.100188.2f,63.344622.2f,80.391292.2f,44.529184.2f,68.747444.2f,33.923185.2f,6.225342.2f,45.162852.2f,122.120278.2f,45.497911.2f,99.446416.2f,92.437694.2f,34.539582.2f,97.186638.2f,55.480438.2f,17.758664.2f,89.356625.2f,61.799870.2f,83.383542.2f,94.428203.2f,82.904861.2f,33.941103.2f,121.238111.2f,51.600616.2f,72.551759.2f,30.336275.2f,51.853007.2f,94.191624.2f,87.616096.2f,90.029353.2f,13.924521.2f,78.828643.2f
49.560155.2f,5.274804.2f,50.237253.2f,40.721589.2f,44.984232.2f,38.300113.2f,14.997879.2f,48.465286.2f,19.279842.2f,32.269468.2f,46.867722.2f,52.224593.2f,27.477178.2f,17.078703.2f,41.511119.2f,19.920497.2f,80.629818.2f,29.228489.2f,56.268432.2f,62.173281.2f,12.864953.2f,63.616686.2f,31.343901.2f,33.222815.2f,52.352009.2f,32.179737.2f,38.722297.2f,69.787663.2f,37.849442.2f,23.831823.2f,81.715595.2f,45.649960.2f,27.954538.2f,15.602522.2f,25.265686.2f,78.741930.2f,69.177777.2f,76.178671.2f,51.270952.2f,65.218390.2f
45.776848.2f,36.741661.2f,21.349358.2f,80.491165.2f,57.983178.2f,74.899081.2f,27.214556.2f,71.511556.2f,29.214034.2f,50.592856.2f,81.842009.2f,29.430186.2f,58.633730.2f,34.157938.2f,9.685410.2f,33.512848.2f,110.622295.2f,31.684241.2f,89.213141.2f,78.359555.2f,27.447158.2f,83.654928.2f,41.963943.2f,7.024141.2f,76.881065.2f,63.747395.2f,74.632342.2f,79.523563.2f,74.573421.2f,21.754512.2f,108.951574.2f,36.126714.2f,64.103494.2f,27.163148.2f,53.826790.2f,78.689253.2f,72.273008.2f,74.507782.2f,11.561860.2f,63.340716.2f
23.031059.2f,71.149282.2f,33.824791.2f,96.075894.2f,42.240264.2f,82.648514.2f,57.352506.2f,59.430862.2f,74.097457.2f,48.713316.2f,116.754682.2f,25.169661.2f,65.325086.2f,77.343148.2f,64.231882.2f,50.571939.2f,96.135306.2f,41.137724.2f,85.293080.2f,53.275743.2f,61.949620.2f,61.591437.2f,42.262483.2f,56.106330.2f,64.169123.2f,102.406782.2f,81.077043.2f,45.260070.2f,82.695925.2f,49.532426.2f,90.179690.2f,24.750325.2f,75.189551.2f,68.593521.2f,94.388911.2f,32.653865.2f,32.728390.2f,28.036429.2f,58.613952.2f,22.489973.2f
35.756181.2f,39.430028.2f,57.047055.2f,38.874125.2f,17.617221.2f,24.375086.2f,35.926772.2f,13.788321.2f,52.202568.2f,11.089664.2f,68.599679.2f,53.203430.2f,9.814657.2f,51.302081.2f,66.047291.2f,26.754603.2f,50.549705.2f,29.936703.2f,30.439930.2f,28.410901.2f,39.198373.2f,28.951047.2f,20.576381.2f,54.712774.2f,18.085184.2f,60.749556.2f,22.720048.2f,38.361272.2f,24.471359.2f,38.414726.2f,49.457041.2f,39.618743.2f,18.962952.2f,46.726224.2f,57.276595.2f,52.303956.2f,42.163193.2f,51.328296.2f,71.345800.2f,43.030292.2f
64.406802.2f,18.783155.2f,66.887238.2f,30.194844.2f,55.927243.2f,34.390030.2f,31.661089.2f,54.394145.2f,29.173818.2f,43.321550.2f,30.663810.2f,68.865441.2f,32.179530.2f,24.660518.2f,54.999518.2f,35.588980.2f,79.307670.2f,45.109552.2f,54.213116.2f,70.005221.2f,28.956279.2f,69.520882.2f,45.201448.2f,48.420088.2f,56.933106.2f,19.136103.2f,35.673190.2f,79.592150.2f,33.837145.2f,40.516839.2f,82.247584.2f,61.575659.2f,27.058050.2f,28.597667.2f,17.233748.2f,91.095397.2f,81.144223.2f,89.063425.2f,65.872672.2f,78.689921.2f
27.259553.2f,64.493675.2f,58.051205.2f,68.016961.2f,15.865350.2f,52.387952.2f,55.491181.2f,23.131567.2f,74.546688.2f,28.584734.2f,99.193518.2f,50.403286.2f,40.423602.2f,75.271113.2f,79.302400.2f,44.746604.2f,55.065887.2f,40.526906.2f,47.968542.2f,12.050474.2f,60.131170.2f,20.435006.2f,31.842463.2f,67.918204.2f,26.089989.2f,90.264647.2f,50.361873.2f,9.226081.2f,52.665175.2f,52.952333.2f,48.927731.2f,36.815583.2f,49.408479.2f,68.419735.2f,85.507553.2f,22.465820.2f,12.828570.2f,22.717981.2f,80.015686.2f,19.263975.2f
12.061140.2f,61.397926.2f,30.328306.2f,85.108671.2f,31.884052.2f,71.761825.2f,47.909136.2f,49.420929.2f,65.539507.2f,37.758454.2f,106.295975.2f,21.319166.2f,54.363507.2f,68.412475.2f,58.891690.2f,40.339089.2f,87.305429.2f,31.094790.2f,75.082465.2f,45.070622.2f,52.667833.2f,53.141364.2f,31.382151.2f,49.535350.2f,54.384446.2f,92.402528.2f,70.217893.2f,39.042743.2f,71.799697.2f,40.671449.2f,81.911908.2f,15.327000.2f,64.221123.2f,59.783974.2f,84.707024.2f,30.942648.2f,27.644982.2f,26.386167.2f,55.196435.2f,16.965680.2f
11.805706.2f,56.559000.2f,23.716224.2f,83.355919.2f,33.002744.2f,70.779130.2f,42.769627.2f,50.796399.2f,59.784264.2f,36.571274.2f,102.377122.2f,14.779030.2f,52.882747.2f,62.890417.2f,52.197899.2f,36.140254.2f,89.814635.2f,26.649617.2f,75.882936.2f,48.537564.2f,47.392528.2f,56.279908.2f,28.935839.2f,43.007254.2f,56.031667.2f,87.838200.2f,69.380121.2f,43.930274.2f,70.764432.2f,35.063785.2f,84.968027.2f,10.190492.2f,62.513965.2f,54.173684.2f,79.797654.2f,37.415105.2f,33.296898.2f,32.921770.2f,48.501712.2f,22.868381.2f
77.884835.2f,32.081419.2f,80.622541.2f,28.511089.2f,67.826738.2f,38.649527.2f,45.465590.2f,63.691108.2f,40.109070.2f,55.601513.2f,17.105166.2f,82.785885.2f,42.309293.2f,35.146741.2f,66.555689.2f,49.441553.2f,82.580787.2f,58.969508.2f,58.029520.2f,79.924137.2f,42.463040.2f,78.278915.2f,58.485597.2f,61.148647.2f,65.303933.2f,13.542619.2f,40.443031.2f,90.473329.2f,38.095807.2f,54.341091.2f,86.889937.2f,75.414588.2f,34.768320.2f,40.908056.2f,19.465298.2f,103.258170.2f,93.185628.2f,101.517069.2f,77.988360.2f,91.500057.2f
20.212273.2f,49.471682.2f,10.974346.2f,82.549412.2f,39.422674.2f,71.766551.2f,35.403115.2f,56.640205.2f,50.149562.2f,38.774155.2f,96.700199.2f,3.362790.2f,53.492721.2f,53.849380.2f,39.556395.2f,31.780421.2f,96.727955.2f,22.801102.2f,80.063235.2f,57.645377.2f,39.438292.2f,64.722237.2f,29.506838.2f,31.133127.2f,62.143653.2f,80.841049.2f,70.682741.2f,55.020901.2f,71.650202.2f,26.736457.2f,92.833609.2f,11.190039.2f,62.305553.2f,45.064556.2f,72.073184.2f,50.264937.2f,45.414654.2f,45.827286.2f,35.522423.2f,35.374419.2f
