53.261190.2f,106.631646.2f,72.153372.2f,65.987477.2f,48.111133.2f,45.417537.2f,74.043397.2f,81.052020.2f,17.926350.2f,63.089906.2f,68.429088.2f,83.098925.2f,25.723982.2f,66.510489.2f,29.484737.2f,85.094835.2f,88.637924.2f,53.890597.2f,26.045907.2f,100.872424.2f,62.587397.2f,69.029120.2f,67.503968.2f,92.757070.2f,38.538869.2f,78.298041.2f,87.390109.2f,77.811505.2f,71.406751.2f,70.572860.2f
52.737685.2f,42.619579.2f,34.996757.2f,86.679061.2f,61.599699.2f,60.430280.2f,58.332934.2f,62.980225.2f,105.492151.2f,62.353824.2f,65.617751.2f,22.913832.2f,104.457802.2f,87.583779.2f,85.834906.2f,88.097774.2f,22.108637.2f,55.972446.2f,87.718804.2f,21.809841.2f,88.730631.2f,37.596347.2f,38.588681.2f,24.316367.2f,69.321825.2f,31.841026.2f,43.088914.2f,85.830538.2f,51.136658.2f,93.596979.2f
44.944205.2f,68.416544.2f,53.797483.2f,15.074649.2f,58.102154.2f,43.099019.2f,87.256113.2f,36.201827.2f,36.446718.2f,24.932394.2f,86.254592.2f,69.247771.2f,29.857649.2f,15.638790.2f,23.226836.2f,34.186395.2f,64.789193.2f,60.399963.2f,59.211208.2f,72.158741.2f,11.915524.2f,61.657748.2f,53.377367.2f,65.073628.2f,32.308245.2f,72.739192.2f,51.031509.2f,26.929291.2f,79.823019.2f,20.573326.2f
56.275602.2f,108.541274.2f,75.013688.2f,65.810420.2f,51.855642.2f,48.518175.2f,78.028204.2f,82.126281.2f,16.061816.2f,64.464876.2f,72.441495.2f,86.316391.2f,24.009475.2f,66.279668.2f,30.402647.2f,84.975865.2f,91.391380.2f,57.595598.2f,30.060980.2f,103.435535.2f,62.276788.2f,72.385601.2f,70.515198.2f,95.319805.2f,41.004166.2f,81.823356.2f,89.298461.2f,77.738383.2f,75.305174.2f,70.012773.2f
18.345509.2f,73.864061.2f,30.895765.2f,70.307739.2f,5.235225.2f,17.366895.2f,26.867470.2f,64.807314.2f,59.257685.2f,48.850315.2f,26.264377.2f,34.300197.2f,61.719595.2f,71.296187.2f,45.012923.2f,83.641822.2f,45.991994.2f,0.806118.2f,31.397813.2f,59.560065.2f,69.598354.2f,19.742004.2f,24.884717.2f,52.387642.2f,28.692618.2f,26.024915.2f,57.670644.2f,77.471194.2f,20.374563.2f,78.036494.2f
45.450381.2f,81.778314.2f,44.653345.2f,97.942853.2f,36.804169.2f,48.243488.2f,12.784443.2f,85.353207.2f,91.384211.2f,73.636121.2f,21.029769.2f,34.855114.2f,94.044744.2f,98.958461.2f,77.140201.2f,108.029613.2f,50.885835.2f,32.018973.2f,58.851387.2f,61.892358.2f,98.022874.2f,31.045207.2f,41.060834.2f,57.850733.2f,60.153942.2f,22.970962.2f,71.461152.2f,102.889158.2f,12.313470.2f,105.805229.2f
63.298556.2f,26.596144.2f,53.416495.2f,41.876958.2f,82.220833.2f,68.459454.2f,101.459048.2f,18.924026.2f,88.564078.2f,37.513055.2f,104.829110.2f,63.537195.2f,82.792517.2f,42.149766.2f,70.509083.2f,29.875880.2f,48.794878.2f,80.379565.2f,97.927189.2f,44.597536.2f,45.854808.2f,67.856959.2f,58.309755.2f,43.215747.2f,65.941959.2f,74.528162.2f,26.120693.2f,32.627021.2f,92.270357.2f,44.256743.2f
41.758238.2f,69.263791.2f,35.608977.2f,91.724455.2f,39.107426.2f,46.591665.2f,24.650275.2f,76.100883.2f,92.415455.2f,66.589186.2f,32.492736.2f,23.116943.2f,93.960457.2f,92.736217.2f,76.003343.2f,99.865257.2f,38.729556.2f,33.362596.2f,64.174168.2f,48.897586.2f,92.324067.2f,24.355768.2f,33.484961.2f,45.488617.2f,58.355111.2f,13.565445.2f,60.516588.2f,95.320436.2f,19.225901.2f,99.521496.2f
44.496717.2f,93.155891.2f,62.220963.2f,50.228648.2f,45.103365.2f,37.439039.2f,74.158259.2f,66.005661.2f,9.485747.2f,48.555085.2f,70.000597.2f,74.931618.2f,13.867942.2f,50.765923.2f,14.321651.2f,69.319932.2f,78.054678.2f,50.194772.2f,31.126571.2f,89.444821.2f,46.875713.2f,61.975758.2f,58.399907.2f,81.371170.2f,27.661317.2f,72.328930.2f,73.960722.2f,62.033052.2f,69.674556.2f,54.989742.2f
46.946139.2f,44.600545.2f,29.959438.2f,83.800964.2f,55.102278.2f,54.503853.2f,52.108917.2f,61.438093.2f,100.039423.2f,58.953408.2f,59.255795.2f,16.702953.2f,99.310399.2f,84.735672.2f,80.634345.2f,86.597459.2f,19.520016.2f,49.438097.2f,81.274794.2f,23.313950.2f,85.607125.2f,31.223247.2f,32.972667.2f,23.547164.2f,63.809327.2f,25.230026.2f,42.129710.2f,83.820944.2f,44.705711.2f,90.956167.2f
43.843436.2f,51.861240.2f,46.118757.2f,11.286002.2f,60.802111.2f,45.149208.2f,87.304164.2f,18.896232.2f,52.937378.2f,14.519747.2f,87.954056.2f,61.272104.2f,46.923830.2f,12.222030.2f,36.270888.2f,22.465762.2f,53.347227.2f,61.442335.2f,68.772278.2f,58.364450.2f,13.560891.2f,57.239903.2f,47.632235.2f,52.120271.2f,37.567267.2f,67.537361.2f,35.820878.2f,15.806090.2f,78.902908.2f,18.664955.2f
27.267380.2f,72.133248.2f,42.741738.2f,37.134015.2f,35.724733.2f,22.403423.2f,65.674583.2f,46.476602.2f,28.271127.2f,28.217592.2f,63.729949.2f,56.712683.2f,26.756558.2f,37.955734.2f,8.097218.2f,54.772471.2f,57.823998.2f,39.037229.2f,36.159779.2f,68.691991.2f,34.978426.2f,45.444799.2f,39.827247.2f,60.673715.2f,10.456385.2f,56.500138.2f,52.912332.2f,47.553479.2f,59.132027.2f,43.863747.2f
49.491341.2f,63.829823.2f,55.374059.2f,5.995894.2f,64.366109.2f,48.908151.2f,92.694166.2f,30.602042.2f,45.228017.2f,24.189852.2f,92.335933.2f,70.814188.2f,38.322013.2f,6.585596.2f,32.094655.2f,25.141025.2f,64.321824.2f,66.049194.2f,67.625583.2f,70.117656.2f,3.433068.2f,64.948823.2f,55.929744.2f,63.614301.2f,39.084229.2f,75.749052.2f,47.803711.2f,17.926815.2f,84.821243.2f,12.265302.2f
18.154522.2f,41.226772.2f,9.782498.2f,47.321025.2f,36.354616.2f,25.306624.2f,55.312888.2f,32.268937.2f,64.264723.2f,21.887619.2f,58.139422.2f,25.140954.2f,62.321178.2f,48.314861.2f,44.015340.2f,54.914072.2f,21.877907.2f,33.803004.2f,56.791808.2f,33.006886.2f,48.468282.2f,22.305317.2f,12.269362.2f,24.901268.2f,29.451225.2f,31.589960.2f,23.511706.2f,50.235552.2f,46.235536.2f,54.968155.2f
40.021658.2f,87.255641.2f,57.182452.2f,45.105564.2f,42.743885.2f,33.407793.2f,72.432106.2f,60.076310.2f,13.429514.2f,42.589726.2f,68.865761.2f,70.347113.2f,14.644255.2f,45.697565.2f,8.363815.2f,64.077413.2f,72.763374.2f,47.448327.2f,32.473200.2f,83.919264.2f,41.921419.2f,57.852219.2f,53.642244.2f,75.871741.2f,22.807354.2f,68.471640.2f,68.078087.2f,56.765831.2f,67.327338.2f,50.276350.2f
6.945793.2f,62.033977.2f,19.626463.2f,59.994235.2f,14.685504.2f,11.261897.2f,36.647635.2f,52.392175.2f,57.835074.2f,37.130490.2f,37.769680.2f,27.416654.2f,58.674105.2f,61.002666.2f,40.464471.2f,72.087281.2f,35.877978.2f,12.020866.2f,38.384915.2f,49.325480.2f,59.756385.2f,13.410369.2f,13.710618.2f,41.695548.2f,22.770862.2f,23.805854.2f,45.283430.2f,66.213521.2f,28.419033.2f,67.832599.2f
41.513122.2f,18.058709.2f,25.012801.2f,54.574655.2f,58.665479.2f,48.903894.2f,71.587834.2f,28.840438.2f,84.965094.2f,33.248748.2f,76.245916.2f,31.131304.2f,81.735548.2f,55.381993.2f,64.573377.2f,53.773865.2f,15.691403.2f,55.092405.2f,80.378514.2f,14.746392.2f,57.255400.2f,38.717510.2f,30.959612.2f,10.306405.2f,52.254149.2f,43.013076.2f,8.688566.2f,52.024220.2f,62.469996.2f,60.803097.2f
59.914554.2f,6.366712.2f,42.471918.2f,66.552074.2f,76.527291.2f,67.402515.2f,86.251873.2f,38.755270.2f,102.421661.2f,49.189481.2f,91.769658.2f,44.358573.2f,98.651497.2f,67.193394.2f,82.165595.2f,60.636622.2f,28.607893.2f,72.560545.2f,98.854077.2f,17.027701.2f,69.850723.2f,55.018835.2f,48.499774.2f,21.565163.2f,70.654910.2f,56.926234.2f,22.333700.2f,61.039637.2f,77.421540.2f,71.503206.2f
25.136452.2f,71.083201.2f,40.837635.2f,38.200094.2f,33.756316.2f,20.264043.2f,63.650880.2f,46.204205.2f,29.950950.2f,27.739380.2f,61.815366.2f,54.685555.2f,28.741059.2f,39.050089.2f,10.049295.2f,55.499319.2f,56.084340.2f,36.967958.2f,35.344943.2f,67.130143.2f,36.218894.2f,43.315881.2f,37.808189.2f,59.084966.2f,8.320276.2f,54.360620.2f,51.841599.2f,48.333879.2f,57.041889.2f,45.103872.2f
31.361852.2f,53.222614.2f,36.671252.2f,21.774486.2f,47.894223.2f,32.230605.2f,74.864645.2f,24.541280.2f,46.386866.2f,7.852223.2f,75.217763.2f,52.153935.2f,41.827696.2f,22.788193.2f,27.238157.2f,35.352609.2f,47.081406.2f,48.706783.2f,56.679013.2f,54.785378.2f,21.995515.2f,46.081463.2f,37.018025.2f,47.516628.2f,24.936093.2f,56.838498.2f,34.746400.2f,28.736415.2f,66.663995.2f,29.634446.2f
39.304950.2f,92.073958.2f,57.924650.2f,54.960428.2f,37.200293.2f,31.676546.2f,65.665743.2f,67.323147.2f,17.925239.2f,49.038322.2f,61.254300.2f,69.540466.2f,22.805124.2f,55.615608.2f,17.008873.2f,73.675862.2f,74.278795.2f,42.576805.2f,22.319474.2f,86.356859.2f,51.983576.2f,55.910455.2f,53.518813.2f,78.240322.2f,23.952907.2f,65.786747.2f,72.840896.2f,66.355333.2f,61.590023.2f,60.512875.2f
40.357127.2f,91.012552.2f,48.816680.2f,92.450456.2f,23.980554.2f,39.300407.2f,9.838537.2f,86.233026.2f,75.250097.2f,70.928017.2f,4.193009.2f,45.740861.2f,79.257134.2f,93.433110.2f,64.531990.2f,105.802053.2f,60.762371.2f,22.508891.2f,39.038509.2f,73.690965.2f,91.620478.2f,34.696345.2f,43.347825.2f,67.764501.2f,49.846199.2f,33.574974.2f,76.843219.2f,99.682244.2f,13.438221.2f,100.141492.2f
47.149981.2f,59.263906.2f,34.764219.2f,91.689812.2f,49.838022.2f,53.598925.2f,39.615156.2f,72.190020.2f,100.189947.2f,66.269962.2f,47.398658.2f,19.330902.2f,100.667684.2f,92.672958.2f,82.126115.2f,97.017166.2f,31.048527.2f,43.912887.2f,75.912357.2f,38.064013.2f,92.933598.2f,29.100342.2f,35.207776.2f,36.739215.2f,64.513048.2f,18.923287.2f,54.219709.2f,93.403274.2f,33.643410.2f,99.232703.2f
48.852847.2f,21.061560.2f,29.921312.2f,69.147492.2f,63.448484.2f,56.766240.2f,70.105106.2f,43.191347.2f,96.894146.2f,47.124819.2f,76.013956.2f,28.234496.2f,94.318849.2f,69.960292.2f,76.500080.2f,67.819941.2f,13.662103.2f,58.865029.2f,87.530252.2f,0.230165.2f,71.779944.2f,40.397593.2f,35.686645.2f,8.111105.2f,62.420530.2f,40.774524.2f,23.059339.2f,66.440282.2f,61.472467.2f,75.381929.2f
43.173788.2f,98.214948.2f,62.222573.2f,62.661519.2f,37.581999.2f,35.246223.2f,64.180571.2f,74.514589.2f,21.823114.2f,56.061046.2f,58.969242.2f,72.723845.2f,28.217789.2f,63.313519.2f,24.709873.2f,81.373971.2f,78.824917.2f,43.334977.2f,17.462539.2f,91.324852.2f,59.666389.2f,58.547056.2f,57.379742.2f,83.226551.2f,29.553489.2f,67.727597.2f,79.047478.2f,74.054003.2f,61.131375.2f,68.164703.2f
36.973885.2f,59.533758.2f,27.318810.2f,84.251980.2f,38.869905.2f,43.027840.2f,31.985641.2f,67.165930.2f,89.587398.2f,58.879635.2f,39.101026.2f,13.569021.2f,90.341445.2f,85.254505.2f,71.927430.2f,91.331453.2f,28.980215.2f,32.946306.2f,64.996405.2f,39.325864.2f,85.143772.2f,18.794524.2f,26.326010.2f,35.734422.2f,54.232102.2f,8.025740.2f,50.986244.2f,87.100361.2f,24.615839.2f,91.962400.2f
38.947096.2f,45.352880.2f,39.104958.2f,18.927605.2f,56.835077.2f,41.415299.2f,82.005058.2f,13.907542.2f,56.333955.2f,8.398481.2f,83.213803.2f,54.048193.2f,51.042302.2f,19.840061.2f,37.992956.2f,26.562386.2f,45.697828.2f,56.836324.2f,67.604478.2f,50.783824.2f,21.183227.2f,50.916294.2f,41.094938.2f,44.456270.2f,35.601313.2f,60.883650.2f,28.498438.2f,21.045442.2f,73.369233.2f,26.078184.2f
49.074203.2f,45.926531.2f,47.977592.2f,15.412090.2f,66.966013.2f,51.504903.2f,92.004413.2f,12.585139.2f,61.867216.2f,18.503561.2f,93.330284.2f,62.403368.2f,55.716123.2f,15.957184.2f,45.183920.2f,16.582387.2f,52.387802.2f,66.975442.2f,76.865786.2f,55.331647.2f,19.077327.2f,60.460051.2f,50.515274.2f,49.993580.2f,45.147104.2f,70.079368.2f,32.130508.2f,12.010172.2f,83.297414.2f,20.372497.2f
37.529441.2f,87.396354.2f,55.376181.2f,48.335411.2f,38.714899.2f,30.472921.2f,68.181207.2f,61.499096.2f,16.224122.2f,43.496294.2f,64.432298.2f,67.966977.2f,18.882581.2f,48.984553.2f,10.447282.2f,67.096394.2f,71.335078.2f,43.621648.2f,27.878329.2f,82.921038.2f,45.343711.2f,55.010339.2f,51.468368.2f,74.826150.2f,20.815118.2f,65.403701.2f,68.156295.2f,59.774724.2f,63.323277.2f,53.876481.2f
30.389706.2f,62.658792.2f,25.076172.2f,80.383164.2f,30.312664.2f,35.658445.2f,26.217186.2f,65.845202.2f,81.961961.2f,55.383513.2f,32.436045.2f,15.740409.2f,83.119798.2f,81.396794.2f,64.948676.2f,89.100439.2f,31.694223.2f,24.387837.2f,56.376320.2f,43.722616.2f,80.904534.2f,12.862616.2f,22.260359.2f,38.764634.2f,47.244067.2f,3.211032.2f,51.618926.2f,84.326646.2f,17.753795.2f,88.200810.2f
25.393107.2f,44.508059.2f,9.070118.2f,65.986696.2f,36.453855.2f,33.140832.2f,44.158326.2f,48.116464.2f,78.328924.2f,40.552532.2f,49.201191.2f,6.424792.2f,77.675028.2f,66.974548.2f,58.986483.2f,72.298105.2f,14.179434.2f,31.485984.2f,61.737362.2f,27.547743.2f,67.190345.2f,12.750059.2f,11.272321.2f,21.104099.2f,42.100836.2f,15.699900.2f,32.801237.2f,68.208741.2f,35.101435.2f,73.576338.2f
34.411491.2f,25.171829.2f,20.514304.2f,47.340764.2f,52.441199.2f,41.383252.2f,68.526872.2f,23.823190.2f,76.113579.2f,24.731509.2f,72.387073.2f,30.823130.2f,72.882316.2f,48.206058.2f,55.730306.2f,48.937209.2f,18.188586.2f,49.472405.2f,72.823757.2f,22.532171.2f,49.721636.2f,34.958282.2f,25.915124.2f,15.921690.2f,43.806154.2f,41.354775.2f,7.610502.2f,46.204964.2f,59.328017.2f,54.018659.2f
50.502159.2f,19.463306.2f,31.657170.2f,69.349493.2f,65.298693.2f,58.391315.2f,72.103558.2f,43.042134.2f,98.065640.2f,47.773616.2f,78.013650.2f,30.235144.2f,95.360406.2f,70.144526.2f,77.655434.2f,67.463846.2f,15.559168.2f,60.758167.2f,89.254303.2f,2.165257.2f,72.068374.2f,42.339467.2f,37.470079.2f,9.651967.2f,63.816432.2f,42.774444.2f,23.034020.2f,66.297797.2f,63.473114.2f,75.449234.2f
21.338714.2f,80.470920.2f,38.592217.2f,67.147989.2f,6.639638.2f,15.665978.2f,35.062901.2f,66.528528.2f,48.690057.2f,48.893678.2f,31.872560.2f,44.920059.2f,51.972773.2f,68.084101.2f,36.827879.2f,82.445188.2f,54.829433.2f,12.544862.2f,19.994303.2f,68.306345.2f,65.783038.2f,30.162364.2f,32.699414.2f,60.679591.2f,23.273596.2f,37.705141.2f,62.896540.2f,75.761274.2f,30.536901.2f,74.554195.2f
52.634658.2f,9.372686.2f,38.061993.2f,52.097276.2f,70.729013.2f,59.393736.2f,85.336192.2f,24.270199.2f,90.129758.2f,36.292741.2f,89.781144.2f,44.978231.2f,85.831115.2f,52.723007.2f,70.202928.2f,46.549346.2f,29.277566.2f,67.655345.2f,90.690480.2f,23.590328.2f,55.455628.2f,52.187461.2f,43.797240.2f,22.960983.2f,60.581359.2f,56.888421.2f,11.175132.2f,46.608913.2f,76.188405.2f,56.994973.2f
60.075075.2f,29.893533.2f,40.948244.2f,83.407874.2f,72.468753.2f,68.054852.2f,73.649373.2f,57.053415.2f,110.149892.2f,61.392828.2f,80.509700.2f,34.111108.2f,107.943070.2f,84.208338.2f,89.850413.2f,81.249177.2f,24.397602.2f,67.303665.2f,97.744843.2f,14.204224.2f,86.087547.2f,48.367500.2f,46.088599.2f,21.509188.2f,74.944966.2f,45.473245.2f,37.107074.2f,80.296659.2f,65.840241.2f,89.524961.2f
19.076350.2f,43.912917.2f,18.145228.2f,39.141962.2f,37.986997.2f,24.277569.2f,60.588007.2f,27.605157.2f,57.601587.2f,13.886120.2f,62.468444.2f,33.610168.2f,55.028687.2f,40.146408.2f,37.186202.2f,48.190756.2f,29.609901.2f,36.712466.2f,54.973276.2f,39.397365.2f,40.096219.2f,28.992011.2f,19.246275.2f,31.489987.2f,24.784450.2f,39.141409.2f,24.859552.2f,42.970782.2f,51.766593.2f,46.880351.2f
38.065996.2f,47.988534.2f,22.839647.2f,79.134399.2f,45.234584.2f,45.364950.2f,43.655325.2f,59.153097.2f,91.432042.2f,53.796943.2f,50.386628.2f,7.724972.2f,91.138877.2f,80.106257.2f,72.452488.2f,84.004453.2f,18.327714.2f,39.548786.2f,71.442442.2f,27.419739.2f,80.548341.2f,21.531909.2f,24.613824.2f,24.552572.2f,55.245101.2f,15.561997.2f,41.346692.2f,80.482501.2f,35.713334.2f,86.588412.2f
51.987457.2f,40.219485.2f,48.239892.2f,21.939312.2f,70.437413.2f,55.308685.2f,94.035667.2f,8.404228.2f,68.764287.2f,21.981532.2f,95.936719.2f,61.819021.2f,62.715786.2f,22.346671.2f,51.626481.2f,16.782192.2f,50.339748.2f,69.902980.2f,82.124845.2f,51.634727.2f,25.793106.2f,61.563828.2f,51.526653.2f,47.084890.2f,50.097262.2f,70.514881.2f,28.505883.2f,15.218425.2f,85.126562.2f,25.721038.2f
38.810888.2f,81.665176.2f,41.607855.2f,91.839509.2f,27.938129.2f,40.527936.2f,6.990441.2f,81.521687.2f,82.395263.2f,68.316999.2f,14.042872.2f,34.943577.2f,85.323648.2f,92.849722.2f,68.833813.2f,103.139482.2f,50.775411.2f,23.627872.2f,49.438316.2f,62.949343.2f,91.617279.2f,27.212307.2f,37.072135.2f,57.859655.2f,52.272696.2f,22.366754.2f,69.427689.2f,97.612960.2f,3.509468.2f,99.685413.2f
