0.60,0.67,0.43,0.67,0.62,0.48,0.27,0.25,0.29,0.64
0.62,0.80,0.76,0.37,0.43,0.47,0.23,0.25,0.67,0.48
0.57,0.63,0.39,0.66,0.60,0.45,0.30,0.23,0.25,0.61
0.71,0.81,0.59,0.67,0.66,0.57,0.13,0.27,0.45,0.69
0.40,0.37,0.11,0.70,0.57,0.36,0.57,0.38,0.11,0.56
0.07,0.29,0.51,0.37,0.20,0.12,0.69,0.43,0.57,0.16
0.32,0.38,0.26,0.55,0.43,0.24,0.47,0.24,0.23,0.43
0.14,0.06,0.40,0.59,0.42,0.28,0.81,0.55,0.51,0.38
0.41,0.62,0.82,0.12,0.15,0.36,0.71,0.51,0.83,0.17
0.58,0.72,0.60,0.48,0.48,0.43,0.12,0.13,0.49,0.52
0.30,0.51,0.63,0.16,0.07,0.18,0.53,0.31,0.63,0.11
0.49,0.42,0.05,0.82,0.69,0.48,0.66,0.49,0.10,0.67
0.79,0.79,0.46,0.93,0.86,0.70,0.48,0.50,0.30,0.87
0.45,0.57,0.46,0.46,0.41,0.31,0.26,0.04,0.37,0.43
0.66,0.74,0.49,0.70,0.66,0.54,0.23,0.28,0.35,0.68
0.81,0.92,0.71,0.73,0.73,0.67,0.13,0.36,0.56,0.77
0.52,0.69,0.65,0.33,0.35,0.36,0.25,0.15,0.58,0.39
0.59,0.72,0.58,0.51,0.50,0.44,0.11,0.13,0.47,0.53
0.36,0.22,0.15,0.78,0.62,0.42,0.79,0.56,0.30,0.60
0.34,0.20,0.16,0.76,0.60,0.40,0.78,0.55,0.31,0.57
0.72,0.76,0.48,0.79,0.74,0.60,0.32,0.37,0.32,0.76
0.73,0.74,0.41,0.88,0.80,0.64,0.45,0.45,0.25,0.81
0.42,0.64,0.76,0.04,0.14,0.31,0.54,0.36,0.74,0.19
0.42,0.61,0.62,0.25,0.25,0.27,0.34,0.16,0.57,0.29
0.72,0.80,0.56,0.72,0.70,0.59,0.20,0.31,0.41,0.72
0.35,0.50,0.46,0.38,0.30,0.20,0.35,0.08,0.41,0.32
0.79,0.88,0.63,0.77,0.76,0.66,0.20,0.37,0.48,0.78
0.20,0.40,0.51,0.28,0.14,0.06,0.53,0.28,0.52,0.14
0.36,0.37,0.19,0.62,0.49,0.30,0.51,0.30,0.17,0.49
0.53,0.49,0.14,0.79,0.68,0.48,0.57,0.43,0.00,0.67
0.34,0.38,0.23,0.58,0.46,0.27,0.48,0.26,0.20,0.46
0.18,0.01,0.36,0.64,0.47,0.31,0.82,0.57,0.48,0.43
0.66,0.65,0.31,0.86,0.77,0.59,0.51,0.45,0.15,0.77
0.29,0.46,0.49,0.31,0.22,0.13,0.42,0.16,0.46,0.24
0.75,0.73,0.38,0.94,0.85,0.68,0.55,0.52,0.23,0.86
0.81,0.94,0.76,0.67,0.70,0.66,0.09,0.35,0.63,0.73
0.62,0.66,0.39,0.73,0.66,0.51,0.34,0.30,0.24,0.68
0.31,0.12,0.27,0.75,0.59,0.40,0.85,0.61,0.41,0.56
0.46,0.50,0.28,0.63,0.54,0.36,0.40,0.24,0.17,0.54
0.57,0.52,0.16,0.84,0.73,0.53,0.60,0.47,0.05,0.72
0.79,0.95,0.83,0.57,0.63,0.63,0.15,0.35,0.71,0.67
0.47,0.37,0.02,0.83,0.68,0.48,0.72,0.53,0.17,0.67
0.46,0.62,0.58,0.34,0.33,0.30,0.27,0.08,0.51,0.36
0.45,0.63,0.61,0.29,0.30,0.30,0.30,0.13,0.55,0.33
0.23,0.01,0.36,0.68,0.52,0.35,0.86,0.60,0.49,0.48
0.69,0.73,0.43,0.80,0.73,0.59,0.36,0.37,0.28,0.75
0.38,0.36,0.12,0.68,0.55,0.35,0.57,0.37,0.13,0.54
0.25,0.03,0.34,0.70,0.54,0.37,0.86,0.61,0.48,0.50
0.73,0.71,0.35,0.94,0.85,0.67,0.57,0.53,0.21,0.85
0.12,0.24,0.36,0.45,0.30,0.10,0.60,0.34,0.40,0.28
0.54,0.55,0.25,0.74,0.64,0.46,0.45,0.34,0.10,0.65
0.49,0.66,0.60,0.35,0.35,0.33,0.24,0.10,0.53,0.39
0.08,0.30,0.52,0.36,0.19,0.12,0.69,0.42,0.57,0.15
0.48,0.67,0.66,0.27,0.30,0.33,0.30,0.17,0.60,0.34
0.47,0.34,0.06,0.84,0.70,0.49,0.76,0.57,0.22,0.68
0.16,0.36,0.49,0.31,0.16,0.03,0.56,0.30,0.51,0.14
0.51,0.70,0.69,0.27,0.32,0.36,0.30,0.20,0.63,0.36
0.19,0.11,0.27,0.62,0.46,0.27,0.74,0.48,0.38,0.43
